ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,VOTES,POSITION
S03,Assam,5,2016,Hamren,20,Baithalangso,ST,None of the Above,NULL,NULL,NULL,NOTA,2981,4
S03,Assam,5,2016,Hamren,20,Baithalangso,ST,DHONSING HANSE,M,ST,48,JnCP,2285,5
S03,Assam,5,2016,South Salmara,21,Mankachar ,GEN,DR. MOTIUR ROHMAN MONDAL,M,GEN,66,INC,54181,1
S03,Assam,5,2016,South Salmara,21,Mankachar ,GEN,MD. AMINUL ISLAM,M,GEN,41,AIUDF,49868,2
S03,Assam,5,2016,South Salmara,21,Mankachar ,GEN,ZABED ISLAM,M,GEN,48,IND,48358,3
S03,Assam,5,2016,South Salmara,21,Mankachar ,GEN,ABDUL SALAM SHAH,M,GEN,48,BJP,8490,4
S03,Assam,5,2016,South Salmara,21,Mankachar ,GEN,AMINUL ISLAM,M,GEN,66,IND,6718,5
S03,Assam,5,2016,South Salmara,21,Mankachar ,GEN,RUKUNUR ZAMAN,M,GEN,39,IND,1399,6
S03,Assam,5,2016,South Salmara,21,Mankachar ,GEN,PAHCHAN ALI,M,GEN,66,SUCI,1186,7
S03,Assam,5,2016,South Salmara,21,Mankachar ,GEN,None of the Above,NULL,NULL,NULL,NOTA,835,8
S03,Assam,5,2016,South Salmara,21,Mankachar ,GEN,MOSTAQUE MD MOKSEDUR HASSAN,M,GEN,37,SP,590,9
S03,Assam,5,2016,South Salmara,22,Salmara South,GEN,WAZED ALI CHOUDHURY,M,GEN,54,INC,80066,1
S03,Assam,5,2016,South Salmara,22,Salmara South,GEN,BADRUDDIN AJMAL,M,GEN,61,AIUDF,63343,2
S03,Assam,5,2016,South Salmara,22,Salmara South,GEN,SHIRAJ HUSSAIN,M,GEN,28,BJP,1954,3
S03,Assam,5,2016,South Salmara,22,Salmara South,GEN,DEWAN JOYNAL ABEDIN,M,GEN,73,SUCI,1153,4
S03,Assam,5,2016,South Salmara,22,Salmara South,GEN,None of the Above,NULL,NULL,NULL,NOTA,581,5
S03,Assam,5,2016,Dhubri,23,Dhubri,GEN,NAJRUL HOQUE,M,GEN,46,AIUDF,60933,1
S03,Assam,5,2016,Dhubri,23,Dhubri,GEN,NAZIBUL UMAR,M,GEN,69,IND,36847,2
S03,Assam,5,2016,Dhubri,23,Dhubri,GEN,DR. DEBAMOY SANYAL,M,GEN,57,BJP,33648,3
S03,Assam,5,2016,Dhubri,23,Dhubri,GEN,ABEDUR ZAMAN,M,GEN,33,INC,13126,4
S03,Assam,5,2016,Dhubri,23,Dhubri,GEN,RASUL HOQUE,M,GEN,45,IND,3486,5
S03,Assam,5,2016,Dhubri,23,Dhubri,GEN,None of the Above,NULL,NULL,NULL,NOTA,1069,6
S03,Assam,5,2016,Dhubri,23,Dhubri,GEN,ALI HUSSAIN,M,GEN,38,IND,975,7
S03,Assam,5,2016,Dhubri,23,Dhubri,GEN,SOPIAR RAHMAN,M,GEN,45,CPM,669,8
S03,Assam,5,2016,Dhubri,23,Dhubri,GEN,AZHAR HUSSAIN,M,GEN,66,SUCI,552,9
S03,Assam,5,2016,Dhubri,23,Dhubri,GEN,MUKTA BEGUM,F,GEN,43,RPI(A),406,10
S03,Assam,5,2016,Dhubri,23,Dhubri,GEN,BAHARUL SK.,M,GEN,32,RsSC,312,11
S03,Assam,5,2016,Dhubri,24,Gauripur,GEN,NIJANUR RAHMAN,M,GEN,43,AIUDF,73423,1
S03,Assam,5,2016,Dhubri,24,Gauripur,GEN,BANENDRA KUMAR MUSHAHARY,M,ST,57,BOPF,53512,2
S03,Assam,5,2016,Dhubri,24,Gauripur,GEN,SUSHIL KUMAR ROY,M,GEN,60,INC,23102,3
S03,Assam,5,2016,Dhubri,24,Gauripur,GEN,SUKUMAR ROY,M,GEN,52,IND,5420,4
S03,Assam,5,2016,Dhubri,24,Gauripur,GEN,None of the Above,NULL,NULL,NULL,NOTA,1447,5
S03,Assam,5,2016,Dhubri,24,Gauripur,GEN,ABDUR RAZZAQUE SHEIKH,M,GEN,48,IND,768,6
S03,Assam,5,2016,Dhubri,24,Gauripur,GEN,SUNIL DAS,M,SC,45,IND,669,7
S03,Assam,5,2016,Dhubri,24,Gauripur,GEN,MOINUL HOQUE,M,GEN,42,IND,595,8
S03,Assam,5,2016,Dhubri,24,Gauripur,GEN,HELIM ZAMAN,M,GEN,32,RsSC,539,9
S03,Assam,5,2016,Dhubri,24,Gauripur,GEN,BIKROMJIT ROY,M,GEN,38,IND,534,10
S03,Assam,5,2016,Dhubri,24,Gauripur,GEN,MD. MAHIJUR RAHMAN,M,GEN,38,TNRMPI,487,11
S03,Assam,5,2016,Dhubri,24,Gauripur,GEN,MIR HUSSAIN SARKAR,M,GEN,25,RPI(A),301,12
S03,Assam,5,2016,Dhubri,25,Golakganj,GEN,ASHWINI RAY SARKAR,M,GEN,44,BJP,74644,1
S03,Assam,5,2016,Dhubri,25,Golakganj,GEN,ABDUS SOBAHAN ALI SARKAR,M,GEN,40,INC,68253,2
S03,Assam,5,2016,Dhubri,25,Golakganj,GEN,SAFER ALI AHMED,M,GEN,53,AIUDF,16843,3
S03,Assam,5,2016,Dhubri,25,Golakganj,GEN,None of the Above,NULL,NULL,NULL,NOTA,1001,4
S03,Assam,5,2016,Dhubri,25,Golakganj,GEN,JALAL UDDIN KHAN,M,GEN,48,IND,814,5
S03,Assam,5,2016,Bilasipara,26,BILASIPARA WEST,GEN,HAFIZ BASHIR AHMED,M,GEN,55,AIUDF,44407,1
S03,Assam,5,2016,Bilasipara,26,BILASIPARA WEST,GEN,ALI AKBAR MIAH,M,GEN,57,IND,33205,2
S03,Assam,5,2016,Bilasipara,26,BILASIPARA WEST,GEN,SABANA AKTAR,F,GEN,43,INC,25515,3
S03,Assam,5,2016,Bilasipara,26,BILASIPARA WEST,GEN,ALI AZOM SHEIKH,M,GEN,60,AGP,14688,4
S03,Assam,5,2016,Bilasipara,26,BILASIPARA WEST,GEN,GIAS UDDIN AHMED,M,GEN,87,CPI,6792,5
S03,Assam,5,2016,Bilasipara,26,BILASIPARA WEST,GEN,BIPLAB MUKHERJEE,M,GEN,44,IND,5812,6
S03,Assam,5,2016,Bilasipara,26,BILASIPARA WEST,GEN,ATOWAR HUSSAIN,M,GEN,35,IND,1997,7
S03,Assam,5,2016,Bilasipara,26,BILASIPARA WEST,GEN,SAIFUL ISLAM,M,GEN,44,IND,1412,8
S03,Assam,5,2016,Bilasipara,26,BILASIPARA WEST,GEN,None of the Above,NULL,NULL,NULL,NOTA,766,9
S03,Assam,5,2016,Bilasipara,26,BILASIPARA WEST,GEN,SHEIKH MONSHUR RAHMAN,M,GEN,55,IND,616,10
S03,Assam,5,2016,Bilasipara,26,BILASIPARA WEST,GEN,MOHAR UDDIN MONDAL,M,GEN,46,SP,577,11
S03,Assam,5,2016,Bilasipara,26,BILASIPARA WEST,GEN,AFZALUR RAHMAN,M,GEN,29,RPI(A),498,12
S03,Assam,5,2016,Bilasipara,26,BILASIPARA WEST,GEN,AJMIRA AKTAR,F,GEN,25,JnCP,492,13
S03,Assam,5,2016,Bilasipara,26,BILASIPARA WEST,GEN,PRAKRITA KUMAR N ATH,M,GEN,49,IND,486,14
S03,Assam,5,2016,Bilasipara,26,BILASIPARA WEST,GEN,YOUSUB ALI AHMED,M,GEN,68,IUML,250,15
S03,Assam,5,2016,Bilasipara,27,BILASIPARA EAST,GEN,ASHOK KUMAR SINGHI,M,GEN,52,BJP,59206,1
S03,Assam,5,2016,Bilasipara,27,BILASIPARA EAST,GEN,AMRIT BADSHA,M,GEN,33,INC,54110,2
S03,Assam,5,2016,Bilasipara,27,BILASIPARA EAST,GEN,MOSHLEM UDDIN CHOUDHURY,M,GEN,46,AIUDF,43213,3
S03,Assam,5,2016,Bilasipara,27,BILASIPARA EAST,GEN,ANWAR HUSSAIN,M,GEN,68,IND,4941,4
S03,Assam,5,2016,Bilasipara,27,BILASIPARA EAST,GEN,None of the Above,NULL,NULL,NULL,NOTA,1073,5
S03,Assam,5,2016,Bilasipara,27,BILASIPARA EAST,GEN,SIDDIQUE HUSSEIN,M,GEN,38,IND,1047,6
S03,Assam,5,2016,Bilasipara,27,BILASIPARA EAST,GEN,AMARENDRA NATH,M,GEN,46,IND,749,7
S03,Assam,5,2016,Bilasipara,27,BILASIPARA EAST,GEN,MARTIAL RUSSEL,M,GEN,59,IND,733,8
S03,Assam,5,2016,Bilasipara,27,BILASIPARA EAST,GEN,NISHIL KUMAR RAY,M,GEN,69,IND,720,9
S03,Assam,5,2016,Bilasipara,27,BILASIPARA EAST,GEN,TRIDIP PATI SINGHA,M,GEN,50,IND,700,10
S03,Assam,5,2016,Bilasipara,27,BILASIPARA EAST,GEN,AMZAD HUSSEIN,M,GEN,54,SP,500,11
S03,Assam,5,2016,Bilasipara,27,BILASIPARA EAST,GEN,DR. ASHWIN KUMAR MAHANTA,M,GEN,41,IND,406,12
S03,Assam,5,2016,Bilasipara,27,BILASIPARA EAST,GEN,MOMINUR ALI SHEIKH,M,GEN,30,RPI(A),340,13
S03,Assam,5,2016,Gossaigaon,28,Gossaigaon,GEN,MAJENDRA NARZARY,M,ST,59,BOPF,45517,1
S03,Assam,5,2016,Gossaigaon,28,Gossaigaon,GEN,RAVI SANKAR KASIREDDY,M,GEN,40,AIUDF,39476,2
S03,Assam,5,2016,Gossaigaon,28,Gossaigaon,GEN,ASHIM HASDA,M,GEN,46,INC,32187,3
S03,Assam,5,2016,Gossaigaon,28,Gossaigaon,GEN,SOMNATH NARZARY,M,ST,35,IND,17924,4
S03,Assam,5,2016,Gossaigaon,28,Gossaigaon,GEN,WILSON HASDA,M,GEN,35,IND,3786,5
S03,Assam,5,2016,Gossaigaon,28,Gossaigaon,GEN,None of the Above,NULL,NULL,NULL,NOTA,1482,6
S03,Assam,5,2016,Gossaigaon,28,Gossaigaon,GEN,MITHUN NATH,M,GEN,30,RPI(A),1199,7
S03,Assam,5,2016,Gossaigaon,28,Gossaigaon,GEN,RAJENDRA MUSHAHARY,M,ST,58,IND,969,8
S03,Assam,5,2016,Gossaigaon,29,Kokrajhar West,ST,RABIRAM NARZARY,M,ST,48,BOPF,64423,1
S03,Assam,5,2016,Gossaigaon,29,Kokrajhar West,ST,DAHIT CHANDRA BRAHMA,M,ST,40,AIUDF,47083,2
S03,Assam,5,2016,Gossaigaon,29,Kokrajhar West,ST,URKHAO GWRA BRAHMA,M,ST,52,IND,18629,3
S03,Assam,5,2016,Gossaigaon,29,Kokrajhar West,ST,NILIMA BRAHMA,F,ST,43,IND,3545,4
S03,Assam,5,2016,Gossaigaon,29,Kokrajhar West,ST,BHADRESWAR BRAHMA,M,ST,64,IND,1437,5
S03,Assam,5,2016,Gossaigaon,29,Kokrajhar West,ST,None of the Above,NULL,NULL,NULL,NOTA,1285,6
S03,Assam,5,2016,Gossaigaon,29,Kokrajhar West,ST,MUKUNDA KOCH,M,ST,46,IND,1116,7
S03,Assam,5,2016,Gossaigaon,29,Kokrajhar West,ST,SUBHADRA NARZARY,F,ST,43,IND,1044,8
S03,Assam,5,2016,Gossaigaon,29,Kokrajhar West,ST,SUJILA BASUMATARY,F,ST,48,IND,977,9
S03,Assam,5,2016,Gossaigaon,29,Kokrajhar West,ST,ARUNA BRAHMA,F,ST,41,IND,775,10
S03,Assam,5,2016,Gossaigaon,29,Kokrajhar West,ST,RANJOY KR. BRAHMA,M,ST,28,IND,627,11
S03,Assam,5,2016,Kokrajhar,30,Kokrajhar East,ST,PRAMILA RANI BRAHMA,F,ST,65,BOPF,76496,1
S03,Assam,5,2016,Kokrajhar,30,Kokrajhar East,ST,PRATIBHA BRAHMA,F,ST,48,IND,36405,2
S03,Assam,5,2016,Kokrajhar,30,Kokrajhar East,ST,MANU BORGAYARY,M,ST,35,AIUDF,12588,3
S03,Assam,5,2016,Kokrajhar,30,Kokrajhar East,ST,BASANTA KUMAR MEDHI,M,ST,36,IND,6994,4
S03,Assam,5,2016,Kokrajhar,30,Kokrajhar East,ST,None of the Above,NULL,NULL,NULL,NOTA,2288,5
S03,Assam,5,2016,Kokrajhar,30,Kokrajhar East,ST,AJAY KUMAR NARZARY,M,ST,53,IND,1816,6
S03,Assam,5,2016,Kokrajhar,30,Kokrajhar East,ST,RAJESH NARZARY,M,ST,42,IND,1642,7
S03,Assam,5,2016,Chirang,31,Sidli ,ST,CHANDAN BRAHMA,M,ST,46,BOPF,66037,1
S03,Assam,5,2016,Chirang,31,Sidli ,ST,RWNGWRA NARZARY,M,ST,46,IND,57049,2
S03,Assam,5,2016,Chirang,31,Sidli ,ST,DILIP KUMAR SARANIA,M,ST,42,IND,21601,3
S03,Assam,5,2016,Chirang,31,Sidli ,ST,PANKAJ ISLARY,M,ST,51,AIUDF,8083,4
S03,Assam,5,2016,Chirang,31,Sidli ,ST,None of the Above,NULL,NULL,NULL,NOTA,2929,5
S03,Assam,5,2016,Chirang,31,Sidli ,ST,PHALMARSTON BRAHMA,M,ST,30,IND,1548,6
S03,Assam,5,2016,Bongaigaon,32,Bongaigaon,GEN,PHANI BHUSAN CHOUDHURY,M,GEN,64,AGP,77292,1
S03,Assam,5,2016,Bongaigaon,32,Bongaigaon,GEN,SHANKAR PRASAD RAY,M,GEN,47,INC,45972,2
S03,Assam,5,2016,Bongaigaon,32,Bongaigaon,GEN,DR. ITESH BORDOLOI,M,ST,49,IND,7087,3
S03,Assam,5,2016,Bongaigaon,32,Bongaigaon,GEN,None of the Above,NULL,NULL,NULL,NOTA,2376,4
S03,Assam,5,2016,Bongaigaon,32,Bongaigaon,GEN,DHIRABATI CHOUDHURY,F,GEN,42,IND,1902,5
S03,Assam,5,2016,Bongaigaon,32,Bongaigaon,GEN,PRABHAT BAISNAB,M,GEN,59,IND,1404,6
S03,Assam,5,2016,Bongaigaon,32,Bongaigaon,GEN,FULBAR ALI MOLYA,M,GEN,40,IND,1099,7
S03,Assam,5,2016,Bongaigaon,32,Bongaigaon,GEN,DEEPAK KUMAR DAS,M,GEN,32,IND,815,8
S03,Assam,5,2016,Bijni,33,Bijni,GEN,KAMAL SHING NARZARY,M,ST,58,BOPF,29240,1
S03,Assam,5,2016,Bijni,33,Bijni,GEN,AJAY KUMAR RAY,M,SC,29,BGanP,27562,2
S03,Assam,5,2016,Bijni,33,Bijni,GEN,SANTOSH KHAKHLARY,M,ST,65,IND,19350,3
S03,Assam,5,2016,Bijni,33,Bijni,GEN,KAMALESWAR RAY,M,GEN,43,AIUDF,18197,4
S03,Assam,5,2016,Bijni,33,Bijni,GEN,KHALILUR RAHMAN,M,GEN,49,IND,12619,5
S03,Assam,5,2016,Bijni,33,Bijni,GEN,GAJENDRA BARMAN,M,GEN,53,CPM,5991,6
S03,Assam,5,2016,Bijni,33,Bijni,GEN,BISWAJIT RAY,M,GEN,42,INC,3861,7
S03,Assam,5,2016,Bijni,33,Bijni,GEN,None of the Above,NULL,NULL,NULL,NOTA,1306,8
S03,Assam,5,2016,Bijni,33,Bijni,GEN,PHILIP MARANDI,M,GEN,35,JDP,1236,9
S03,Assam,5,2016,North Salmara,34,Abhayapuri North,GEN,ABDUL HAI NAGORI,M,GEN,62,INC,48354,1
S03,Assam,5,2016,North Salmara,34,Abhayapuri North,GEN,BHUPEN ROY,M,GEN,57,AGP,46211,2
S03,Assam,5,2016,North Salmara,34,Abhayapuri North,GEN,ABDUL BATIN KHANDAKAR,M,GEN,48,AIUDF,32699,3
S03,Assam,5,2016,North Salmara,34,Abhayapuri North,GEN,SWAPAN MUKHERJEE,M,GEN,57,IND,3968,4
S03,Assam,5,2016,North Salmara,34,Abhayapuri North,GEN,TAREN CHANDRA RAY,M,GEN,64,CPM,3315,5
S03,Assam,5,2016,North Salmara,34,Abhayapuri North,GEN,BHAGIRATH RAY,M,GEN,52,RPI(A),836,6
S03,Assam,5,2016,North Salmara,34,Abhayapuri North,GEN,None of the Above,NULL,NULL,NULL,NOTA,803,7
S03,Assam,5,2016,North Salmara,34,Abhayapuri North,GEN,SAMSUL HOQUE,M,GEN,55,IND,501,8
S03,Assam,5,2016,North Salmara,35,Abhayapuri South (SC),SC,ANANTA KUMAR MALO,M,SC,60,AIUDF,51525,1
S03,Assam,5,2016,North Salmara,35,Abhayapuri South (SC),SC,CHANDAN KUMAR SARKAR,M,SC,59,INC,51334,2
S03,Assam,5,2016,North Salmara,35,Abhayapuri South (SC),SC,RABIN BANIKYA,M,SC,69,AGP,50957,3
S03,Assam,5,2016,North Salmara,35,Abhayapuri South (SC),SC,NIRMALENDU BANIKYA,M,SC,48,IND,1602,4
S03,Assam,5,2016,North Salmara,35,Abhayapuri South (SC),SC,ASHOK DUTTA,M,SC,45,RPI(A),1304,5
S03,Assam,5,2016,North Salmara,35,Abhayapuri South (SC),SC,None of the Above,NULL,NULL,NULL,NOTA,1113,6
S03,Assam,5,2016,North Salmara,35,Abhayapuri South (SC),SC,DHIREN MAJUMDAR,M,SC,38,JnCP,694,7
S03,Assam,5,2016,Goalpara,36,Dudhnai,ST,DIPAK KUMAR RABHA,M,ST,41,BJP,79983,1
S03,Assam,5,2016,Goalpara,36,Dudhnai,ST,SIBCHARAN BASUMATARY,M,ST,41,INC,51316,2
S03,Assam,5,2016,Goalpara,36,Dudhnai,ST,MEERA BASUMATARY,F,ST,36,AIUDF,11305,3
S03,Assam,5,2016,Goalpara,36,Dudhnai,ST,KANGKAN KHAKHALARY,M,ST,45,IND,7278,4
S03,Assam,5,2016,Goalpara,36,Dudhnai,ST,DEBEN DAIMARY,M,ST,56,IND,2936,5
S03,Assam,5,2016,Goalpara,36,Dudhnai,ST,BHUPENDRA RABHA,M,ST,64,CPI,1567,6
S03,Assam,5,2016,Goalpara,36,Dudhnai,ST,THARMAN MOMIN,M,ST,41,IND,1413,7
S03,Assam,5,2016,Goalpara,36,Dudhnai,ST,RAJESWAR RABHA,M,ST,33,RPI(A),1210,8
S03,Assam,5,2016,Goalpara,36,Dudhnai,ST,None of the Above,NULL,NULL,NULL,NOTA,1142,9
S03,Assam,5,2016,Goalpara,36,Dudhnai,ST,REXSTAR B. SANGMA,M,ST,40,IND,1054,10
S03,Assam,5,2016,Goalpara,36,Dudhnai,ST,STINDRO MARAK,M,ST,59,IND,850,11
S03,Assam,5,2016,Goalpara,37,Goalpara East,GEN,ABUL KALAM RASHEED ALAM,M,GEN,44,INC,57374,1
S03,Assam,5,2016,Goalpara,37,Goalpara East,GEN,GAURANGA PRASAD DAS,M,GEN,61,BJP,54793,2
S03,Assam,5,2016,Goalpara,37,Goalpara East,GEN,SHADEED MAZUMDER,M,GEN,60,AIUDF,27778,3
S03,Assam,5,2016,Goalpara,37,Goalpara East,GEN,ABUL KALAM HUSSAIN,M,GEN,52,IND,12138,4
S03,Assam,5,2016,Goalpara,37,Goalpara East,GEN,ELBARTH MARAK,M,ST,53,AITC,7172,5
S03,Assam,5,2016,Goalpara,37,Goalpara East,GEN,PUNAM CHAND SHARMA (LILU),M,GEN,49,NPEP,6710,6
S03,Assam,5,2016,Goalpara,37,Goalpara East,GEN,None of the Above,NULL,NULL,NULL,NOTA,1064,7
S03,Assam,5,2016,Goalpara,37,Goalpara East,GEN,KOFIL UDDIN AHMED,M,GEN,46,NCP,971,8
S03,Assam,5,2016,Goalpara,37,Goalpara East,GEN,BIRMAL RAY,M,GEN,50,IND,770,9
S03,Assam,5,2016,Goalpara,37,Goalpara East,GEN,SOLEMAN ALI,M,GEN,40,BhaRP,592,10
S03,Assam,5,2016,Goalpara,37,Goalpara East,GEN,NAREN SANKAR RABHA,M,ST,63,IND,495,11
S03,Assam,5,2016,Goalpara,37,Goalpara East,GEN,MEHBUBAR RAHMAN,M,GEN,44,RPI(A),483,12
S03,Assam,5,2016,Goalpara,37,Goalpara East,GEN,MUJAHARUL ISLAM,M,GEN,25,IND,447,13
S03,Assam,5,2016,Goalpara,37,Goalpara East,GEN,ABDUL HAMID,M,GEN,57,SUCI,420,14
S03,Assam,5,2016,Goalpara,38,Goalpara West,GEN,ABDUR RASHID MANDAL,M,GEN,53,INC,61007,1
S03,Assam,5,2016,Goalpara,38,Goalpara West,GEN,SHEIKH SHAH ALAM,M,GEN,45,AIUDF,36668,2
S03,Assam,5,2016,Goalpara,38,Goalpara West,GEN,JABEEN BARBHUIYAN,F,GEN,56,BJP,32432,3
S03,Assam,5,2016,Goalpara,38,Goalpara West,GEN,ANOWAR HUSSAIN,M,GEN,47,AGP,1154,4
S03,Assam,5,2016,Goalpara,38,Goalpara West,GEN,MOHIBUL ISLAM,M,GEN,43,SUCI,1016,5
S03,Assam,5,2016,Goalpara,38,Goalpara West,GEN,None of the Above,NULL,NULL,NULL,NOTA,646,6
S03,Assam,5,2016,Goalpara,38,Goalpara West,GEN,ZESMINA KHATUN,F,GEN,28,AITC,582,7
S03,Assam,5,2016,Goalpara,38,Goalpara West,GEN,MIZANUR RAHMAN,M,GEN,66,IND,523,8
S03,Assam,5,2016,Goalpara,38,Goalpara West,GEN,KHANINDRA CHANDRA NATH,M,GEN,35,RPI(A),489,9
S03,Assam,5,2016,Goalpara,38,Goalpara West,GEN,BABLI GOSWAMI CHAKRABORTY,F,GEN,41,IND,480,10
S03,Assam,5,2016,Goalpara,38,Goalpara West,GEN,ALI AKBAR,M,GEN,30,JMBP,457,11
S03,Assam,5,2016,Goalpara,38,Goalpara West,GEN,JALI BEGUM,F,GEN,50,IND,289,12
S03,Assam,5,2016,Goalpara,38,Goalpara West,GEN,JOYNAL ABEDIN,M,GEN,34,NPEP,269,13
S03,Assam,5,2016,Goalpara,38,Goalpara West,GEN,GIAS UDDIN AHMED,M,GEN,34,aicp,252,14
S03,Assam,5,2016,Goalpara,39,Jaleswar,GEN,SAHAB UDDIN AHMED,M,GEN,56,AIUDF,56003,1
S03,Assam,5,2016,Goalpara,39,Jaleswar,GEN,AFTAB UDDIN MOLLAH,M,GEN,49,IND,49341,2
S03,Assam,5,2016,Goalpara,39,Jaleswar,GEN,ABDUR RAHIM ZIBRAN,M,GEN,32,BJP,11535,3
S03,Assam,5,2016,Goalpara,39,Jaleswar,GEN,ABUL FAZAL NASIR UDDIN MOLLAH,M,GEN,38,INC,6567,4
S03,Assam,5,2016,Goalpara,39,Jaleswar,GEN,ABDUL WAHAB SHEIKH,M,GEN,25,BhaRP,1433,5
S03,Assam,5,2016,Goalpara,39,Jaleswar,GEN,KHAIRUL ISLAM MONDAL,M,GEN,58,IND,1355,6
S03,Assam,5,2016,Goalpara,39,Jaleswar,GEN,ABDUS SALAM,M,GEN,34,SUCI,761,7
S03,Assam,5,2016,Goalpara,39,Jaleswar,GEN,INNAS ALI,M,GEN,40,IND,690,8
S03,Assam,5,2016,Goalpara,39,Jaleswar,GEN,None of the Above,NULL,NULL,NULL,NOTA,627,9
S03,Assam,5,2016,Barpeta,40,Sorbhog,GEN,RANJEET KUMAR DASS,M,GEN,50,BJP,56454,1
S03,Assam,5,2016,Barpeta,40,Sorbhog,GEN,ANURUPA HANNAN,F,GEN,47,INC,36928,2
S03,Assam,5,2016,Barpeta,40,Sorbhog,GEN,MANORANJAN TALUKDAR,M,GEN,62,CPM,29082,3
S03,Assam,5,2016,Barpeta,40,Sorbhog,GEN,PRADIP DEB NATH,M,GEN,36,IND,19387,4
S03,Assam,5,2016,Barpeta,40,Sorbhog,GEN,SAMSUL HOQUE,M,GEN,65,AIUDF,17504,5
S03,Assam,5,2016,Barpeta,40,Sorbhog,GEN,ANILANANDA PATHAK,M,GEN,61,IND,3755,6
S03,Assam,5,2016,Barpeta,40,Sorbhog,GEN,HIMANGSHU BHARALI,M,GEN,40,IND,1181,7
S03,Assam,5,2016,Barpeta,40,Sorbhog,GEN,None of the Above,NULL,NULL,NULL,NOTA,1129,8
S03,Assam,5,2016,Barpeta,40,Sorbhog,GEN,MOHIDUL ISLAM,M,GEN,36,IND,1010,9
S03,Assam,5,2016,Barpeta,40,Sorbhog,GEN,NIRMAL KUMAR AGARWALA,M,GEN,59,IND,630,10
S03,Assam,5,2016,Barpeta,40,Sorbhog,GEN,IKBAL HUSSAIN,M,GEN,36,TNRMPI,602,11
S03,Assam,5,2016,Barpeta,40,Sorbhog,GEN,MANJU SHABNAM,F,GEN,31,RPI(A),466,12
S03,Assam,5,2016,Barpeta,40,Sorbhog,GEN,MUKTAR HUSSAIN,M,GEN,35,JnCP,435,13
S03,Assam,5,2016,Barpeta,40,Sorbhog,GEN,SUBAL CH. DAS,M,GEN,38,BGanP,414,14
S03,Assam,5,2016,Barpeta,40,Sorbhog,GEN,ABDUL HAKIM AHMED,M,GEN,51,IND,370,15
S03,Assam,5,2016,Bajali,41,Bhabanipur,GEN,ABUL KALAM AZAD,M,GEN,51,AIUDF,28383,1
S03,Assam,5,2016,Bajali,41,Bhabanipur,GEN,PHANIHDAR TALUKDAR,M,GEN,49,IND,25944,2
S03,Assam,5,2016,Bajali,41,Bhabanipur,GEN,MANOJ BARUAH,M,GEN,43,BJP,22380,3
S03,Assam,5,2016,Bajali,41,Bhabanipur,GEN,MILAN BARO,M,ST,59,IND,14500,4
S03,Assam,5,2016,Bajali,41,Bhabanipur,GEN,KANAK CHANDRA BARO,M,ST,54,IND,8748,5
S03,Assam,5,2016,Bajali,41,Bhabanipur,GEN,RAJIB DAS,M,GEN,44,INC,6620,6
S03,Assam,5,2016,Bajali,41,Bhabanipur,GEN,KAZI SHAMSUL ARFIN,M,GEN,41,RsSC,921,7
S03,Assam,5,2016,Bajali,41,Bhabanipur,GEN,None of the Above,NULL,NULL,NULL,NOTA,706,8
S03,Assam,5,2016,Bajali,41,Bhabanipur,GEN,BHUPENDRA KALITA,M,GEN,51,IND,511,9
S03,Assam,5,2016,Bajali,41,Bhabanipur,GEN,SATYACHARAN ARJYA,M,SC,40,RPI(A),447,10
S03,Assam,5,2016,Bajali,41,Bhabanipur,GEN,ANOWAR ISLAM AKAND,M,GEN,27,RaJPa,401,11
S03,Assam,5,2016,Bajali,41,Bhabanipur,GEN,HAIDAR ALI,M,GEN,41,IND,378,12
S03,Assam,5,2016,Bajali,41,Bhabanipur,GEN,MESER MOLLAH,M,GEN,28,IND,341,13
S03,Assam,5,2016,Bajali,42,Patacharkuchi,GEN,PABINDRA DEKA,M,GEN,65,AGP,64558,1
S03,Assam,5,2016,Bajali,42,Patacharkuchi,GEN,SAILEN KALITA,M,GEN,33,INC,12582,2
S03,Assam,5,2016,Bajali,42,Patacharkuchi,GEN,KAMALESWAR MEDHI,M,GEN,59,IND,12306,3
S03,Assam,5,2016,Bajali,42,Patacharkuchi,GEN,MANORANJAN DAS,M,GEN,69,IND,8227,4
S03,Assam,5,2016,Bajali,42,Patacharkuchi,GEN,KARTIK DEKA,M,GEN,43,IND,3134,5
S03,Assam,5,2016,Bajali,42,Patacharkuchi,GEN,None of the Above,NULL,NULL,NULL,NOTA,1043,6
S03,Assam,5,2016,Bajali,42,Patacharkuchi,GEN,BAIKUNTHA SARMA,M,GEN,50,IND,960,7
S03,Assam,5,2016,Bajali,42,Patacharkuchi,GEN,PUSPAK DUTTA,M,GEN,40,IND,936,8
S03,Assam,5,2016,Bajali,42,Patacharkuchi,GEN,NILIMA BHATTACHARJYA,F,GEN,57,IND,846,9
S03,Assam,5,2016,Barpeta,43,Barpeta,GEN,GUNINDRA NATH DAS,M,GEN,55,AGP,63563,1
S03,Assam,5,2016,Barpeta,43,Barpeta,GEN,A.RAHIM AHMED,M,GEN,32,INC,57753,2
S03,Assam,5,2016,Barpeta,43,Barpeta,GEN,ABDUR RAHIM KHAN,M,GEN,47,AIUDF,37697,3
