ST_NAME,PC_NO,PC_NAME,AC_NO,AC_NAME,CANDIDATE,PARTY,VOTES
Andhra Pradesh,3,Vizianagaram,18,Vizianagaram,CHINNAM ARUNA KUMAR,JRBP,115
Andhra Pradesh,3,Vizianagaram,18,Vizianagaram,VANGAPANDU MAHESWARA RAO,NBBHNRSVP,64
Andhra Pradesh,3,Vizianagaram,18,Vizianagaram,SRINIVASA RAO SAMBHANA (VASU),YGATLSIP,176
Andhra Pradesh,3,Vizianagaram,18,Vizianagaram,SAKHINETI ANANTHA RAJU,PPOI,100
Andhra Pradesh,3,Vizianagaram,18,Vizianagaram,ALLU SRIRAMULU,IND,179
Andhra Pradesh,3,Vizianagaram,18,Vizianagaram,ADINARAYANA TADDI,IND,51
Andhra Pradesh,3,Vizianagaram,18,Vizianagaram,P V A ANANDA SAGAR,IND,66
Andhra Pradesh,3,Vizianagaram,18,Vizianagaram,MARISERLA KRISHNAMURTHY NAIDU,IND,139
Andhra Pradesh,3,Vizianagaram,18,Vizianagaram,VELURI VENKATA TRINADHARAO,IND,426
Andhra Pradesh,3,Vizianagaram,18,Vizianagaram,SIYYADULA YELLA RAO,IND,179
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,JHANSI LAKSHMI. BOTCHA.,YSRCP,70667
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,PEDAPENKI SIVA PRASADA RAO,BSP,1406
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,SRIBHARAT MATHUKUMILI,TDP,110546
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,P. SATYA REDDY,INC,1393
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,ANDUKURI VIJAYA BHASKAR,IPBP,83
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,DR. ACHUTHA BALAJI YADAV (MURAPALA),BCYP,52
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,DR. GANAPATHI KONGARAPU.,RPI(A),80
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,GANAPATHI. JAGADEESWARA RAO (JAGADEESH),JMBP,60
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,DURGA PRASAD. GUNTU,BRRTD,37
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,GANDIKOTA RAJESH,NavaP,41
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,CHINTADA SURYAM,NBBHNRSVP,56
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,JALADI VIJAYA KUMARI,SP,42
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,THOTA VENKATA SAI MUKUND,PRJPP,59
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,K.A. PAUL,PRSHP,522
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,BANNA. RAMESH,DABAP,191
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,BIKKAVOLU. CHALAMAJI,NRCP,856
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,V.N. SATYA NARAYANA,RPC(S),413
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,P. SATYA VANI,PPOI,120
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,ARUNA SRI MURALA,IND,271
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,G.A.N. ANAND,IND,71
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,KOLLI NAGA RAJU,IND,29
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,M.G.M. KHAN,IND,45
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,CHAPPIDI RAMU,IND,29
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,JANARDHAN PONNADA.,IND,48
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,PIDIDHI APPARAO,IND,75
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,MALLA SRAVANI,IND,35
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,METTA RAMA RAO,IND,45
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,LAGUDU. GOVINDA RAO,IND,53
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,VADDI. HARI GANESH,IND,75
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,VENU MADHAV KARRI,IND,109
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,SHANKAR DEVARA YADAV,IND,119
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,VASUPILLI SURESH,IND,457
Andhra Pradesh,4,Visakhapatnam,19,Srungavarapukota,SONDI KRISHNA.,IND,397
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,JHANSI LAKSHMI. BOTCHA.,YSRCP,83089
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,PEDAPENKI SIVA PRASADA RAO,BSP,1705
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,SRIBHARAT MATHUKUMILI,TDP,179101
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,P. SATYA REDDY,INC,3301
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,ANDUKURI VIJAYA BHASKAR,IPBP,274
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,DR. ACHUTHA BALAJI YADAV (MURAPALA),BCYP,166
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,DR. GANAPATHI KONGARAPU.,RPI(A),185
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,GANAPATHI. JAGADEESWARA RAO (JAGADEESH),JMBP,143
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,DURGA PRASAD. GUNTU,BRRTD,88
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,GANDIKOTA RAJESH,NavaP,132
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,CHINTADA SURYAM,NBBHNRSVP,124
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,JALADI VIJAYA KUMARI,SP,137
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,THOTA VENKATA SAI MUKUND,PRJPP,155
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,K.A. PAUL,PRSHP,1025
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,BANNA. RAMESH,DABAP,278
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,BIKKAVOLU. CHALAMAJI,NRCP,1084
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,V.N. SATYA NARAYANA,RPC(S),490
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,P. SATYA VANI,PPOI,184
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,ARUNA SRI MURALA,IND,415
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,G.A.N. ANAND,IND,108
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,KOLLI NAGA RAJU,IND,83
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,M.G.M. KHAN,IND,134
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,CHAPPIDI RAMU,IND,92
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,JANARDHAN PONNADA.,IND,111
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,PIDIDHI APPARAO,IND,166
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,MALLA SRAVANI,IND,57
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,METTA RAMA RAO,IND,73
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,LAGUDU. GOVINDA RAO,IND,79
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,VADDI. HARI GANESH,IND,136
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,VENU MADHAV KARRI,IND,158
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,SHANKAR DEVARA YADAV,IND,162
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,VASUPILLI SURESH,IND,483
Andhra Pradesh,4,Visakhapatnam,20,Bhimili,SONDI KRISHNA.,IND,354
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,JHANSI LAKSHMI. BOTCHA.,YSRCP,57096
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,PEDAPENKI SIVA PRASADA RAO,BSP,636
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,SRIBHARAT MATHUKUMILI,TDP,134102
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,P. SATYA REDDY,INC,3702
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,ANDUKURI VIJAYA BHASKAR,IPBP,157
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,DR. ACHUTHA BALAJI YADAV (MURAPALA),BCYP,64
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,DR. GANAPATHI KONGARAPU.,RPI(A),71
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,GANAPATHI. JAGADEESWARA RAO (JAGADEESH),JMBP,50
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,DURGA PRASAD. GUNTU,BRRTD,49
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,GANDIKOTA RAJESH,NavaP,39
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,CHINTADA SURYAM,NBBHNRSVP,51
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,JALADI VIJAYA KUMARI,SP,57
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,THOTA VENKATA SAI MUKUND,PRJPP,159
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,K.A. PAUL,PRSHP,1006
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,BANNA. RAMESH,DABAP,95
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,BIKKAVOLU. CHALAMAJI,NRCP,518
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,V.N. SATYA NARAYANA,RPC(S),451
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,P. SATYA VANI,PPOI,95
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,ARUNA SRI MURALA,IND,233
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,G.A.N. ANAND,IND,61
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,KOLLI NAGA RAJU,IND,45
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,M.G.M. KHAN,IND,73
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,CHAPPIDI RAMU,IND,61
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,JANARDHAN PONNADA.,IND,56
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,PIDIDHI APPARAO,IND,61
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,MALLA SRAVANI,IND,34
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,METTA RAMA RAO,IND,46
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,LAGUDU. GOVINDA RAO,IND,47
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,VADDI. HARI GANESH,IND,51
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,VENU MADHAV KARRI,IND,80
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,SHANKAR DEVARA YADAV,IND,100
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,VASUPILLI SURESH,IND,203
Andhra Pradesh,4,Visakhapatnam,21,Visakhapatnam East,SONDI KRISHNA.,IND,193
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,JHANSI LAKSHMI. BOTCHA.,YSRCP,30723
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,PEDAPENKI SIVA PRASADA RAO,BSP,332
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,SRIBHARAT MATHUKUMILI,TDP,97112
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,P. SATYA REDDY,INC,3913
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,ANDUKURI VIJAYA BHASKAR,IPBP,138
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,DR. ACHUTHA BALAJI YADAV (MURAPALA),BCYP,68
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,DR. GANAPATHI KONGARAPU.,RPI(A),65
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,GANAPATHI. JAGADEESWARA RAO (JAGADEESH),JMBP,64
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,DURGA PRASAD. GUNTU,BRRTD,473
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,GANDIKOTA RAJESH,NavaP,58
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,CHINTADA SURYAM,NBBHNRSVP,79
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,JALADI VIJAYA KUMARI,SP,49
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,THOTA VENKATA SAI MUKUND,PRJPP,54
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,K.A. PAUL,PRSHP,598
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,BANNA. RAMESH,DABAP,94
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,BIKKAVOLU. CHALAMAJI,NRCP,1063
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,V.N. SATYA NARAYANA,RPC(S),179
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,P. SATYA VANI,PPOI,86
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,ARUNA SRI MURALA,IND,416
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,G.A.N. ANAND,IND,53
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,KOLLI NAGA RAJU,IND,35
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,M.G.M. KHAN,IND,90
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,CHAPPIDI RAMU,IND,410
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,JANARDHAN PONNADA.,IND,114
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,PIDIDHI APPARAO,IND,77
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,MALLA SRAVANI,IND,37
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,METTA RAMA RAO,IND,36
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,LAGUDU. GOVINDA RAO,IND,25
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,VADDI. HARI GANESH,IND,48
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,VENU MADHAV KARRI,IND,99
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,SHANKAR DEVARA YADAV,IND,65
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,VASUPILLI SURESH,IND,178
Andhra Pradesh,4,Visakhapatnam,22,Visakhapatnam South,SONDI KRISHNA.,IND,122
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,JHANSI LAKSHMI. BOTCHA.,YSRCP,52405
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,PEDAPENKI SIVA PRASADA RAO,BSP,443
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,SRIBHARAT MATHUKUMILI,TDP,121507
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,P. SATYA REDDY,INC,5336
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,ANDUKURI VIJAYA BHASKAR,IPBP,191
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,DR. ACHUTHA BALAJI YADAV (MURAPALA),BCYP,105
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,DR. GANAPATHI KONGARAPU.,RPI(A),366
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,GANAPATHI. JAGADEESWARA RAO (JAGADEESH),JMBP,70
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,DURGA PRASAD. GUNTU,BRRTD,30
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,GANDIKOTA RAJESH,NavaP,50
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,CHINTADA SURYAM,NBBHNRSVP,56
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,JALADI VIJAYA KUMARI,SP,52
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,THOTA VENKATA SAI MUKUND,PRJPP,60
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,K.A. PAUL,PRSHP,1039
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,BANNA. RAMESH,DABAP,96
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,BIKKAVOLU. CHALAMAJI,NRCP,451
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,V.N. SATYA NARAYANA,RPC(S),404
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,P. SATYA VANI,PPOI,102
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,ARUNA SRI MURALA,IND,152
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,G.A.N. ANAND,IND,87
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,KOLLI NAGA RAJU,IND,60
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,M.G.M. KHAN,IND,197
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,CHAPPIDI RAMU,IND,46
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,JANARDHAN PONNADA.,IND,63
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,PIDIDHI APPARAO,IND,48
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,MALLA SRAVANI,IND,30
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,METTA RAMA RAO,IND,63
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,LAGUDU. GOVINDA RAO,IND,28
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,VADDI. HARI GANESH,IND,105
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,VENU MADHAV KARRI,IND,43
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,SHANKAR DEVARA YADAV,IND,74
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,VASUPILLI SURESH,IND,193
Andhra Pradesh,4,Visakhapatnam,23,Visakhapatnam North,SONDI KRISHNA.,IND,268
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,JHANSI LAKSHMI. BOTCHA.,YSRCP,45366
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,PEDAPENKI SIVA PRASADA RAO,BSP,699
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,SRIBHARAT MATHUKUMILI,TDP,96133
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,P. SATYA REDDY,INC,3055
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,ANDUKURI VIJAYA BHASKAR,IPBP,123
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,DR. ACHUTHA BALAJI YADAV (MURAPALA),BCYP,77
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,DR. GANAPATHI KONGARAPU.,RPI(A),70
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,GANAPATHI. JAGADEESWARA RAO (JAGADEESH),JMBP,39
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,DURGA PRASAD. GUNTU,BRRTD,32
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,GANDIKOTA RAJESH,NavaP,27
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,CHINTADA SURYAM,NBBHNRSVP,34
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,JALADI VIJAYA KUMARI,SP,47
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,THOTA VENKATA SAI MUKUND,PRJPP,50
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,K.A. PAUL,PRSHP,826
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,BANNA. RAMESH,DABAP,84
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,BIKKAVOLU. CHALAMAJI,NRCP,310
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,V.N. SATYA NARAYANA,RPC(S),245
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,P. SATYA VANI,PPOI,151
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,ARUNA SRI MURALA,IND,270
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,G.A.N. ANAND,IND,81
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,KOLLI NAGA RAJU,IND,35
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,M.G.M. KHAN,IND,76
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,CHAPPIDI RAMU,IND,53
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,JANARDHAN PONNADA.,IND,52
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,PIDIDHI APPARAO,IND,47
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,MALLA SRAVANI,IND,22
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,METTA RAMA RAO,IND,33
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,LAGUDU. GOVINDA RAO,IND,27
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,VADDI. HARI GANESH,IND,44
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,VENU MADHAV KARRI,IND,73
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,SHANKAR DEVARA YADAV,IND,63
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,VASUPILLI SURESH,IND,180
Andhra Pradesh,4,Visakhapatnam,24,Visakhapatnam West,SONDI KRISHNA.,IND,205
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,JHANSI LAKSHMI. BOTCHA.,YSRCP,58475
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,PEDAPENKI SIVA PRASADA RAO,BSP,785
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,SRIBHARAT MATHUKUMILI,TDP,155383
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,P. SATYA REDDY,INC,8730
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,ANDUKURI VIJAYA BHASKAR,IPBP,132
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,DR. ACHUTHA BALAJI YADAV (MURAPALA),BCYP,96
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,DR. GANAPATHI KONGARAPU.,RPI(A),107
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,GANAPATHI. JAGADEESWARA RAO (JAGADEESH),JMBP,68
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,DURGA PRASAD. GUNTU,BRRTD,51
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,GANDIKOTA RAJESH,NavaP,45
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,CHINTADA SURYAM,NBBHNRSVP,43
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,JALADI VIJAYA KUMARI,SP,79
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,THOTA VENKATA SAI MUKUND,PRJPP,91
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,K.A. PAUL,PRSHP,2513
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,BANNA. RAMESH,DABAP,103
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,BIKKAVOLU. CHALAMAJI,NRCP,601
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,V.N. SATYA NARAYANA,RPC(S),352
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,P. SATYA VANI,PPOI,137
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,ARUNA SRI MURALA,IND,234
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,G.A.N. ANAND,IND,82
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,KOLLI NAGA RAJU,IND,35
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,M.G.M. KHAN,IND,123
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,CHAPPIDI RAMU,IND,65
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,JANARDHAN PONNADA.,IND,55
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,PIDIDHI APPARAO,IND,102
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,MALLA SRAVANI,IND,56
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,METTA RAMA RAO,IND,24
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,LAGUDU. GOVINDA RAO,IND,34
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,VADDI. HARI GANESH,IND,59
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,VENU MADHAV KARRI,IND,84
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,SHANKAR DEVARA YADAV,IND,73
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,VASUPILLI SURESH,IND,237
Andhra Pradesh,4,Visakhapatnam,25,Gajuwaka,SONDI KRISHNA.,IND,272
Andhra Pradesh,5,Anakapalle,26,Chodavaram,PALAKA SREERAMA MURTHY,BSP,3109
Andhra Pradesh,5,Anakapalle,26,Chodavaram,BUDI MUTYALA NAIDU,YSRCP,67369
Andhra Pradesh,5,Anakapalle,26,Chodavaram,C.M.RAMESH,BJP,102363
Andhra Pradesh,5,Anakapalle,26,Chodavaram,VEGI VENKATESH,INC,2652
Andhra Pradesh,5,Anakapalle,26,Chodavaram,APPALA RAJU NAMMI,BCYP,431
Andhra Pradesh,5,Anakapalle,26,Chodavaram,ADARI SARAT CHANDRA,JBNP,172
Andhra Pradesh,5,Anakapalle,26,Chodavaram,KRISHNA SWAROOP VADLAMURI,DABAP,116
Andhra Pradesh,5,Anakapalle,26,Chodavaram,VIJAYA LAKSHMI KARRI,PPOI,84
Andhra Pradesh,5,Anakapalle,26,Chodavaram,APPALANAIDU TUMMAGUNTA,IND,122
Andhra Pradesh,5,Anakapalle,26,Chodavaram,GARA SURYA RAO,IND,83
Andhra Pradesh,5,Anakapalle,26,Chodavaram,JUNNURI J SRINIVAS,IND,142
Andhra Pradesh,5,Anakapalle,26,Chodavaram,DR. THUMMAPALA HARI SHANKAR,IND,161
Andhra Pradesh,5,Anakapalle,26,Chodavaram,NAGESWARA RAO PETLA,IND,247
Andhra Pradesh,5,Anakapalle,26,Chodavaram,LOVARAJU SIDDHA,IND,497
Andhra Pradesh,5,Anakapalle,26,Chodavaram,VANKAYALA RAMACHANDRA RAO,IND,407
Andhra Pradesh,5,Anakapalle,27,Madugula,PALAKA SREERAMA MURTHY,BSP,2778
Andhra Pradesh,5,Anakapalle,27,Madugula,BUDI MUTYALA NAIDU,YSRCP,62876
Andhra Pradesh,5,Anakapalle,27,Madugula,C.M.RAMESH,BJP,87049
Andhra Pradesh,5,Anakapalle,27,Madugula,VEGI VENKATESH,INC,2246
Andhra Pradesh,5,Anakapalle,27,Madugula,APPALA RAJU NAMMI,BCYP,424
Andhra Pradesh,5,Anakapalle,27,Madugula,ADARI SARAT CHANDRA,JBNP,156
