ST_CODE,ST_NAME,PC_NO,PC_NAME,AC_NO,AC_NAME,CANDIDATE,PARTY,VOTES
S24,Uttar Pradesh,77,Varanasi,388,Varanasi North,HEENA SHAHID,JHBHP,354
S24,Uttar Pradesh,77,Varanasi,388,Varanasi North,ISHWAR DAYAL SINGH SETH,IND,98
S24,Uttar Pradesh,77,Varanasi,388,Varanasi North,MAANAV,IND,160
S24,Uttar Pradesh,77,Varanasi,388,Varanasi North,MANISH SHRIVASTAVA,IND,63
S24,Uttar Pradesh,77,Varanasi,388,Varanasi North,MANOHAR ANANDRAO PATIL,IND,309
S24,Uttar Pradesh,77,Varanasi,388,Varanasi North,NARENDRA MODI,BJP,139279
S24,Uttar Pradesh,77,Varanasi,388,Varanasi North,RAJESH BHARTI SURYA,RaAD,152
S24,Uttar Pradesh,77,Varanasi,388,Varanasi North,RAMSHARAN,VIPty,207
S24,Uttar Pradesh,77,Varanasi,388,Varanasi North,SHALINI YADAV,SP,36905
S24,Uttar Pradesh,77,Varanasi,388,Varanasi North,SUNIL KUMAR,IND,160
S24,Uttar Pradesh,77,Varanasi,388,Varanasi North,SUNNAM ISTARI,IND,103
S24,Uttar Pradesh,77,Varanasi,388,Varanasi North,SURENDRA RAJBHAR,SBSP,890
S24,Uttar Pradesh,77,Varanasi,388,Varanasi North,TIRBHUWAN SHARMA,BRSP,246
S24,Uttar Pradesh,77,Varanasi,388,Varanasi North,UMESH CHANDRA KATIYAR,ALHP,82
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,AASHIN U. S.,igp,42
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,ADVOCATE PREM NATH SHARMA,MADP,131
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,AJAY RAI,INC,45299
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,AMRESH MISHRA,BHAPRAP,45
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,ANIL KUMAR CHAURASIYA,JKiP,259
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,ASHUTOSH KUMAR PANDEY,MARD,44
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,ATEEK AHMAD,IND,80
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,BRAJENDRA DUTT TRIPATHI,AACP,76
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,CHANDRIKA PRASAD,IND,27
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,Dr. RAKESH PRATAP,BJKD,62
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,Dr. SHEKH SIRAJ BABA,RMMP,178
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,HARI BHAI PATEL,AJPI,168
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,HEENA SHAHID,JHBHP,244
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,ISHWAR DAYAL SINGH SETH,IND,95
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,MAANAV,IND,69
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,MANISH SHRIVASTAVA,IND,34
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,MANOHAR ANANDRAO PATIL,IND,125
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,NARENDRA MODI,BJP,104982
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,RAJESH BHARTI SURYA,RaAD,84
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,RAMSHARAN,VIPty,102
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,SHALINI YADAV,SP,19298
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,SUNIL KUMAR,IND,85
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,SUNNAM ISTARI,IND,63
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,SURENDRA RAJBHAR,SBSP,331
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,TIRBHUWAN SHARMA,BRSP,113
S24,Uttar Pradesh,77,Varanasi,389,Varanasi South,UMESH CHANDRA KATIYAR,ALHP,52
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,AASHIN U. S.,igp,62
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,ADVOCATE PREM NATH SHARMA,MADP,232
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,AJAY RAI,INC,41500
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,AMRESH MISHRA,BHAPRAP,64
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,ANIL KUMAR CHAURASIYA,JKiP,335
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,ASHUTOSH KUMAR PANDEY,MARD,52
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,ATEEK AHMAD,IND,90
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,BRAJENDRA DUTT TRIPATHI,AACP,114
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,CHANDRIKA PRASAD,IND,29
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,Dr. RAKESH PRATAP,BJKD,113
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,Dr. SHEKH SIRAJ BABA,RMMP,213
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,HARI BHAI PATEL,AJPI,185
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,HEENA SHAHID,JHBHP,286
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,ISHWAR DAYAL SINGH SETH,IND,105
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,MAANAV,IND,130
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,MANISH SHRIVASTAVA,IND,35
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,MANOHAR ANANDRAO PATIL,IND,255
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,NARENDRA MODI,BJP,155813
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,RAJESH BHARTI SURYA,RaAD,116
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,RAMSHARAN,VIPty,162
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,SHALINI YADAV,SP,24302
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,SUNIL KUMAR,IND,135
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,SUNNAM ISTARI,IND,73
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,SURENDRA RAJBHAR,SBSP,549
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,TIRBHUWAN SHARMA,BRSP,240
S24,Uttar Pradesh,77,Varanasi,390,Varanasi Cantt.,UMESH CHANDRA KATIYAR,ALHP,60
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,AASHIN U. S.,igp,171
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,ADVOCATE PREM NATH SHARMA,MADP,510
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,AJAY RAI,INC,8685
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,AMRESH MISHRA,BHAPRAP,198
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,ANIL KUMAR CHAURASIYA,JKiP,972
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,ASHUTOSH KUMAR PANDEY,MARD,180
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,ATEEK AHMAD,IND,272
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,BRAJENDRA DUTT TRIPATHI,AACP,288
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,CHANDRIKA PRASAD,IND,111
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,Dr. RAKESH PRATAP,BJKD,308
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,Dr. SHEKH SIRAJ BABA,RMMP,590
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,HARI BHAI PATEL,AJPI,381
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,HEENA SHAHID,JHBHP,540
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,ISHWAR DAYAL SINGH SETH,IND,199
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,MAANAV,IND,565
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,MANISH SHRIVASTAVA,IND,117
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,MANOHAR ANANDRAO PATIL,IND,786
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,NARENDRA MODI,BJP,128000
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,RAJESH BHARTI SURYA,RaAD,513
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,RAMSHARAN,VIPty,376
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,SHALINI YADAV,SP,59936
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,SUNIL KUMAR,IND,391
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,SUNNAM ISTARI,IND,302
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,SURENDRA RAJBHAR,SBSP,3273
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,TIRBHUWAN SHARMA,BRSP,608
S24,Uttar Pradesh,77,Varanasi,391,Sevapuri,UMESH CHANDRA KATIYAR,ALHP,225
S24,Uttar Pradesh,78,Bhadohi,257,Pratappur,Akhilesh,NCP,1168
S24,Uttar Pradesh,78,Bhadohi,257,Pratappur,Dr Rajesh Kumar Verma,PPID,953
S24,Uttar Pradesh,78,Bhadohi,257,Pratappur,KULDEEP,IND,390
S24,Uttar Pradesh,78,Bhadohi,257,Pratappur,RAM SAKHA,IND,389
S24,Uttar Pradesh,78,Bhadohi,257,Pratappur,RAMAKANT,INC,5218
S24,Uttar Pradesh,78,Bhadohi,257,Pratappur,RAMESH CHAND,BJP,94794
S24,Uttar Pradesh,78,Bhadohi,257,Pratappur,RANGNATH MISHRA,BSP,95351
S24,Uttar Pradesh,78,Bhadohi,257,Pratappur,SAIYYAD MOHAMMAD ARIF,IND,1114
S24,Uttar Pradesh,78,Bhadohi,257,Pratappur,SANTLAL,IND,613
S24,Uttar Pradesh,78,Bhadohi,257,Pratappur,Satish Bahadur,IND,386
S24,Uttar Pradesh,78,Bhadohi,257,Pratappur,SUSHIL,IND,886
S24,Uttar Pradesh,78,Bhadohi,257,Pratappur,VINOD,HND,402
S24,Uttar Pradesh,78,Bhadohi,258,Handia,Akhilesh,NCP,969
S24,Uttar Pradesh,78,Bhadohi,258,Handia,Dr Rajesh Kumar Verma,PPID,924
S24,Uttar Pradesh,78,Bhadohi,258,Handia,KULDEEP,IND,305
S24,Uttar Pradesh,78,Bhadohi,258,Handia,RAM SAKHA,IND,326
S24,Uttar Pradesh,78,Bhadohi,258,Handia,RAMAKANT,INC,4203
S24,Uttar Pradesh,78,Bhadohi,258,Handia,RAMESH CHAND,BJP,99187
S24,Uttar Pradesh,78,Bhadohi,258,Handia,RANGNATH MISHRA,BSP,84929
S24,Uttar Pradesh,78,Bhadohi,258,Handia,SAIYYAD MOHAMMAD ARIF,IND,1026
S24,Uttar Pradesh,78,Bhadohi,258,Handia,SANTLAL,IND,527
S24,Uttar Pradesh,78,Bhadohi,258,Handia,Satish Bahadur,IND,363
S24,Uttar Pradesh,78,Bhadohi,258,Handia,SUSHIL,IND,852
S24,Uttar Pradesh,78,Bhadohi,258,Handia,VINOD,HND,354
S24,Uttar Pradesh,78,Bhadohi,392,Bhadohi,Akhilesh,NCP,794
S24,Uttar Pradesh,78,Bhadohi,392,Bhadohi,Dr Rajesh Kumar Verma,PPID,1026
S24,Uttar Pradesh,78,Bhadohi,392,Bhadohi,KULDEEP,IND,368
S24,Uttar Pradesh,78,Bhadohi,392,Bhadohi,RAM SAKHA,IND,346
S24,Uttar Pradesh,78,Bhadohi,392,Bhadohi,RAMAKANT,INC,7286
S24,Uttar Pradesh,78,Bhadohi,392,Bhadohi,RAMESH CHAND,BJP,104084
S24,Uttar Pradesh,78,Bhadohi,392,Bhadohi,RANGNATH MISHRA,BSP,110833
S24,Uttar Pradesh,78,Bhadohi,392,Bhadohi,SAIYYAD MOHAMMAD ARIF,IND,1001
S24,Uttar Pradesh,78,Bhadohi,392,Bhadohi,SANTLAL,IND,566
S24,Uttar Pradesh,78,Bhadohi,392,Bhadohi,Satish Bahadur,IND,380
S24,Uttar Pradesh,78,Bhadohi,392,Bhadohi,SUSHIL,IND,780
S24,Uttar Pradesh,78,Bhadohi,392,Bhadohi,VINOD,HND,428
S24,Uttar Pradesh,78,Bhadohi,393,Gyanpur,Akhilesh,NCP,735
S24,Uttar Pradesh,78,Bhadohi,393,Gyanpur,Dr Rajesh Kumar Verma,PPID,877
S24,Uttar Pradesh,78,Bhadohi,393,Gyanpur,KULDEEP,IND,274
S24,Uttar Pradesh,78,Bhadohi,393,Gyanpur,RAM SAKHA,IND,342
S24,Uttar Pradesh,78,Bhadohi,393,Gyanpur,RAMAKANT,INC,4202
S24,Uttar Pradesh,78,Bhadohi,393,Gyanpur,RAMESH CHAND,BJP,109760
S24,Uttar Pradesh,78,Bhadohi,393,Gyanpur,RANGNATH MISHRA,BSP,81589
S24,Uttar Pradesh,78,Bhadohi,393,Gyanpur,SAIYYAD MOHAMMAD ARIF,IND,950
S24,Uttar Pradesh,78,Bhadohi,393,Gyanpur,SANTLAL,IND,549
S24,Uttar Pradesh,78,Bhadohi,393,Gyanpur,Satish Bahadur,IND,352
S24,Uttar Pradesh,78,Bhadohi,393,Gyanpur,SUSHIL,IND,756
S24,Uttar Pradesh,78,Bhadohi,393,Gyanpur,VINOD,HND,360
S24,Uttar Pradesh,78,Bhadohi,394,Aurai,Akhilesh,NCP,892
S24,Uttar Pradesh,78,Bhadohi,394,Aurai,Dr Rajesh Kumar Verma,PPID,867
S24,Uttar Pradesh,78,Bhadohi,394,Aurai,KULDEEP,IND,307
S24,Uttar Pradesh,78,Bhadohi,394,Aurai,RAM SAKHA,IND,361
S24,Uttar Pradesh,78,Bhadohi,394,Aurai,RAMAKANT,INC,4599
S24,Uttar Pradesh,78,Bhadohi,394,Aurai,RAMESH CHAND,BJP,101164
S24,Uttar Pradesh,78,Bhadohi,394,Aurai,RANGNATH MISHRA,BSP,92710
S24,Uttar Pradesh,78,Bhadohi,394,Aurai,SAIYYAD MOHAMMAD ARIF,IND,959
S24,Uttar Pradesh,78,Bhadohi,394,Aurai,SANTLAL,IND,509
S24,Uttar Pradesh,78,Bhadohi,394,Aurai,Satish Bahadur,IND,338
S24,Uttar Pradesh,78,Bhadohi,394,Aurai,SUSHIL,IND,778
S24,Uttar Pradesh,78,Bhadohi,394,Aurai,VINOD,HND,399
S24,Uttar Pradesh,79,Mirzapur,395,Chhanbey,Adesh Tyagi,BHAPRAP,2131
S24,Uttar Pradesh,79,Mirzapur,395,Chhanbey,Anupriya Singh Patel,ADAL,115748
S24,Uttar Pradesh,79,Mirzapur,395,Chhanbey,Archana Mishra,SatBP,1964
S24,Uttar Pradesh,79,Mirzapur,395,Chhanbey,Ashish Kumar Tripathi,PSPL,1052
S24,Uttar Pradesh,79,Mirzapur,395,Chhanbey,Dinesh Kumar Pal,RSPS,1903
S24,Uttar Pradesh,79,Mirzapur,395,Chhanbey,Jeera Bharti,CPI(ML)(L),2052
S24,Uttar Pradesh,79,Mirzapur,395,Chhanbey,Lalitesh Pati Tripathi,INC,11748
S24,Uttar Pradesh,79,Mirzapur,395,Chhanbey,Radheshyam Inshan,BRPI,3616
S24,Uttar Pradesh,79,Mirzapur,395,Chhanbey,Ramcharitra Nishad,SP,68576
S24,Uttar Pradesh,79,Mirzapur,396,Mirzapur,Adesh Tyagi,BHAPRAP,1026
S24,Uttar Pradesh,79,Mirzapur,396,Mirzapur,Anupriya Singh Patel,ADAL,118815
S24,Uttar Pradesh,79,Mirzapur,396,Mirzapur,Archana Mishra,SatBP,1361
S24,Uttar Pradesh,79,Mirzapur,396,Mirzapur,Ashish Kumar Tripathi,PSPL,476
S24,Uttar Pradesh,79,Mirzapur,396,Mirzapur,Dinesh Kumar Pal,RSPS,808
S24,Uttar Pradesh,79,Mirzapur,396,Mirzapur,Jeera Bharti,CPI(ML)(L),970
S24,Uttar Pradesh,79,Mirzapur,396,Mirzapur,Lalitesh Pati Tripathi,INC,16949
S24,Uttar Pradesh,79,Mirzapur,396,Mirzapur,Radheshyam Inshan,BRPI,1695
S24,Uttar Pradesh,79,Mirzapur,396,Mirzapur,Ramcharitra Nishad,SP,72183
S24,Uttar Pradesh,79,Mirzapur,397,Majhawan,Adesh Tyagi,BHAPRAP,1502
S24,Uttar Pradesh,79,Mirzapur,397,Majhawan,Anupriya Singh Patel,ADAL,118419
S24,Uttar Pradesh,79,Mirzapur,397,Majhawan,Archana Mishra,SatBP,1858
S24,Uttar Pradesh,79,Mirzapur,397,Majhawan,Ashish Kumar Tripathi,PSPL,859
S24,Uttar Pradesh,79,Mirzapur,397,Majhawan,Dinesh Kumar Pal,RSPS,1272
S24,Uttar Pradesh,79,Mirzapur,397,Majhawan,Jeera Bharti,CPI(ML)(L),1518
S24,Uttar Pradesh,79,Mirzapur,397,Majhawan,Lalitesh Pati Tripathi,INC,14996
S24,Uttar Pradesh,79,Mirzapur,397,Majhawan,Radheshyam Inshan,BRPI,2759
S24,Uttar Pradesh,79,Mirzapur,397,Majhawan,Ramcharitra Nishad,SP,88971
S24,Uttar Pradesh,79,Mirzapur,398,Chunar,Adesh Tyagi,BHAPRAP,1310
S24,Uttar Pradesh,79,Mirzapur,398,Chunar,Anupriya Singh Patel,ADAL,120569
S24,Uttar Pradesh,79,Mirzapur,398,Chunar,Archana Mishra,SatBP,1454
S24,Uttar Pradesh,79,Mirzapur,398,Chunar,Ashish Kumar Tripathi,PSPL,652
S24,Uttar Pradesh,79,Mirzapur,398,Chunar,Dinesh Kumar Pal,RSPS,1073
S24,Uttar Pradesh,79,Mirzapur,398,Chunar,Jeera Bharti,CPI(ML)(L),1349
S24,Uttar Pradesh,79,Mirzapur,398,Chunar,Lalitesh Pati Tripathi,INC,16212
S24,Uttar Pradesh,79,Mirzapur,398,Chunar,Radheshyam Inshan,BRPI,2244
S24,Uttar Pradesh,79,Mirzapur,398,Chunar,Ramcharitra Nishad,SP,64969
S24,Uttar Pradesh,79,Mirzapur,399,Marihan,Adesh Tyagi,BHAPRAP,1897
S24,Uttar Pradesh,79,Mirzapur,399,Marihan,Anupriya Singh Patel,ADAL,117316
S24,Uttar Pradesh,79,Mirzapur,399,Marihan,Archana Mishra,SatBP,2528
S24,Uttar Pradesh,79,Mirzapur,399,Marihan,Ashish Kumar Tripathi,PSPL,974
S24,Uttar Pradesh,79,Mirzapur,399,Marihan,Dinesh Kumar Pal,RSPS,2079
S24,Uttar Pradesh,79,Mirzapur,399,Marihan,Jeera Bharti,CPI(ML)(L),2656
S24,Uttar Pradesh,79,Mirzapur,399,Marihan,Lalitesh Pati Tripathi,INC,31487
S24,Uttar Pradesh,79,Mirzapur,399,Marihan,Radheshyam Inshan,BRPI,3822
S24,Uttar Pradesh,79,Mirzapur,399,Marihan,Ramcharitra Nishad,SP,64509
S24,Uttar Pradesh,80,Robertsganj,383,Chakia,ANITA KOL,JD(U),1447
S24,Uttar Pradesh,80,Robertsganj,383,Chakia,ANUJ KUMAR KANAUJIA,BLRP,2899
S24,Uttar Pradesh,80,Robertsganj,383,Chakia,ASHOK KUMAR KANAUJIYA,CPI,2865
S24,Uttar Pradesh,80,Robertsganj,383,Chakia,BHAGWATI PRASAD CHAUDHARI,INC,4877
S24,Uttar Pradesh,80,Robertsganj,383,Chakia,BHAI LAL,SP,116603
S24,Uttar Pradesh,80,Robertsganj,383,Chakia,KAILASH NATH,SBSP,1081
S24,Uttar Pradesh,80,Robertsganj,383,Chakia,PAKAURI LAL KOL,ADAL,89686
S24,Uttar Pradesh,80,Robertsganj,383,Chakia,PRABHUDAYAL,IND,1231
S24,Uttar Pradesh,80,Robertsganj,383,Chakia,RUBY PRASAD,PSPL,1066
S24,Uttar Pradesh,80,Robertsganj,383,Chakia,S R DARAPURI,AIPF,1498
S24,Uttar Pradesh,80,Robertsganj,383,Chakia,Sunil Kumar,BHAPRAP,812
S24,Uttar Pradesh,80,Robertsganj,383,Chakia,Vidya Prakash Kureel,IND,1137
S24,Uttar Pradesh,80,Robertsganj,400,Ghorawal,ANITA KOL,JD(U),1369
S24,Uttar Pradesh,80,Robertsganj,400,Ghorawal,ANUJ KUMAR KANAUJIA,BLRP,4468
S24,Uttar Pradesh,80,Robertsganj,400,Ghorawal,ASHOK KUMAR KANAUJIYA,CPI,4072
S24,Uttar Pradesh,80,Robertsganj,400,Ghorawal,BHAGWATI PRASAD CHAUDHARI,INC,8395
S24,Uttar Pradesh,80,Robertsganj,400,Ghorawal,BHAI LAL,SP,90954
S24,Uttar Pradesh,80,Robertsganj,400,Ghorawal,KAILASH NATH,SBSP,945
S24,Uttar Pradesh,80,Robertsganj,400,Ghorawal,PAKAURI LAL KOL,ADAL,107422
S24,Uttar Pradesh,80,Robertsganj,400,Ghorawal,PRABHUDAYAL,IND,1705
S24,Uttar Pradesh,80,Robertsganj,400,Ghorawal,RUBY PRASAD,PSPL,1805
S24,Uttar Pradesh,80,Robertsganj,400,Ghorawal,S R DARAPURI,AIPF,1789
S24,Uttar Pradesh,80,Robertsganj,400,Ghorawal,Sunil Kumar,BHAPRAP,1100
S24,Uttar Pradesh,80,Robertsganj,400,Ghorawal,Vidya Prakash Kureel,IND,1694
S24,Uttar Pradesh,80,Robertsganj,401,Robertsganj,ANITA KOL,JD(U),1292
S24,Uttar Pradesh,80,Robertsganj,401,Robertsganj,ANUJ KUMAR KANAUJIA,BLRP,3926
S24,Uttar Pradesh,80,Robertsganj,401,Robertsganj,ASHOK KUMAR KANAUJIYA,CPI,3009
S24,Uttar Pradesh,80,Robertsganj,401,Robertsganj,BHAGWATI PRASAD CHAUDHARI,INC,7243
S24,Uttar Pradesh,80,Robertsganj,401,Robertsganj,BHAI LAL,SP,70483
S24,Uttar Pradesh,80,Robertsganj,401,Robertsganj,KAILASH NATH,SBSP,1006
S24,Uttar Pradesh,80,Robertsganj,401,Robertsganj,PAKAURI LAL KOL,ADAL,90432
S24,Uttar Pradesh,80,Robertsganj,401,Robertsganj,PRABHUDAYAL,IND,1694
S24,Uttar Pradesh,80,Robertsganj,401,Robertsganj,RUBY PRASAD,PSPL,1863
S24,Uttar Pradesh,80,Robertsganj,401,Robertsganj,S R DARAPURI,AIPF,3394
S24,Uttar Pradesh,80,Robertsganj,401,Robertsganj,Sunil Kumar,BHAPRAP,1191
S24,Uttar Pradesh,80,Robertsganj,401,Robertsganj,Vidya Prakash Kureel,IND,1769
S24,Uttar Pradesh,80,Robertsganj,402,Obra,ANITA KOL,JD(U),933
S24,Uttar Pradesh,80,Robertsganj,402,Obra,ANUJ KUMAR KANAUJIA,BLRP,2817
S24,Uttar Pradesh,80,Robertsganj,402,Obra,ASHOK KUMAR KANAUJIYA,CPI,3318
S24,Uttar Pradesh,80,Robertsganj,402,Obra,BHAGWATI PRASAD CHAUDHARI,INC,8479
S24,Uttar Pradesh,80,Robertsganj,402,Obra,BHAI LAL,SP,48692
S24,Uttar Pradesh,80,Robertsganj,402,Obra,KAILASH NATH,SBSP,757
S24,Uttar Pradesh,80,Robertsganj,402,Obra,PAKAURI LAL KOL,ADAL,72067
S24,Uttar Pradesh,80,Robertsganj,402,Obra,PRABHUDAYAL,IND,1589
S24,Uttar Pradesh,80,Robertsganj,402,Obra,RUBY PRASAD,PSPL,1560
S24,Uttar Pradesh,80,Robertsganj,402,Obra,S R DARAPURI,AIPF,1640
S24,Uttar Pradesh,80,Robertsganj,402,Obra,Sunil Kumar,BHAPRAP,1070
S24,Uttar Pradesh,80,Robertsganj,402,Obra,Vidya Prakash Kureel,IND,1446
S24,Uttar Pradesh,80,Robertsganj,403,Duddhi,ANITA KOL,JD(U),1556
S24,Uttar Pradesh,80,Robertsganj,403,Duddhi,ANUJ KUMAR KANAUJIA,BLRP,4223
S24,Uttar Pradesh,80,Robertsganj,403,Duddhi,ASHOK KUMAR KANAUJIYA,CPI,4181
S24,Uttar Pradesh,80,Robertsganj,403,Duddhi,BHAGWATI PRASAD CHAUDHARI,INC,6228
S24,Uttar Pradesh,80,Robertsganj,403,Duddhi,BHAI LAL,SP,66572
S24,Uttar Pradesh,80,Robertsganj,403,Duddhi,KAILASH NATH,SBSP,1024
S24,Uttar Pradesh,80,Robertsganj,403,Duddhi,PAKAURI LAL KOL,ADAL,88084
S24,Uttar Pradesh,80,Robertsganj,403,Duddhi,PRABHUDAYAL,IND,2138
S24,Uttar Pradesh,80,Robertsganj,403,Duddhi,RUBY PRASAD,PSPL,2826
S24,Uttar Pradesh,80,Robertsganj,403,Duddhi,S R DARAPURI,AIPF,2708
S24,Uttar Pradesh,80,Robertsganj,403,Duddhi,Sunil Kumar,BHAPRAP,1614
S24,Uttar Pradesh,80,Robertsganj,403,Duddhi,Vidya Prakash Kureel,IND,2742
S25,West Bengal,1,Cooch Behar,2,Mathabhanga,ADHIKARY PARESH CHANDRA,AITC,86188
S25,West Bengal,1,Cooch Behar,2,Mathabhanga,DHANANJOY BARMAN,WPOI,242
S25,West Bengal,1,Cooch Behar,2,Mathabhanga,GOBINDA CHANDRA ROY,AIFB,5757
S25,West Bengal,1,Cooch Behar,2,Mathabhanga,HAREKRISHNA SARKAR,IND,799
S25,West Bengal,1,Cooch Behar,2,Mathabhanga,KANGSA RAJ BARMAN,KPPU,306
S25,West Bengal,1,Cooch Behar,2,Mathabhanga,NARESH CHANDRA ROY,IND,509
S25,West Bengal,1,Cooch Behar,2,Mathabhanga,NIRMAL KUMAR ROY,IND,1033
S25,West Bengal,1,Cooch Behar,2,Mathabhanga,NISITH PRAMANIK,BJP,107063
S25,West Bengal,1,Cooch Behar,2,Mathabhanga,PIYA ROY CHOWDHURY,INC,3012
S25,West Bengal,1,Cooch Behar,2,Mathabhanga,PRABHAT ROY,SUCI(C),367
S25,West Bengal,1,Cooch Behar,2,Mathabhanga,SUBODH BARMAN,AMB,242
S25,West Bengal,1,Cooch Behar,3,COOCHBEHAR UTTAR,ADHIKARY PARESH CHANDRA,AITC,91380
S25,West Bengal,1,Cooch Behar,3,COOCHBEHAR UTTAR,DHANANJOY BARMAN,WPOI,219
S25,West Bengal,1,Cooch Behar,3,COOCHBEHAR UTTAR,GOBINDA CHANDRA ROY,AIFB,9910
S25,West Bengal,1,Cooch Behar,3,COOCHBEHAR UTTAR,HAREKRISHNA SARKAR,IND,865
S25,West Bengal,1,Cooch Behar,3,COOCHBEHAR UTTAR,KANGSA RAJ BARMAN,KPPU,288
S25,West Bengal,1,Cooch Behar,3,COOCHBEHAR UTTAR,NARESH CHANDRA ROY,IND,574
S25,West Bengal,1,Cooch Behar,3,COOCHBEHAR UTTAR,NIRMAL KUMAR ROY,IND,890
S25,West Bengal,1,Cooch Behar,3,COOCHBEHAR UTTAR,NISITH PRAMANIK,BJP,118606
S25,West Bengal,1,Cooch Behar,3,COOCHBEHAR UTTAR,PIYA ROY CHOWDHURY,INC,5664
S25,West Bengal,1,Cooch Behar,3,COOCHBEHAR UTTAR,PRABHAT ROY,SUCI(C),563
S25,West Bengal,1,Cooch Behar,3,COOCHBEHAR UTTAR,SUBODH BARMAN,AMB,275
S25,West Bengal,1,Cooch Behar,4,Cooch Behar Dakshin,ADHIKARY PARESH CHANDRA,AITC,80410
S25,West Bengal,1,Cooch Behar,4,Cooch Behar Dakshin,DHANANJOY BARMAN,WPOI,192
