ST_CODE,ST_NAME,PC_NO,PC_NAME,AC_NO,AC_NAME,CANDIDATE,PARTY,VOTES
S01,Andhra Pradesh,28,Karimnagar,206,Huzurabad,VINOD KUMAR BOINAPALLY,TRS,84156
S01,Andhra Pradesh,28,Karimnagar,207,Husnabad,B. LAXMAN,BSP,1664
S01,Andhra Pradesh,28,Karimnagar,207,Husnabad,BURLA. RAVI,NCP,827
S01,Andhra Pradesh,28,Karimnagar,207,Husnabad,CHENNAMANENI VIDYA SAGAR RAO,BJP,9588
S01,Andhra Pradesh,28,Karimnagar,207,Husnabad,DR.DHARMAIAH VENDAVETLA,BMUP,580
S01,Andhra Pradesh,28,Karimnagar,207,Husnabad,KANDEM PRABHAKAR,IND,717
S01,Andhra Pradesh,28,Karimnagar,207,Husnabad,L. PRABHAKAR REDDY,PPOI,594
S01,Andhra Pradesh,28,Karimnagar,207,Husnabad,MALLESH YADAV BARLA,IND,603
S01,Andhra Pradesh,28,Karimnagar,207,Husnabad,MEESALA RAJI REDDY,YSRCP,358
S01,Andhra Pradesh,28,Karimnagar,207,Husnabad,MOHAMMED AMJAD MOHIUDDIN,IND,1017
S01,Andhra Pradesh,28,Karimnagar,207,Husnabad,PONNAM PRABHAKAR,INC,62683
S01,Andhra Pradesh,28,Karimnagar,207,Husnabad,PULIKOTA RAMESH,IND,256
S01,Andhra Pradesh,28,Karimnagar,207,Husnabad,RANAVENI LAKSHMAN,NIP,299
S01,Andhra Pradesh,28,Karimnagar,207,Husnabad,REDDI MALLA SRINIVAS,RPI(A),1252
S01,Andhra Pradesh,28,Karimnagar,207,Husnabad,SHAIK MAHMOOD,WPOI,6647
S01,Andhra Pradesh,28,Karimnagar,207,Husnabad,SRINIVAS REDDY LINGAMPALLY,IND,393
S01,Andhra Pradesh,28,Karimnagar,207,Husnabad,UPPULETI.LAXMAN,IND,318
S01,Andhra Pradesh,28,Karimnagar,207,Husnabad,VINOD KUMAR BOINAPALLY,TRS,85729
S01,Andhra Pradesh,29,Nizamabad,186,Armur,ABDUL GANI,BCUF,810
S01,Andhra Pradesh,29,Nizamabad,186,Armur,ABDUL KAREEM KHAN (BABU),IND,181
S01,Andhra Pradesh,29,Nizamabad,186,Armur,BAGWAN B,IND,1111
S01,Andhra Pradesh,29,Nizamabad,186,Armur,BANJA VEERAPPA,PPOI,417
S01,Andhra Pradesh,29,Nizamabad,186,Armur,CHIRULINGADRULA VENKATESHAM,IND,330
S01,Andhra Pradesh,29,Nizamabad,186,Armur,ENDALA LAKSHMINARAYANA,BJP,24890
S01,Andhra Pradesh,29,Nizamabad,186,Armur,KALVAKUNTLA KAVITHA,TRS,55915
S01,Andhra Pradesh,29,Nizamabad,186,Armur,KANDEM PRABHAKAR,IND,525
S01,Andhra Pradesh,29,Nizamabad,186,Armur,KOTAPATI NARSIMHAM NAIDU,IND,477
S01,Andhra Pradesh,29,Nizamabad,186,Armur,MADHU YASKHI GOUD,INC,43495
S01,Andhra Pradesh,29,Nizamabad,186,Armur,MALIK MOHTASIM KHAN,WPOI,2882
S01,Andhra Pradesh,29,Nizamabad,186,Armur,RAPELLY SRINIVAS,AAAP,252
S01,Andhra Pradesh,29,Nizamabad,186,Armur,S. CHANDRAIAH,IND,378
S01,Andhra Pradesh,29,Nizamabad,186,Armur,Sagar,SUDDALA,BMUP
S01,Andhra Pradesh,29,Nizamabad,186,Armur,SINGAREDDY RAVINDRA REDDY,YSRCP,259
S01,Andhra Pradesh,29,Nizamabad,186,Armur,TALARI RAMULU,BSP,920
S01,Andhra Pradesh,29,Nizamabad,187,Bodhan,ABDUL GANI,BCUF,739
S01,Andhra Pradesh,29,Nizamabad,187,Bodhan,ABDUL KAREEM KHAN (BABU),IND,193
S01,Andhra Pradesh,29,Nizamabad,187,Bodhan,BAGWAN B,IND,1186
S01,Andhra Pradesh,29,Nizamabad,187,Bodhan,BANJA VEERAPPA,PPOI,452
S01,Andhra Pradesh,29,Nizamabad,187,Bodhan,CHIRULINGADRULA VENKATESHAM,IND,424
S01,Andhra Pradesh,29,Nizamabad,187,Bodhan,ENDALA LAKSHMINARAYANA,BJP,34809
S01,Andhra Pradesh,29,Nizamabad,187,Bodhan,KALVAKUNTLA KAVITHA,TRS,63801
S01,Andhra Pradesh,29,Nizamabad,187,Bodhan,KANDEM PRABHAKAR,IND,458
S01,Andhra Pradesh,29,Nizamabad,187,Bodhan,KOTAPATI NARSIMHAM NAIDU,IND,256
S01,Andhra Pradesh,29,Nizamabad,187,Bodhan,MADHU YASKHI GOUD,INC,42318
S01,Andhra Pradesh,29,Nizamabad,187,Bodhan,MALIK MOHTASIM KHAN,WPOI,2551
S01,Andhra Pradesh,29,Nizamabad,187,Bodhan,RAPELLY SRINIVAS,AAAP,308
S01,Andhra Pradesh,29,Nizamabad,187,Bodhan,S. CHANDRAIAH,IND,351
S01,Andhra Pradesh,29,Nizamabad,187,Bodhan,Sagar,SUDDALA,BMUP
S01,Andhra Pradesh,29,Nizamabad,187,Bodhan,SINGAREDDY RAVINDRA REDDY,YSRCP,911
S01,Andhra Pradesh,29,Nizamabad,187,Bodhan,TALARI RAMULU,BSP,1133
S01,Andhra Pradesh,29,Nizamabad,192,Nizamabad (Urban),ABDUL GANI,BCUF,407
S01,Andhra Pradesh,29,Nizamabad,192,Nizamabad (Urban),ABDUL KAREEM KHAN (BABU),IND,130
S01,Andhra Pradesh,29,Nizamabad,192,Nizamabad (Urban),BAGWAN B,IND,366
S01,Andhra Pradesh,29,Nizamabad,192,Nizamabad (Urban),BANJA VEERAPPA,PPOI,274
S01,Andhra Pradesh,29,Nizamabad,192,Nizamabad (Urban),CHIRULINGADRULA VENKATESHAM,IND,160
S01,Andhra Pradesh,29,Nizamabad,192,Nizamabad (Urban),ENDALA LAKSHMINARAYANA,BJP,34065
S01,Andhra Pradesh,29,Nizamabad,192,Nizamabad (Urban),KALVAKUNTLA KAVITHA,TRS,51473
S01,Andhra Pradesh,29,Nizamabad,192,Nizamabad (Urban),KANDEM PRABHAKAR,IND,179
S01,Andhra Pradesh,29,Nizamabad,192,Nizamabad (Urban),KOTAPATI NARSIMHAM NAIDU,IND,235
S01,Andhra Pradesh,29,Nizamabad,192,Nizamabad (Urban),MADHU YASKHI GOUD,INC,39500
S01,Andhra Pradesh,29,Nizamabad,192,Nizamabad (Urban),MALIK MOHTASIM KHAN,WPOI,3351
S01,Andhra Pradesh,29,Nizamabad,192,Nizamabad (Urban),RAPELLY SRINIVAS,AAAP,491
S01,Andhra Pradesh,29,Nizamabad,192,Nizamabad (Urban),S. CHANDRAIAH,IND,141
S01,Andhra Pradesh,29,Nizamabad,192,Nizamabad (Urban),Sagar,SUDDALA,BMUP
S01,Andhra Pradesh,29,Nizamabad,192,Nizamabad (Urban),SINGAREDDY RAVINDRA REDDY,YSRCP,662
S01,Andhra Pradesh,29,Nizamabad,192,Nizamabad (Urban),TALARI RAMULU,BSP,693
S01,Andhra Pradesh,29,Nizamabad,193,Nizamabad (Rural),ABDUL GANI,BCUF,812
S01,Andhra Pradesh,29,Nizamabad,193,Nizamabad (Rural),ABDUL KAREEM KHAN (BABU),IND,413
S01,Andhra Pradesh,29,Nizamabad,193,Nizamabad (Rural),BAGWAN B,IND,1701
S01,Andhra Pradesh,29,Nizamabad,193,Nizamabad (Rural),BANJA VEERAPPA,PPOI,721
S01,Andhra Pradesh,29,Nizamabad,193,Nizamabad (Rural),CHIRULINGADRULA VENKATESHAM,IND,782
S01,Andhra Pradesh,29,Nizamabad,193,Nizamabad (Rural),ENDALA LAKSHMINARAYANA,BJP,32515
S01,Andhra Pradesh,29,Nizamabad,193,Nizamabad (Rural),KALVAKUNTLA KAVITHA,TRS,75146
S01,Andhra Pradesh,29,Nizamabad,193,Nizamabad (Rural),KANDEM PRABHAKAR,IND,768
S01,Andhra Pradesh,29,Nizamabad,193,Nizamabad (Rural),KOTAPATI NARSIMHAM NAIDU,IND,492
S01,Andhra Pradesh,29,Nizamabad,193,Nizamabad (Rural),MADHU YASKHI GOUD,INC,44032
S01,Andhra Pradesh,29,Nizamabad,193,Nizamabad (Rural),MALIK MOHTASIM KHAN,WPOI,3524
S01,Andhra Pradesh,29,Nizamabad,193,Nizamabad (Rural),RAPELLY SRINIVAS,AAAP,390
S01,Andhra Pradesh,29,Nizamabad,193,Nizamabad (Rural),S. CHANDRAIAH,IND,543
S01,Andhra Pradesh,29,Nizamabad,193,Nizamabad (Rural),Sagar,SUDDALA,BMUP
S01,Andhra Pradesh,29,Nizamabad,193,Nizamabad (Rural),SINGAREDDY RAVINDRA REDDY,YSRCP,579
S01,Andhra Pradesh,29,Nizamabad,193,Nizamabad (Rural),TALARI RAMULU,BSP,1218
S01,Andhra Pradesh,29,Nizamabad,194,Balkonda,ABDUL GANI,BCUF,689
S01,Andhra Pradesh,29,Nizamabad,194,Balkonda,ABDUL KAREEM KHAN (BABU),IND,287
S01,Andhra Pradesh,29,Nizamabad,194,Balkonda,BAGWAN B,IND,1620
S01,Andhra Pradesh,29,Nizamabad,194,Balkonda,BANJA VEERAPPA,PPOI,743
S01,Andhra Pradesh,29,Nizamabad,194,Balkonda,CHIRULINGADRULA VENKATESHAM,IND,682
S01,Andhra Pradesh,29,Nizamabad,194,Balkonda,ENDALA LAKSHMINARAYANA,BJP,28696
S01,Andhra Pradesh,29,Nizamabad,194,Balkonda,KALVAKUNTLA KAVITHA,TRS,74327
S01,Andhra Pradesh,29,Nizamabad,194,Balkonda,KANDEM PRABHAKAR,IND,763
S01,Andhra Pradesh,29,Nizamabad,194,Balkonda,KOTAPATI NARSIMHAM NAIDU,IND,473
S01,Andhra Pradesh,29,Nizamabad,194,Balkonda,MADHU YASKHI GOUD,INC,28683
S01,Andhra Pradesh,29,Nizamabad,194,Balkonda,MALIK MOHTASIM KHAN,WPOI,3978
S01,Andhra Pradesh,29,Nizamabad,194,Balkonda,RAPELLY SRINIVAS,AAAP,408
S01,Andhra Pradesh,29,Nizamabad,194,Balkonda,S. CHANDRAIAH,IND,609
S01,Andhra Pradesh,29,Nizamabad,194,Balkonda,Sagar,SUDDALA,BMUP
S01,Andhra Pradesh,29,Nizamabad,194,Balkonda,SINGAREDDY RAVINDRA REDDY,YSRCP,498
S01,Andhra Pradesh,29,Nizamabad,194,Balkonda,TALARI RAMULU,BSP,1287
S01,Andhra Pradesh,29,Nizamabad,195,Koratla,ABDUL GANI,BCUF,417
S01,Andhra Pradesh,29,Nizamabad,195,Koratla,ABDUL KAREEM KHAN (BABU),IND,207
S01,Andhra Pradesh,29,Nizamabad,195,Koratla,BAGWAN B,IND,1272
S01,Andhra Pradesh,29,Nizamabad,195,Koratla,BANJA VEERAPPA,PPOI,575
S01,Andhra Pradesh,29,Nizamabad,195,Koratla,CHIRULINGADRULA VENKATESHAM,IND,417
S01,Andhra Pradesh,29,Nizamabad,195,Koratla,ENDALA LAKSHMINARAYANA,BJP,37196
S01,Andhra Pradesh,29,Nizamabad,195,Koratla,KALVAKUNTLA KAVITHA,TRS,60347
S01,Andhra Pradesh,29,Nizamabad,195,Koratla,KANDEM PRABHAKAR,IND,716
S01,Andhra Pradesh,29,Nizamabad,195,Koratla,KOTAPATI NARSIMHAM NAIDU,IND,285
S01,Andhra Pradesh,29,Nizamabad,195,Koratla,MADHU YASKHI GOUD,INC,21002
S01,Andhra Pradesh,29,Nizamabad,195,Koratla,MALIK MOHTASIM KHAN,WPOI,23878
S01,Andhra Pradesh,29,Nizamabad,195,Koratla,RAPELLY SRINIVAS,AAAP,477
S01,Andhra Pradesh,29,Nizamabad,195,Koratla,S. CHANDRAIAH,IND,443
S01,Andhra Pradesh,29,Nizamabad,195,Koratla,Sagar,SUDDALA,BMUP
S01,Andhra Pradesh,29,Nizamabad,195,Koratla,SINGAREDDY RAVINDRA REDDY,YSRCP,284
S01,Andhra Pradesh,29,Nizamabad,195,Koratla,TALARI RAMULU,BSP,1142
S01,Andhra Pradesh,29,Nizamabad,196,Jagtial,ABDUL GANI,BCUF,917
S01,Andhra Pradesh,29,Nizamabad,196,Jagtial,ABDUL KAREEM KHAN (BABU),IND,188
S01,Andhra Pradesh,29,Nizamabad,196,Jagtial,BAGWAN B,IND,873
S01,Andhra Pradesh,29,Nizamabad,196,Jagtial,BANJA VEERAPPA,PPOI,467
S01,Andhra Pradesh,29,Nizamabad,196,Jagtial,CHIRULINGADRULA VENKATESHAM,IND,296
S01,Andhra Pradesh,29,Nizamabad,196,Jagtial,ENDALA LAKSHMINARAYANA,BJP,30705
S01,Andhra Pradesh,29,Nizamabad,196,Jagtial,KALVAKUNTLA KAVITHA,TRS,54697
S01,Andhra Pradesh,29,Nizamabad,196,Jagtial,KANDEM PRABHAKAR,IND,579
S01,Andhra Pradesh,29,Nizamabad,196,Jagtial,KOTAPATI NARSIMHAM NAIDU,IND,240
S01,Andhra Pradesh,29,Nizamabad,196,Jagtial,MADHU YASKHI GOUD,INC,51918
S01,Andhra Pradesh,29,Nizamabad,196,Jagtial,MALIK MOHTASIM KHAN,WPOI,3574
S01,Andhra Pradesh,29,Nizamabad,196,Jagtial,RAPELLY SRINIVAS,AAAP,287
S01,Andhra Pradesh,29,Nizamabad,196,Jagtial,S. CHANDRAIAH,IND,352
S01,Andhra Pradesh,29,Nizamabad,196,Jagtial,Sagar,SUDDALA,BMUP
S01,Andhra Pradesh,29,Nizamabad,196,Jagtial,SINGAREDDY RAVINDRA REDDY,YSRCP,315
S01,Andhra Pradesh,29,Nizamabad,196,Jagtial,TALARI RAMULU,BSP,1005
S01,Andhra Pradesh,30,Zahirabad,188,Jukkal,B.B. PATIL,TRS,87991
S01,Andhra Pradesh,30,Zahirabad,188,Jukkal,BENJAMIN RAJU,IND,652
S01,Andhra Pradesh,30,Zahirabad,188,Jukkal,DR. SUNEEL KUMAR CHOWDHARY,AAAP,1601
S01,Andhra Pradesh,30,Zahirabad,188,Jukkal,K.MADAN MOHAN RAO,TDP,7649
S01,Andhra Pradesh,30,Zahirabad,188,Jukkal,MAHMOOD MOHIUDDIN,YSRCP,1750
S01,Andhra Pradesh,30,Zahirabad,188,Jukkal,MARRI DurgESH,RPI(A),3279
S01,Andhra Pradesh,30,Zahirabad,188,Jukkal,RAMA RAO,IND,837
S01,Andhra Pradesh,30,Zahirabad,188,Jukkal,SURESH KUMAR SHETKAR,INC,33248
S01,Andhra Pradesh,30,Zahirabad,188,Jukkal,SYED FEROZUDDIN,BSP,1079
S01,Andhra Pradesh,30,Zahirabad,188,Jukkal,TANDALE AMBAJI RAO,IND,471
S01,Andhra Pradesh,30,Zahirabad,189,Banswada,B.B. PATIL,TRS,70464
S01,Andhra Pradesh,30,Zahirabad,189,Banswada,BENJAMIN RAJU,IND,472
S01,Andhra Pradesh,30,Zahirabad,189,Banswada,DR. SUNEEL KUMAR CHOWDHARY,AAAP,342
S01,Andhra Pradesh,30,Zahirabad,189,Banswada,K.MADAN MOHAN RAO,TDP,20764
S01,Andhra Pradesh,30,Zahirabad,189,Banswada,MAHMOOD MOHIUDDIN,YSRCP,726
S01,Andhra Pradesh,30,Zahirabad,189,Banswada,MARRI DurgESH,RPI(A),2269
S01,Andhra Pradesh,30,Zahirabad,189,Banswada,RAMA RAO,IND,529
S01,Andhra Pradesh,30,Zahirabad,189,Banswada,SURESH KUMAR SHETKAR,INC,38173
S01,Andhra Pradesh,30,Zahirabad,189,Banswada,SYED FEROZUDDIN,BSP,952
S01,Andhra Pradesh,30,Zahirabad,189,Banswada,TANDALE AMBAJI RAO,IND,281
S01,Andhra Pradesh,30,Zahirabad,190,Yellareddy,B.B. PATIL,TRS,76995
S01,Andhra Pradesh,30,Zahirabad,190,Yellareddy,BENJAMIN RAJU,IND,1464
S01,Andhra Pradesh,30,Zahirabad,190,Yellareddy,DR. SUNEEL KUMAR CHOWDHARY,AAAP,402
S01,Andhra Pradesh,30,Zahirabad,190,Yellareddy,K.MADAN MOHAN RAO,TDP,25771
S01,Andhra Pradesh,30,Zahirabad,190,Yellareddy,MAHMOOD MOHIUDDIN,YSRCP,1242
S01,Andhra Pradesh,30,Zahirabad,190,Yellareddy,MARRI DurgESH,RPI(A),3117
S01,Andhra Pradesh,30,Zahirabad,190,Yellareddy,RAMA RAO,IND,880
S01,Andhra Pradesh,30,Zahirabad,190,Yellareddy,SURESH KUMAR SHETKAR,INC,41648
S01,Andhra Pradesh,30,Zahirabad,190,Yellareddy,SYED FEROZUDDIN,BSP,1303
S01,Andhra Pradesh,30,Zahirabad,190,Yellareddy,TANDALE AMBAJI RAO,IND,494
S01,Andhra Pradesh,30,Zahirabad,191,Kamareddy,B.B. PATIL,TRS,72309
S01,Andhra Pradesh,30,Zahirabad,191,Kamareddy,BENJAMIN RAJU,IND,710
S01,Andhra Pradesh,30,Zahirabad,191,Kamareddy,DR. SUNEEL KUMAR CHOWDHARY,AAAP,268
S01,Andhra Pradesh,30,Zahirabad,191,Kamareddy,K.MADAN MOHAN RAO,TDP,17119
S01,Andhra Pradesh,30,Zahirabad,191,Kamareddy,MAHMOOD MOHIUDDIN,YSRCP,924
S01,Andhra Pradesh,30,Zahirabad,191,Kamareddy,MARRI DurgESH,RPI(A),2698
S01,Andhra Pradesh,30,Zahirabad,191,Kamareddy,RAMA RAO,IND,622
S01,Andhra Pradesh,30,Zahirabad,191,Kamareddy,SURESH KUMAR SHETKAR,INC,58899
S01,Andhra Pradesh,30,Zahirabad,191,Kamareddy,SYED FEROZUDDIN,BSP,1020
S01,Andhra Pradesh,30,Zahirabad,191,Kamareddy,TANDALE AMBAJI RAO,IND,303
S01,Andhra Pradesh,30,Zahirabad,210,Narayankhed,B.B. PATIL,TRS,49249
S01,Andhra Pradesh,30,Zahirabad,210,Narayankhed,BENJAMIN RAJU,IND,466
S01,Andhra Pradesh,30,Zahirabad,210,Narayankhed,DR. SUNEEL KUMAR CHOWDHARY,AAAP,224
S01,Andhra Pradesh,30,Zahirabad,210,Narayankhed,K.MADAN MOHAN RAO,TDP,39817
S01,Andhra Pradesh,30,Zahirabad,210,Narayankhed,MAHMOOD MOHIUDDIN,YSRCP,2431
S01,Andhra Pradesh,30,Zahirabad,210,Narayankhed,MARRI DurgESH,RPI(A),1944
S01,Andhra Pradesh,30,Zahirabad,210,Narayankhed,RAMA RAO,IND,413
S01,Andhra Pradesh,30,Zahirabad,210,Narayankhed,SURESH KUMAR SHETKAR,INC,59968
S01,Andhra Pradesh,30,Zahirabad,210,Narayankhed,SYED FEROZUDDIN,BSP,1217
S01,Andhra Pradesh,30,Zahirabad,210,Narayankhed,TANDALE AMBAJI RAO,IND,214
S01,Andhra Pradesh,30,Zahirabad,211,Andole,B.B. PATIL,TRS,89673
S01,Andhra Pradesh,30,Zahirabad,211,Andole,BENJAMIN RAJU,IND,523
S01,Andhra Pradesh,30,Zahirabad,211,Andole,DR. SUNEEL KUMAR CHOWDHARY,AAAP,163
S01,Andhra Pradesh,30,Zahirabad,211,Andole,K.MADAN MOHAN RAO,TDP,6431
S01,Andhra Pradesh,30,Zahirabad,211,Andole,MAHMOOD MOHIUDDIN,YSRCP,612
S01,Andhra Pradesh,30,Zahirabad,211,Andole,MARRI DurgESH,RPI(A),2872
S01,Andhra Pradesh,30,Zahirabad,211,Andole,RAMA RAO,IND,606
S01,Andhra Pradesh,30,Zahirabad,211,Andole,SURESH KUMAR SHETKAR,INC,74913
S01,Andhra Pradesh,30,Zahirabad,211,Andole,SYED FEROZUDDIN,BSP,1070
S01,Andhra Pradesh,30,Zahirabad,211,Andole,TANDALE AMBAJI RAO,IND,255
S01,Andhra Pradesh,30,Zahirabad,213,Zahirabad,B.B. PATIL,TRS,59302
S01,Andhra Pradesh,30,Zahirabad,213,Zahirabad,BENJAMIN RAJU,IND,515
S01,Andhra Pradesh,30,Zahirabad,213,Zahirabad,DR. SUNEEL KUMAR CHOWDHARY,AAAP,270
S01,Andhra Pradesh,30,Zahirabad,213,Zahirabad,K.MADAN MOHAN RAO,TDP,39256
S01,Andhra Pradesh,30,Zahirabad,213,Zahirabad,MAHMOOD MOHIUDDIN,YSRCP,4684
S01,Andhra Pradesh,30,Zahirabad,213,Zahirabad,MARRI DurgESH,RPI(A),1848
S01,Andhra Pradesh,30,Zahirabad,213,Zahirabad,RAMA RAO,IND,539
S01,Andhra Pradesh,30,Zahirabad,213,Zahirabad,SURESH KUMAR SHETKAR,INC,56090
S01,Andhra Pradesh,30,Zahirabad,213,Zahirabad,SYED FEROZUDDIN,BSP,1524
S01,Andhra Pradesh,30,Zahirabad,213,Zahirabad,TANDALE AMBAJI RAO,IND,303
S01,Andhra Pradesh,31,Medak,208,Siddipet,BALARAJU MITTAPALLY,IND,245
S01,Andhra Pradesh,31,Medak,208,Siddipet,BOMMA BALESHAM,PPOI,426
S01,Andhra Pradesh,31,Medak,208,Siddipet,CHAGANLA NARENDRA NATH,BJP,19970
S01,Andhra Pradesh,31,Medak,208,Siddipet,DR.P. SHRAVAN KUMAR REDDY,INC,12108
S01,Andhra Pradesh,31,Medak,208,Siddipet,GAJABINKAR BANSILAL,IND,386
S01,Andhra Pradesh,31,Medak,208,Siddipet,GURJADA BHEERAIAH YADAV,IND,224
S01,Andhra Pradesh,31,Medak,208,Siddipet,IQBAL ALI ZAFAR,MBT,267
S01,Andhra Pradesh,31,Medak,208,Siddipet,KALVAKUNTLA CHANDRASEKHAR RAO,TRS,106759
S01,Andhra Pradesh,31,Medak,208,Siddipet,KOMPELLI PRABHUDAS,RPI(A),923
S01,Andhra Pradesh,31,Medak,208,Siddipet,KUNDETI. RAVI.,IND,5684
S01,Andhra Pradesh,31,Medak,208,Siddipet,MEKA. SUBBA RAO,IND,688
S01,Andhra Pradesh,31,Medak,208,Siddipet,"PRABHUGOUD,PULLAIAHGARI",YSRCP,415
S01,Andhra Pradesh,31,Medak,208,Siddipet,Y. SHANKAR GOUD,BSP,612
S01,Andhra Pradesh,31,Medak,209,Medak,BALARAJU MITTAPALLY,IND,279
S01,Andhra Pradesh,31,Medak,209,Medak,BOMMA BALESHAM,PPOI,497
S01,Andhra Pradesh,31,Medak,209,Medak,CHAGANLA NARENDRA NATH,BJP,14934
S01,Andhra Pradesh,31,Medak,209,Medak,DR.P. SHRAVAN KUMAR REDDY,INC,39535
S01,Andhra Pradesh,31,Medak,209,Medak,GAJABINKAR BANSILAL,IND,533
S01,Andhra Pradesh,31,Medak,209,Medak,GURJADA BHEERAIAH YADAV,IND,277
S01,Andhra Pradesh,31,Medak,209,Medak,IQBAL ALI ZAFAR,MBT,799
S01,Andhra Pradesh,31,Medak,209,Medak,KALVAKUNTLA CHANDRASEKHAR RAO,TRS,91979
S01,Andhra Pradesh,31,Medak,209,Medak,KOMPELLI PRABHUDAS,RPI(A),1020
S01,Andhra Pradesh,31,Medak,209,Medak,KUNDETI. RAVI.,IND,4746
S01,Andhra Pradesh,31,Medak,209,Medak,MEKA. SUBBA RAO,IND,624
S01,Andhra Pradesh,31,Medak,209,Medak,"PRABHUGOUD,PULLAIAHGARI",YSRCP,415
S01,Andhra Pradesh,31,Medak,209,Medak,Y. SHANKAR GOUD,BSP,754
S01,Andhra Pradesh,31,Medak,212,Narsapur,BALARAJU MITTAPALLY,IND,266
S01,Andhra Pradesh,31,Medak,212,Narsapur,BOMMA BALESHAM,PPOI,526
S01,Andhra Pradesh,31,Medak,212,Narsapur,CHAGANLA NARENDRA NATH,BJP,7229
S01,Andhra Pradesh,31,Medak,212,Narsapur,DR.P. SHRAVAN KUMAR REDDY,INC,65302
S01,Andhra Pradesh,31,Medak,212,Narsapur,GAJABINKAR BANSILAL,IND,523
S01,Andhra Pradesh,31,Medak,212,Narsapur,GURJADA BHEERAIAH YADAV,IND,270
S01,Andhra Pradesh,31,Medak,212,Narsapur,IQBAL ALI ZAFAR,MBT,1049
S01,Andhra Pradesh,31,Medak,212,Narsapur,KALVAKUNTLA CHANDRASEKHAR RAO,TRS,87986
S01,Andhra Pradesh,31,Medak,212,Narsapur,KOMPELLI PRABHUDAS,RPI(A),1416
S01,Andhra Pradesh,31,Medak,212,Narsapur,KUNDETI. RAVI.,IND,6835
S01,Andhra Pradesh,31,Medak,212,Narsapur,MEKA. SUBBA RAO,IND,583
S01,Andhra Pradesh,31,Medak,212,Narsapur,"PRABHUGOUD,PULLAIAHGARI",YSRCP,353
S01,Andhra Pradesh,31,Medak,212,Narsapur,Y. SHANKAR GOUD,BSP,916
S01,Andhra Pradesh,31,Medak,214,Sangareddy,BALARAJU MITTAPALLY,IND,187
S01,Andhra Pradesh,31,Medak,214,Sangareddy,BOMMA BALESHAM,PPOI,259
S01,Andhra Pradesh,31,Medak,214,Sangareddy,CHAGANLA NARENDRA NATH,BJP,20888
S01,Andhra Pradesh,31,Medak,214,Sangareddy,DR.P. SHRAVAN KUMAR REDDY,INC,39561
S01,Andhra Pradesh,31,Medak,214,Sangareddy,GAJABINKAR BANSILAL,IND,270
S01,Andhra Pradesh,31,Medak,214,Sangareddy,GURJADA BHEERAIAH YADAV,IND,404
S01,Andhra Pradesh,31,Medak,214,Sangareddy,IQBAL ALI ZAFAR,MBT,766
S01,Andhra Pradesh,31,Medak,214,Sangareddy,KALVAKUNTLA CHANDRASEKHAR RAO,TRS,88168
S01,Andhra Pradesh,31,Medak,214,Sangareddy,KOMPELLI PRABHUDAS,RPI(A),618
S01,Andhra Pradesh,31,Medak,214,Sangareddy,KUNDETI. RAVI.,IND,2730
S01,Andhra Pradesh,31,Medak,214,Sangareddy,MEKA. SUBBA RAO,IND,414
S01,Andhra Pradesh,31,Medak,214,Sangareddy,"PRABHUGOUD,PULLAIAHGARI",YSRCP,1224
S01,Andhra Pradesh,31,Medak,214,Sangareddy,Y. SHANKAR GOUD,BSP,638
S01,Andhra Pradesh,31,Medak,215,Patancheru,BALARAJU MITTAPALLY,IND,1250
S01,Andhra Pradesh,31,Medak,215,Patancheru,BOMMA BALESHAM,PPOI,418
S01,Andhra Pradesh,31,Medak,215,Patancheru,CHAGANLA NARENDRA NATH,BJP,53735
S01,Andhra Pradesh,31,Medak,215,Patancheru,DR.P. SHRAVAN KUMAR REDDY,INC,37460
S01,Andhra Pradesh,31,Medak,215,Patancheru,GAJABINKAR BANSILAL,IND,274
S01,Andhra Pradesh,31,Medak,215,Patancheru,GURJADA BHEERAIAH YADAV,IND,240
S01,Andhra Pradesh,31,Medak,215,Patancheru,IQBAL ALI ZAFAR,MBT,689
S01,Andhra Pradesh,31,Medak,215,Patancheru,KALVAKUNTLA CHANDRASEKHAR RAO,TRS,90520
S01,Andhra Pradesh,31,Medak,215,Patancheru,KOMPELLI PRABHUDAS,RPI(A),830
S01,Andhra Pradesh,31,Medak,215,Patancheru,KUNDETI. RAVI.,IND,2160
S01,Andhra Pradesh,31,Medak,215,Patancheru,MEKA. SUBBA RAO,IND,361
S01,Andhra Pradesh,31,Medak,215,Patancheru,"PRABHUGOUD,PULLAIAHGARI",YSRCP,8487
S01,Andhra Pradesh,31,Medak,215,Patancheru,Y. SHANKAR GOUD,BSP,1056
S01,Andhra Pradesh,31,Medak,216,Dubbak,BALARAJU MITTAPALLY,IND,332
S01,Andhra Pradesh,31,Medak,216,Dubbak,BOMMA BALESHAM,PPOI,658
S01,Andhra Pradesh,31,Medak,216,Dubbak,CHAGANLA NARENDRA NATH,BJP,16939
S01,Andhra Pradesh,31,Medak,216,Dubbak,DR.P. SHRAVAN KUMAR REDDY,INC,32710
S01,Andhra Pradesh,31,Medak,216,Dubbak,GAJABINKAR BANSILAL,IND,532
S01,Andhra Pradesh,31,Medak,216,Dubbak,GURJADA BHEERAIAH YADAV,IND,274
S01,Andhra Pradesh,31,Medak,216,Dubbak,IQBAL ALI ZAFAR,MBT,656
