ST_NAME,AC_NAME,AC_NO,CANDIDATE,PARTY,VOTES
Andhra Pradesh,Chintalapudi,68,PACHIGOLLA JOHN DHARMA RAJU,IND,316
Andhra Pradesh,Chintalapudi,68,NOTA,NOTA,4121
Andhra Pradesh,Chirala,106,AMANCHI KRISHNA MOHAN,INC,41859
Andhra Pradesh,Chirala,106,KARANAM VENKATESH,YSRCP,51716
Andhra Pradesh,Chirala,106,KATI MARK,BSP,1039
Andhra Pradesh,Chirala,106,MADDULURI MALA KONDAIAH,TDP,72700
Andhra Pradesh,Chirala,106,ABDUL BASHEER SHAIK,IUML,212
Andhra Pradesh,Chirala,106,ANKAMMA GANDHI LAGADAPATI,OTH,154
Andhra Pradesh,Chirala,106,THANNEERU VIJAY,OTH,126
Andhra Pradesh,Chirala,106,RAVI KUMAR SEELAM,OTH,63
Andhra Pradesh,Chirala,106,VENKATESWARLU SEELAM,OTH,53
Andhra Pradesh,Chirala,106,ASADI ANJANEYULU,IND,110
Andhra Pradesh,Chirala,106,TELLA RAMBABU,IND,52
Andhra Pradesh,Chirala,106,PATTAN KALESHA,IND,40
Andhra Pradesh,Chirala,106,PINJALA SANTHARAM,IND,98
Andhra Pradesh,Chirala,106,RAVINDRA BABU PAVULURI,IND,113
Andhra Pradesh,Chirala,106,SRINIVASA RAO POLISETTY,IND,738
Andhra Pradesh,Chirala,106,NOTA,NOTA,1255
Andhra Pradesh,Chittoor,172,GURAJALA JAGAN MOHAN (GJM),TDP,88066
Andhra Pradesh,Chittoor,172,M.C. VIJAYANANDA REDDY,YSRCP,73462
Andhra Pradesh,Chittoor,172,G.TIKARAM @ TIKKI ROYAL,INC,3264
Andhra Pradesh,Chittoor,172,B. LOKANADHAM,BSP,621
Andhra Pradesh,Chittoor,172,DR. B.K. RAMANA REDDY,OTH,221
Andhra Pradesh,Chittoor,172,V. RAVI,OTH,85
Andhra Pradesh,Chittoor,172,V. SARITHA,SP,50
Andhra Pradesh,Chittoor,172,ANVESH MULAGURU,IND,62
Andhra Pradesh,Chittoor,172,KOVI MOHAN VIJAYA KUMAR,IND,64
Andhra Pradesh,Chittoor,172,V. THEJESH,IND,212
Andhra Pradesh,Chittoor,172,V. PURUSHOTAM,IND,120
Andhra Pradesh,Chittoor,172,K.PRABHAKAR REDDY,IND,62
Andhra Pradesh,Chittoor,172,I. RIYAZ BASHA @ DADI MUNNA,IND,404
Andhra Pradesh,Chittoor,172,NOTA,NOTA,1096
Andhra Pradesh,Chodavaram,26,KARANAM  DHARMASRI,YSRCP,67462
Andhra Pradesh,Chodavaram,26,JAGATA SRINIVASURAO,INC,2527
Andhra Pradesh,Chodavaram,26,VEGI MAHALAKSHMI NAIDU,BSP,1179
Andhra Pradesh,Chodavaram,26,SURYA NAGA SANYASI RAJU KALIDINDI,TDP,109651
Andhra Pradesh,Chodavaram,26,SAVARALA GANESH,CPI(ML)(L),676
Andhra Pradesh,Chodavaram,26,PERICHRLA VIVEKA RAJU,IND,397
Andhra Pradesh,Chodavaram,26,NOTA,NOTA,3849
Andhra Pradesh,Darsi,103,ETTHADI SIVA PRASAD,BSP,561
Andhra Pradesh,Darsi,103,GOTTIPATI LAKSHMI,TDP,99433
Andhra Pradesh,Darsi,103,PUTLURI KONDA REDDY,INC,1985
Andhra Pradesh,Darsi,103,BUCHEPALLI SIVA PRASAD REDDY,YSRCP,101889
Andhra Pradesh,Darsi,103,ARIGELA SRINIVASULU,OTH,305
Andhra Pradesh,Darsi,103,KUNCHALA KOTESWARARAO,OTH,102
Andhra Pradesh,Darsi,103,TENALI RAVIBABU,OTH,110
Andhra Pradesh,Darsi,103,TELUKUTLA KALYANA KUMAR,SP,114
Andhra Pradesh,Darsi,103,PATIBANDLA THRIPURADAS,OTH,94
Andhra Pradesh,Darsi,103,JOHN VESLY ANAPARTHI,IND,136
Andhra Pradesh,Darsi,103,MANCHA MEENA,IND,270
Andhra Pradesh,Darsi,103,NOTA,NOTA,2107
Andhra Pradesh,Denduluru,64,ABBAYA CHOWDARY KOTHARU,YSRCP,81021
Andhra Pradesh,Denduluru,64,ALAPATI NARASIMHA MURTHY,INC,1607
Andhra Pradesh,Denduluru,64,CHINTAMANENI PRABHAKAR,TDP,107287
Andhra Pradesh,Denduluru,64,NETALA RAMESH BABU,BSP,1602
Andhra Pradesh,Denduluru,64,CHILUKURI PRABHAKAR RAO,OTH,143
Andhra Pradesh,Denduluru,64,PRASAD AMUDALAPALLI,OTH,68
Andhra Pradesh,Denduluru,64,ASHOK CHOWDARY,IND,74
Andhra Pradesh,Denduluru,64,ALAGA RAVI KUMAR,IND,69
Andhra Pradesh,Denduluru,64,KONAKALLA SRINIVASA RAO,IND,40
Andhra Pradesh,Denduluru,64,CHERUKURI SRI RAM KUMAR,IND,126
Andhra Pradesh,Denduluru,64,NAGA RAM PRASAD PERISETTI,IND,70
Andhra Pradesh,Denduluru,64,NUTI NAGARAJU,IND,75
Andhra Pradesh,Denduluru,64,NUTHI RAVINDRA,IND,143
Andhra Pradesh,Denduluru,64,PACHIGOLLA JOHN DHARMA RAJU,IND,167
Andhra Pradesh,Denduluru,64,PALLI RAMESH,IND,254
Andhra Pradesh,Denduluru,64,NOTA,NOTA,1920
Andhra Pradesh,Dharmavaram,160,KETHIREDDY VENKATA RAMI REDDY,YSRCP,102810
Andhra Pradesh,Dharmavaram,160,RANGANA ASWARTHA NARAYANA,INC,3758
Andhra Pradesh,Dharmavaram,160,VINAY KUMAR SAKE,BSP,1095
Andhra Pradesh,Dharmavaram,160,SATYA KUMAR YADAV,BJP,106544
Andhra Pradesh,Dharmavaram,160,DARA SHANKAR,OTH,616
Andhra Pradesh,Dharmavaram,160,SHEK AYAZ,OTH,1155
Andhra Pradesh,Dharmavaram,160,ILIYAZ AHMMAD SAYYAD,IND,132
Andhra Pradesh,Dharmavaram,160,MACHIREDDY GARI ESWAR REDDY,IND,98
Andhra Pradesh,Dharmavaram,160,J SURYA NARAYANA,IND,73
Andhra Pradesh,Dharmavaram,160,DASARI KAVITHA,IND,184
Andhra Pradesh,Dharmavaram,160,N DHANUNJAYA,IND,131
Andhra Pradesh,Dharmavaram,160,BILLE NARENDRA,IND,137
Andhra Pradesh,Dharmavaram,160,BEERE SOMA SEKHAR,IND,251
Andhra Pradesh,Dharmavaram,160,RAVINDRA REDDY NAGU,IND,611
Andhra Pradesh,Dharmavaram,160,D SREERAMULU NAIK,IND,466
Andhra Pradesh,Dharmavaram,160,NOTA,NOTA,1787
Andhra Pradesh,Dhone,141,KOTLA JAYA SURYA PRAKASH REDDY,TDP,93523
Andhra Pradesh,Dhone,141,DR. GARLAPATI. MADDULETY SWAMY,INC,3988
Andhra Pradesh,Dhone,141,BUGGANA RAJA REDDY,YSRCP,87474
Andhra Pradesh,Dhone,141,RUDRAVARAM G.RAMUDU,BSP,784
Andhra Pradesh,Dhone,141,TARIGOPULA BALU YADAV,OTH,116
Andhra Pradesh,Dhone,141,BALAPALA. KUMAR SWAMY,OTH,91
Andhra Pradesh,Dhone,141,AKHIL KUMAR CHENNURU,IND,184
Andhra Pradesh,Dhone,141,AVULA MAHESH YADAV,IND,115
Andhra Pradesh,Dhone,141,J CHINNA JAYARAMUDU,IND,72
Andhra Pradesh,Dhone,141,PEYITI ANAND,IND,123
Andhra Pradesh,Dhone,141,POLUR. NAGENDRA BABU.,IND,131
Andhra Pradesh,Dhone,141,PRASAD.,IND,135
Andhra Pradesh,Dhone,141,K.RAVI KUMAR,IND,187
Andhra Pradesh,Dhone,141,K. S. REDDY.,IND,686
Andhra Pradesh,Dhone,141,M.V.REDDY,IND,324
Andhra Pradesh,Dhone,141,C.S.C. REDDY,IND,825
Andhra Pradesh,Dhone,141,NOTA,NOTA,1362
Andhra Pradesh,Eluru,65,ALLA KALI KRISHNA SRINIVAS,YSRCP,49174
Andhra Pradesh,Eluru,65,RATHAN KANTH ANDUGALA,BSP,552
Andhra Pradesh,Eluru,65,RADHA KRISHNAYYA BADETI,TDP,111562
Andhra Pradesh,Eluru,65,ALLURI SATYANARAYANA RAJU,OTH,613
Andhra Pradesh,Eluru,65,JOSHILA MULAGALA,OTH,99
Andhra Pradesh,Eluru,65,BANDI VENKATESWARA RAO,CPI,604
Andhra Pradesh,Eluru,65,MATHE BOBBY,OTH,1770
Andhra Pradesh,Eluru,65,SHAIK HUSSAIN,OTH,66
Andhra Pradesh,Eluru,65,JILLELLAMUDI NAGA UMAMAHESWARA RAO,IND,130
Andhra Pradesh,Eluru,65,NALLAMELLI PRASANNA KUMAR,IND,48
Andhra Pradesh,Eluru,65,M.M.NAIDU,IND,81
Andhra Pradesh,Eluru,65,PITTA DHANUNJAY KUMAR,IND,62
Andhra Pradesh,Eluru,65,POLISETTI TULASIRAM,IND,95
Andhra Pradesh,Eluru,65,RAJANALA SRINVASA RAO,IND,163
Andhra Pradesh,Eluru,65,NOTA,NOTA,1256
Andhra Pradesh,Etcherla,7,ESWARA RAO NADUKUDITI,BJP,112770
Andhra Pradesh,Etcherla,7,KARIMAJJI MALLESWARA RAO,INC,2452
Andhra Pradesh,Etcherla,7,KIRAN KUMAR GORLE,YSRCP,83681
Andhra Pradesh,Etcherla,7,GANTLANA RAMARAO,BSP,884
Andhra Pradesh,Etcherla,7,KONETI NEELACHALAM,OTH,184
Andhra Pradesh,Etcherla,7,BARRI KORLAYYA,OTH,217
Andhra Pradesh,Etcherla,7,NADUPURU ESWARA RAO,IND,601
Andhra Pradesh,Etcherla,7,GORLE KIRAN KUMAR,IND,303
Andhra Pradesh,Etcherla,7,GORLE RAMBABU,IND,679
Andhra Pradesh,Etcherla,7,RAMYA SUVVARU,IND,839
Andhra Pradesh,Etcherla,7,NOTA,NOTA,3952
Andhra Pradesh,Gajapathinagaram,16,APPALANARASAYYA BOTCHA,YSRCP,72750
Andhra Pradesh,Gajapathinagaram,16,KONDAPALLI SRINIVAS,TDP,98051
Andhra Pradesh,Gajapathinagaram,16,CHELLUBOINA SRINU,BSP,786
Andhra Pradesh,Gajapathinagaram,16,DOLA. SRINIVAS,INC,1315
Andhra Pradesh,Gajapathinagaram,16,KAKARLAPUDI SANDHYA,OTH,140
Andhra Pradesh,Gajapathinagaram,16,KILAPARTHI KUMAR RAJA,SP,173
Andhra Pradesh,Gajapathinagaram,16,KOTTHALI GOWRI NAIDU,OTH,185
Andhra Pradesh,Gajapathinagaram,16,PENTA SANKARARAO,OTH,143
Andhra Pradesh,Gajapathinagaram,16,LENKA SURYARAO,OTH,133
Andhra Pradesh,Gajapathinagaram,16,APPALANAIDU KILARI,IND,134
Andhra Pradesh,Gajapathinagaram,16,KURMINAIDU GADAPU,IND,157
Andhra Pradesh,Gajapathinagaram,16,TALUPULA. SANKAR RAO,IND,230
Andhra Pradesh,Gajapathinagaram,16,MULAGADA DURGA RAO,IND,387
Andhra Pradesh,Gajapathinagaram,16,NOTA,NOTA,3729
Andhra Pradesh,Gajuwaka,25,AVSS AMARNATH GUDIVADA,YSRCP,62468
Andhra Pradesh,Gajuwaka,25,MARADANA JAGGUNAIDU,CPM,3970
Andhra Pradesh,Gajuwaka,25,APPARAO NANDIKOLLA,BSP,1134
Andhra Pradesh,Gajuwaka,25,PALLA SRINIVAS RAO,TDP,157703
Andhra Pradesh,Gajuwaka,25,THOTA AKKAIAH,OTH,537
Andhra Pradesh,Gajuwaka,25,KANDREGULA ADINARAYANA,OTH,180
Andhra Pradesh,Gajuwaka,25,TALAPULA SAILAJA,OTH,122
Andhra Pradesh,Gajuwaka,25,ANAND KILARI,OTH,1700
Andhra Pradesh,Gajuwaka,25,BATHULA NEELAKANTAM,OTH,127
Andhra Pradesh,Gajuwaka,25,SAMUEL JOHN DHARMARAJU RAYAPATI,OTH,106
Andhra Pradesh,Gajuwaka,25,SUNKASURI SARAH JYOTHI,OTH,138
Andhra Pradesh,Gajuwaka,25,KAKARLAMUDI KRISHNA PRADEEP,IND,4316
Andhra Pradesh,Gajuwaka,25,KOVIRI KRISHNA,IND,133
Andhra Pradesh,Gajuwaka,25,SRINUVASA RAO SEEMAKURTHI,IND,177
Andhra Pradesh,Gajuwaka,25,NOTA,NOTA,1518
Andhra Pradesh,Gangadhara Nellore (SC),171,K. KRUPALAKSHMI,YSRCP,75165
Andhra Pradesh,Gangadhara Nellore (SC),171,DR. VM. THOMAS,TDP,101176
Andhra Pradesh,Gangadhara Nellore (SC),171,BHASKAR  PODHUTOOR,BSP,779
Andhra Pradesh,Gangadhara Nellore (SC),171,RAMESH BABU. D,INC,2682
Andhra Pradesh,Gangadhara Nellore (SC),171,P.  GUNASEKHAR,SP,282
Andhra Pradesh,Gangadhara Nellore (SC),171,V. RAMA RAJU,OTH,164
Andhra Pradesh,Gangadhara Nellore (SC),171,USURUPATI PADMANABHAM,IND,186
Andhra Pradesh,Gangadhara Nellore (SC),171,K. KARUNA SREE,IND,153
Andhra Pradesh,Gangadhara Nellore (SC),171,DEVARAJ,IND,141
Andhra Pradesh,Gangadhara Nellore (SC),171,PULIVELAM  MADHU,IND,127
Andhra Pradesh,Gangadhara Nellore (SC),171,K. RAMU,IND,241
Andhra Pradesh,Gangadhara Nellore (SC),171,NOTA,NOTA,2125
Andhra Pradesh,Gannavaram,71,KALLAM VENKATESWARARAO,CPM,1219
Andhra Pradesh,Gannavaram,71,YARLAGADDA VENKATA RAO,TDP,135552
Andhra Pradesh,Gannavaram,71,VAMSI VALLABHANENI,YSRCP,97924
Andhra Pradesh,Gannavaram,71,TADANKI JAGDISH RAMACHANDRARAO,OTH,704
Andhra Pradesh,Gannavaram,71,DONDAPATI ANAND PRASAD,AIFB,256
Andhra Pradesh,Gannavaram,71,POTLURI RAVINDRA KUMAR,RPIA,602
Andhra Pradesh,Gannavaram,71,ARUNA KUMARI PRATHIPATI,IND,147
Andhra Pradesh,Gannavaram,71,KORRAPOLU SRINIVASA RAO,IND,349
Andhra Pradesh,Gannavaram,71,GUNTUPALLY UMAMAHESWARARAO,IND,107
Andhra Pradesh,Gannavaram,71,POTLURI SREEDEVI,IND,95
Andhra Pradesh,Gannavaram,71,VALLABHANENI MOHAN VAMSI K,IND,636
Andhra Pradesh,Gannavaram,71,SARNALA VIJAYADURGA,IND,203
Andhra Pradesh,Gannavaram,71,NOTA,NOTA,1731
Andhra Pradesh,Gannavaram(SC),46,KOLLABATHULA SATYANARAYANA (SATYAM),BSP,1819
Andhra Pradesh,Gannavaram(SC),46,CHITTIBABU KONDETI,INC,1583
Andhra Pradesh,Gannavaram(SC),46,VIPPARTHI . VENUGOPALARAO,YSRCP,62741
Andhra Pradesh,Gannavaram(SC),46,KHANDAVALLI SURENDRA.,OTH,720
Andhra Pradesh,Gannavaram(SC),46,GIDDI. SATYANARAYANA,OTH,96108
Andhra Pradesh,Gannavaram(SC),46,DUKKIPATI VIJAYA CHANDRA,OTH,380
Andhra Pradesh,Gannavaram(SC),46,NAKKA SEKHAR,OTH,233
Andhra Pradesh,Gannavaram(SC),46,BALAKRISHNA KOTA,OTH,442
Andhra Pradesh,Gannavaram(SC),46,SATYANARAYANA GIDDI,OTH,939
Andhra Pradesh,Gannavaram(SC),46,SATYANARAYANA. GIDDI,OTH,321
Andhra Pradesh,Gannavaram(SC),46,ANANDARAO KOLLABATHULA,IND,234
Andhra Pradesh,Gannavaram(SC),46,GANNAVARAPU CHANDRA ANAND,IND,213
Andhra Pradesh,Gannavaram(SC),46,NAGABATHULA HEMANTH KUMAR,IND,419
Andhra Pradesh,Gannavaram(SC),46,MAKEY DAVY PRASAD.,IND,299
Andhra Pradesh,Gannavaram(SC),46,NOTA,NOTA,1751
Andhra Pradesh,Giddalur,112,ASHOK REDDY MUTHUMULA,TDP,98463
Andhra Pradesh,Giddalur,112,ISUKALA JAYARAJU,BSP,1487
Andhra Pradesh,Giddalur,112,KUNDURU NAGARJUNA REDDY (KP),YSRCP,97490
Andhra Pradesh,Giddalur,112,PAGADALA PEDDA RANGASWAMI,INC,2879
Andhra Pradesh,Giddalur,112,CHINTA SHAMSON,OTH,241
Andhra Pradesh,Giddalur,112,JAVVAJI PAVAN KUMAR,OTH,341
Andhra Pradesh,Giddalur,112,JANAVATH TAGORE NAIK,OTH,130
Andhra Pradesh,Giddalur,112,DASARI BABU RAO,OTH,160
Andhra Pradesh,Giddalur,112,KOPPULA NARASIMHULU,IND,121
Andhra Pradesh,Giddalur,112,THAMIDALA KOTESWARA REDDY,IND,77
Andhra Pradesh,Giddalur,112,PARISINENI VENKATESWARLU,IND,577
Andhra Pradesh,Giddalur,112,PIDATALA RAMESH  REDDY,IND,113
Andhra Pradesh,Giddalur,112,BATTAPOTHULA OBULESU,IND,168
Andhra Pradesh,Giddalur,112,BALASANI MALYADRI REDDY,IND,178
Andhra Pradesh,Giddalur,112,BONTHA RANGA REDDY,IND,150
Andhra Pradesh,Giddalur,112,BORRA RAGHAVENDRA YADAV,IND,510
Andhra Pradesh,Giddalur,112,MEENIGE MURALI MOHAN REDDY,IND,611
Andhra Pradesh,Giddalur,112,MUDIAM VENKATA RAMI REDDY,IND,263
Andhra Pradesh,Giddalur,112,M.LAKSHMI RAMA NAIK,IND,369
Andhra Pradesh,Giddalur,112,VARIKUNTLA PRASAD,IND,150
Andhra Pradesh,Giddalur,112,VEERAMREDDY USHA RANI,IND,140
Andhra Pradesh,Giddalur,112,NOTA,NOTA,2251
Andhra Pradesh,Gopalapuram,66,TANETI VANITA,YSRCP,87636
Andhra Pradesh,Gopalapuram,66,BHARATHA RAO SIRRA (BHARATH),BSP,1035
Andhra Pradesh,Gopalapuram,66,MADDIPATI VENKATA RAJU,TDP,114420
Andhra Pradesh,Gopalapuram,66,SODADASI MARTIN LUTHER,INC,2387
Andhra Pradesh,Gopalapuram,66,PENUMAKA VENKATA RATNAM,OTH,342
Andhra Pradesh,Gopalapuram,66,BATHULA VENU,AIFB,206
Andhra Pradesh,Gopalapuram,66,SRINIVASA RAO MULAGALA,OTH,166
Andhra Pradesh,Gopalapuram,66,DODDIGARLA . NAGARJUNA,IND,168
Andhra Pradesh,Gopalapuram,66,MUKKAVALLI VENKATA RAMANA,IND,271
Andhra Pradesh,Gopalapuram,66,RAPAKA HAREESH KUMAR,IND,528
Andhra Pradesh,Gopalapuram,66,NOTA,NOTA,4500
Andhra Pradesh,Gudivada,72,KODALI SRI VENKATESWARA RAO (NANI),YSRCP,56940
Andhra Pradesh,Gudivada,72,BOSU BABU GUDIVADA,BSP,495
Andhra Pradesh,Gudivada,72,VADDADI GOVINDA RAO (RAJESH),INC,1333
Andhra Pradesh,Gudivada,72,VENIGANDLA RAMU,TDP,109980
Andhra Pradesh,Gudivada,72,ALLURI HEMANTH KUMAR,OTH,389
Andhra Pradesh,Gudivada,72,AVULA PRAVEEN KUMAR,OTH,683
Andhra Pradesh,Gudivada,72,NALLAGANCHU VENKATA RAMBABU,OTH,204
Andhra Pradesh,Gudivada,72,KUMMARI BHAVANNARAYANA,IND,95
Andhra Pradesh,Gudivada,72,GUNDABATHINA AMBEDKAR (RAJA),IND,100
Andhra Pradesh,Gudivada,72,TALLURI PEDDA NAGESWARARAO,IND,67
Andhra Pradesh,Gudivada,72,VADDADI NAGA RAJU,IND,89
Andhra Pradesh,Gudivada,72,HASSAN AHMED ABDUL,IND,230
Andhra Pradesh,Gudivada,72,NOTA,NOTA,999
Andhra Pradesh,Gudur,120,ANNEM MALLIKHARJUN,BSP,1598
Andhra Pradesh,Gudur,120,DR UYYALA RAMAKRISHNA RAO,INC,3308
Andhra Pradesh,Gudur,120,PASIM SUNIL KUMAR,TDP,102675
Andhra Pradesh,Gudur,120,MERIGA MURALIDHAR,YSRCP,81483
Andhra Pradesh,Gudur,120,KARLA RAMESH BABU,OTH,304
Andhra Pradesh,Gudur,120,GORRIPATI VENKATESWARLU,OTH,178
Andhra Pradesh,Gudur,120,DURTHATI POLAMMA,OTH,228
Andhra Pradesh,Gudur,120,SUNEEL RAJU DARLA,SP,140
Andhra Pradesh,Gudur,120,THATIPARTHI BABU,IND,232
Andhra Pradesh,Gudur,120,PALLI KOTESWARA RAO,IND,200
Andhra Pradesh,Gudur,120,BIKKI VENKATA RAMANAIAH,IND,134
Andhra Pradesh,Gudur,120,BODDU MURALI,IND,180
Andhra Pradesh,Gudur,120,YALAPALLI SRINIVASULU,IND,266
Andhra Pradesh,Gudur,120,VADANALA VENKAIAH,IND,510
Andhra Pradesh,Gudur,120,NOTA,NOTA,3129
Andhra Pradesh,Guntakal,150,GUMMANUR JAYARAM,TDP,101700
Andhra Pradesh,Guntakal,150,K. PRABHAKAR,INC,5146
Andhra Pradesh,Guntakal,150,Y. VENKATA RAMA REDDY,YSRCP,94874
Andhra Pradesh,Guntakal,150,SHAIK ABDUL MALIK,BSP,938
Andhra Pradesh,Guntakal,150,JANGAM KRISHNA,SP,128
Andhra Pradesh,Guntakal,150,M. SASHIBUSHAN REDDY,OTH,81
Andhra Pradesh,Guntakal,150,RAHIMA P,OTH,98
Andhra Pradesh,Guntakal,150,G.M. ARUN KUMAR,IND,108
Andhra Pradesh,Guntakal,150,C. ADINARAYANA CHOWDARY,IND,72
Andhra Pradesh,Guntakal,150,EDIGA PEDDA ANJANEYULU,IND,118
Andhra Pradesh,Guntakal,150,M. KHAMAR BEGAM,IND,119
Andhra Pradesh,Guntakal,150,BOYAGADDA ARUNAMMA,IND,151
Andhra Pradesh,Guntakal,150,RABBONI VICTOR HATTIBELAGAL,IND,265
Andhra Pradesh,Guntakal,150,SHAIK MAHABOOB BASHA,IND,1190
Andhra Pradesh,Guntakal,150,NOTA,NOTA,1743
Andhra Pradesh,Guntur East,95,GUDAVALLI MANIKUMARI,BSP,996
Andhra Pradesh,Guntur East,95,NOORI FATHIMA SHAIK,YSRCP,68853
Andhra Pradesh,Guntur East,95,MOHAMMED NASEER AHMED,TDP,100815
Andhra Pradesh,Guntur East,95,SHAIK MASTAN VALI,INC,5239
Andhra Pradesh,Guntur East,95,ALTAF HUSSAIN SHAIK,IUML,72
Andhra Pradesh,Guntur East,95,KAJA VENKATA RAGHAVENDRA SANJEEVARAO,OTH,102
Andhra Pradesh,Guntur East,95,NALLAKA VIJAYA RAJU,OTH,94
Andhra Pradesh,Guntur East,95,SHAIK ALTHAF,OTH,82
Andhra Pradesh,Guntur East,95,SHAIK AHAMED BASHA,OTH,57
Andhra Pradesh,Guntur East,95,DURREY SHAHAWAR SHAIK,IND,82
Andhra Pradesh,Guntur East,95,DR. VAHED,IND,93
Andhra Pradesh,Guntur East,95,SHAIK SILAR,IND,88
Andhra Pradesh,Guntur East,95,SYED JAVED,IND,126
Andhra Pradesh,Guntur East,95,HAROON RASHEED SHAIK,IND,1577
Andhra Pradesh,Guntur East,95,NOTA,NOTA,1215
Andhra Pradesh,Guntur West,94,GALLA MADHAVI,TDP,116067
Andhra Pradesh,Guntur West,94,JOHN BABU RACHAKONDA,INC,3719
Andhra Pradesh,Guntur West,94,RAJINI VIDADALA,YSRCP,64917
Andhra Pradesh,Guntur West,94,ALLA. KRISHNA KISHORE,OTH,143
Andhra Pradesh,Guntur West,94,UMAR BASHA SHAIK,OTH,92
Andhra Pradesh,Guntur West,94,KOTAPATI. SURESH.,OTH,51
Andhra Pradesh,Guntur West,94,CHUKKA ARAVIND,OTH,20
Andhra Pradesh,Guntur West,94,CHERUKUPALLI JOSHI RANGANATH,OTH,41
Andhra Pradesh,Guntur West,94,THIRLIKA. SANKAR RAO,OTH,31
Andhra Pradesh,Guntur West,94,NEELAM PRASADARAO,OTH,28
Andhra Pradesh,Guntur West,94,BASHEER AHMED,IUML,35
Andhra Pradesh,Guntur West,94,RAYAPUDI. PERCY RANI,OTH,34
Andhra Pradesh,Guntur West,94,N. J. VIDYA SAGAR,OTH,53
Andhra Pradesh,Guntur West,94,SATYAPRAMODA. UDUTA,OTH,90
Andhra Pradesh,Guntur West,94,SYED RIZVANA,OTH,50
Andhra Pradesh,Guntur West,94,DR. T. SEVAKUMAR (S.H.O SEVAKUMAR),OTH,255
Andhra Pradesh,Guntur West,94,KANAKA RATNAM GUNDU,IND,290
Andhra Pradesh,Guntur West,94,KOTIKALA ANITHA,IND,276
Andhra Pradesh,Guntur West,94,GANDIKOTA BALAJI,IND,134
Andhra Pradesh,Guntur West,94,CHINTAPALLI VENKATA RAMAIAH,IND,61
Andhra Pradesh,Guntur West,94,CHILLARA SUNITHA,IND,26
Andhra Pradesh,Guntur West,94,PALLEBOYINA SWATHI,IND,815
Andhra Pradesh,Guntur West,94,PALAKAYALA SRINIVAS RAO,IND,16
Andhra Pradesh,Guntur West,94,MADHAVI TUMMURU,IND,34
Andhra Pradesh,Guntur West,94,RACHA MALLIKARJUNA RAO,IND,47
Andhra Pradesh,Guntur West,94,SIVA DURGA PRASANNA,IND,22
Andhra Pradesh,Guntur West,94,SHAIK. MUNTAZ,IND,47
Andhra Pradesh,Guntur West,94,SATTENAPALLI NARASIMHA RAO,IND,26
Andhra Pradesh,Guntur West,94,NOTA,NOTA,1055
Andhra Pradesh,Gurajala,100,KASU MAHESH REDDY,YSRCP,98715
Andhra Pradesh,Gurajala,100,NAGENDLA YOBU,BSP,909
Andhra Pradesh,Gurajala,100,YARAPATHINENI SRINIVASA RAO,TDP,128201
Andhra Pradesh,Gurajala,100,YALAMANDA REDDY TIYYAGURA,INC,2156
Andhra Pradesh,Gurajala,100,KANAKAM.SRINIVASARAO,OTH,159
Andhra Pradesh,Gurajala,100,JULURI RAMESH,OTH,120
Andhra Pradesh,Gurajala,100,SRINIVASARAO GADDAM,OTH,93
Andhra Pradesh,Gurajala,100,SRINIVASARAO NEERUMALLA,OTH,157
Andhra Pradesh,Gurajala,100,KOPPARAPU VENKATA PURUSHOTHAMARAO,IND,91
Andhra Pradesh,Gurajala,100,GANGAVARAPU MALLAMMA,IND,92
Andhra Pradesh,Gurajala,100,CHEDILA NAGARJUNA,IND,87
Andhra Pradesh,Gurajala,100,BADAM VENKATESWARA REDDY,IND,146
Andhra Pradesh,Gurajala,100,RAMA RAO KOYA,IND,232
Andhra Pradesh,Gurajala,100,NOTA,NOTA,1888
Andhra Pradesh,Hindupur,157,M H ENAYATHULLA,INC,8958
Andhra Pradesh,Hindupur,157,DEEPIKA T N,YSRCP,74653
Andhra Pradesh,Hindupur,157,NANDAMURI BALAKRISHNA,TDP,107250
Andhra Pradesh,Hindupur,157,M SREERAMULU,BSP,646
Andhra Pradesh,Hindupur,157,KODUMURU NOUSHAD,OTH,162
Andhra Pradesh,Hindupur,157,G.NAGARAJU,OTH,163
Andhra Pradesh,Hindupur,157,V.RAVINDRA,OTH,113
Andhra Pradesh,Hindupur,157,SHAIK SHOUKATH,SP,131
Andhra Pradesh,Hindupur,157,MOHAMED GOUS,IND,94
Andhra Pradesh,Hindupur,157,G.LOKENDRANATH,IND,126
Andhra Pradesh,Hindupur,157,K.SAI NANDI,IND,111
Andhra Pradesh,Hindupur,157,SWAMI PARIPOORNANANDA SARASWATHI,IND,1512
Andhra Pradesh,Hindupur,157,SUMALATHA MADANNA GARI R,IND,356
Andhra Pradesh,Hindupur,157,NOTA,NOTA,1686
Andhra Pradesh,Ichchapuram,1,ASHOK BENDALAM,TDP,110612
Andhra Pradesh,Ichchapuram,1,PIRIYA VIJAYA,YSRCP,70829
Andhra Pradesh,Ichchapuram,1,BISAI VEDAVARA,BSP,634
Andhra Pradesh,Ichchapuram,1,MASUPATRI CHAKRAVARTHI REDDY,INC,792
Andhra Pradesh,Ichchapuram,1,BADDI MUKHALINGAM,OTH,169
Andhra Pradesh,Ichchapuram,1,VISWANADHAM LABALA,OTH,163
Andhra Pradesh,Ichchapuram,1,MURAPALA LAKSHMI,IND,216
Andhra Pradesh,Ichchapuram,1,SUGGU CHAKRAVARTHI,IND,284
