ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TVTSPOL_IC,POSITION
S01,Andhra Pradesh,5,2014,Nizamabad,18,Nizamabad (Rural),GEN,MAQSOOD,M,GEN,67,IND,1458,7
S01,Andhra Pradesh,5,2014,Nizamabad,18,Nizamabad (Rural),GEN,NATHANIAL,M,SC,52,BSP,1390,8
S01,Andhra Pradesh,5,2014,Nizamabad,18,Nizamabad (Rural),GEN,BADAVATH MEERA BAI,F,ST,40,IND,797,9
S01,Andhra Pradesh,5,2014,Nizamabad,18,Nizamabad (Rural),GEN,BODDU GANGA REDDY,M,GEN,56,YSRCP,722,10
S01,Andhra Pradesh,5,2014,Nizamabad,18,Nizamabad (Rural),GEN,ABDUL KAREEM KHAN,M,GEN,44,IND,469,11
S01,Andhra Pradesh,5,2014,Nizamabad,18,Nizamabad (Rural),GEN,MOOD MOHAN,M,GEN,30,AAAP,388,12
S01,Andhra Pradesh,5,2014,Nizamabad,19,Balkonda,GEN,VEMULA PRASHANTH REDDY,M,GEN,46,TRS,69145,1
S01,Andhra Pradesh,5,2014,Nizamabad,19,Balkonda,GEN,ANIL KUMAR ERAVATRI,M,GEN,39,INC,32897,2
S01,Andhra Pradesh,5,2014,Nizamabad,19,Balkonda,GEN,ALETI MALLIKARJUN REDDY,M,GEN,41,TDP,25494,3
S01,Andhra Pradesh,5,2014,Nizamabad,19,Balkonda,GEN,M.J. DR. MADHUSHEKHAR,M,GEN,50,IND,7890,4
S01,Andhra Pradesh,5,2014,Nizamabad,19,Balkonda,GEN,BOGA ASHOK,M,GEN,62,IND,3840,5
S01,Andhra Pradesh,5,2014,Nizamabad,19,Balkonda,GEN,KUNINTI MAHIPAL REDDY,M,GEN,47,IND,1540,6
S01,Andhra Pradesh,5,2014,Nizamabad,19,Balkonda,GEN,None of the Above,NULL,NULL,NULL,NOTA,1535,7
S01,Andhra Pradesh,5,2014,Nizamabad,19,Balkonda,GEN,ANANTH BANDARI,M,GEN,31,LSP,719,8
S01,Andhra Pradesh,5,2014,Nizamabad,19,Balkonda,GEN,T.MALLESHAM,M,GEN,42,IND,648,9
S01,Andhra Pradesh,5,2014,Nizamabad,19,Balkonda,GEN,VINITH KUMAR,M,GEN,26,IND,639,10
S01,Andhra Pradesh,5,2014,Nizamabad,19,Balkonda,GEN,BATHNATHE SHANKAR,M,GEN,36,RLD,451,11
S01,Andhra Pradesh,5,2014,Nizamabad,19,Balkonda,GEN,OURAKONDA RAJAIAH,M,GEN,53,IND,413,12
S01,Andhra Pradesh,5,2014,Nizamabad,19,Balkonda,GEN,MURALI PALEPU,M,GEN,38,YSRCP,411,13
S01,Andhra Pradesh,5,2014,Karimnagar,20,Koratla,GEN,KALVAKUNTLA VIDYA SAGAR RAO,M,GEN,61,TRS,58890,1
S01,Andhra Pradesh,5,2014,Karimnagar,20,Koratla,GEN,JUVVADI NARSINGA RAO,M,GEN,52,IND,38305,2
S01,Andhra Pradesh,5,2014,Karimnagar,20,Koratla,GEN,KOMOREDDY RAMULU,M,GEN,64,INC,24954,3
S01,Andhra Pradesh,5,2014,Karimnagar,20,Koratla,GEN,SURABHI BHUM RAO,M,GEN,62,BJP,22806,4
S01,Andhra Pradesh,5,2014,Karimnagar,20,Koratla,GEN,BARLA LAXMAN,M,SC,50,BSP,1601,5
S01,Andhra Pradesh,5,2014,Karimnagar,20,Koratla,GEN,None of the Above,NULL,NULL,NULL,NOTA,1270,6
S01,Andhra Pradesh,5,2014,Karimnagar,20,Koratla,GEN,GOLLAPELLI RAMA GOUD,M,GEN,53,IND,813,7
S01,Andhra Pradesh,5,2014,Karimnagar,20,Koratla,GEN,MD RASHEED KHAN,M,GEN,50,IND,615,8
S01,Andhra Pradesh,5,2014,Karimnagar,20,Koratla,GEN,ALLALA SANTHOSH REDDY,M,GEN,26,YSRCP,442,9
S01,Andhra Pradesh,5,2014,Karimnagar,20,Koratla,GEN,VASAM BHUMANANDAM,M,GEN,71,LSP,325,10
S01,Andhra Pradesh,5,2014,Karimnagar,20,Koratla,GEN,KATKAM LAXMI,F,GEN,49,AAAP,230,11
S01,Andhra Pradesh,5,2014,Karimnagar,20,Koratla,GEN,KARIJENGULA NARESH KUMAR,M,GEN,33,SHS,213,12
S01,Andhra Pradesh,5,2014,Karimnagar,20,Koratla,GEN,GANGARAJAM SINGANI,M,GEN,58,JD(U),137,13
S01,Andhra Pradesh,5,2014,Karimnagar,21,Jagtial ,GEN,JEEVAN REDDY THATIPARTHI,M,GEN,61,INC,62616,1
S01,Andhra Pradesh,5,2014,Karimnagar,21,Jagtial ,GEN,DR. M.SANJAY KUMAR,M,GEN,51,TRS,54788,2
S01,Andhra Pradesh,5,2014,Karimnagar,21,Jagtial ,GEN,L. RAMANA,M,GEN,53,TDP,22385,3
S01,Andhra Pradesh,5,2014,Karimnagar,21,Jagtial ,GEN,SABBU JAGAN,M,GEN,30,IND,3585,4
S01,Andhra Pradesh,5,2014,Karimnagar,21,Jagtial ,GEN,DAMMA BHARATHI,F,SC,31,BSP,1697,5
S01,Andhra Pradesh,5,2014,Karimnagar,21,Jagtial ,GEN,None of the Above,NULL,NULL,NULL,NOTA,1020,6
S01,Andhra Pradesh,5,2014,Karimnagar,21,Jagtial ,GEN,MD. MANSOOR AHMED,M,GEN,45,IND,729,7
S01,Andhra Pradesh,5,2014,Karimnagar,21,Jagtial ,GEN,KATTA SANDHYA RANI,F,GEN,25,YSRCP,501,8
S01,Andhra Pradesh,5,2014,Karimnagar,21,Jagtial ,GEN,MOHAMMED JAMALUDDIN,M,GEN,66,IND,415,9
S01,Andhra Pradesh,5,2014,Karimnagar,21,Jagtial ,GEN,MAHESH SHIVANURI,M,GEN,36,IND,297,10
S01,Andhra Pradesh,5,2014,Karimnagar,21,Jagtial ,GEN,VILASAGARAM RAMESH,M,GEN,37,AAAP,266,11
S01,Andhra Pradesh,5,2014,Karimnagar,21,Jagtial ,GEN,SYED ZAKIR ALI,M,GEN,46,WPOI,229,12
S01,Andhra Pradesh,5,2014,Karimnagar,22,Dharmapuri,SC,KOPPULA ESHWAR,M,SC,55,TRS,67836,1
S01,Andhra Pradesh,5,2014,Karimnagar,22,Dharmapuri,SC,ADLURI LAXMAN KUMAR,M,SC,48,INC,49157,2
S01,Andhra Pradesh,5,2014,Karimnagar,22,Dharmapuri,SC,KANNAM ANAJAIAH,M,SC,40,BJP,13267,3
S01,Andhra Pradesh,5,2014,Karimnagar,22,Dharmapuri,SC,SANTHOSH RAMAGIRI,M,SC,26,IND,7479,4
S01,Andhra Pradesh,5,2014,Karimnagar,22,Dharmapuri,SC,KANNURI SURESH,M,SC,34,BSP,2114,5
S01,Andhra Pradesh,5,2014,Karimnagar,22,Dharmapuri,SC,BANGARI MADHAV,M,SC,28,PPOI,1758,6
S01,Andhra Pradesh,5,2014,Karimnagar,22,Dharmapuri,SC,None of the Above,NULL,NULL,NULL,NOTA,1554,7
S01,Andhra Pradesh,5,2014,Karimnagar,22,Dharmapuri,SC,AKKENAPELLI KUMAR,M,SC,47,YSRCP,1038,8
S01,Andhra Pradesh,5,2014,Karimnagar,22,Dharmapuri,SC,NALLA SHYAM,M,SC,40,IND,957,9
S01,Andhra Pradesh,5,2014,Karimnagar,22,Dharmapuri,SC,MOKENAPELLI RAJAVVA,F,SC,45,BCUF,497,10
S01,Andhra Pradesh,5,2014,Karimnagar,22,Dharmapuri,SC,KADARI KUMARA SWAMY,M,SC,28,IND,417,11
S01,Andhra Pradesh,5,2014,Karimnagar,22,Dharmapuri,SC,BURADAGUNTA DEVA DEEVANA KUMAR,M,SC,54,AIFB,411,12
S01,Andhra Pradesh,5,2014,Karimnagar,22,Dharmapuri,SC,UPARAPU RAYANARSU,M,SC,40,IND,402,13
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,SOMARAPU SATYANARAYANA,M,GEN,65,TRS,35789,1
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,KORUKANTI CHANDER,M,GEN,42,AIFB,33494,2
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,BABAR SALEEM PASHA,M,GEN,61,INC,16900,3
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,KOUSHIKA HARINADH,M,GEN,49,IND,13577,4
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,MAKKANSINGH RAJ THAKUR,M,GEN,42,IND,11387,5
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,GUJJULA RAMAKRISHNA REDDY,M,GEN,54,BJP,7894,6
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,AILAIAH YADAV GOPU,M,GEN,58,IND,5695,7
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,BALAKALYAN PANJA,M,SC,30,BSP,1984,8
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,SHAIK SALEEM,M,GEN,32,PRBP,1458,9
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,MALLAVAJJALA VIJAYANAND,M,GEN,40,AAAP,946,10
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,DIVAKAR RAO SURABHI,M,GEN,61,PPOI,888,11
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,PATHAPELLI RAVI KUMAR,M,GEN,41,IND,799,12
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,RAPOLU MAHENDER,M,GEN,33,RP(K),637,13
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,None of the Above,NULL,NULL,NULL,NOTA,619,14
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,KATKOORI RAMA,F,GEN,40,IND,603,15
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,UPENDER NANDELLI,M,GEN,49,MaSP,598,16
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,THOTA VENU,M,GEN,32,IND,578,17
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,NARESH EDUNOORI,M,SC,42,IND,550,18
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,SIRISETI MALLESH,M,GEN,45,IND,517,19
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,DAMUKA LAXMAN,M,SC,45,IND,500,20
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,P.T. SWAMY,M,GEN,66,RLD,428,21
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,DASARI KOTESHWAR RAO,M,SC,43,IND,363,22
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,GORRE RAMESH,M,SC,47,IND,323,23
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,RAMU NELIKANTI,M,SC,30,IND,271,24
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,SABBANI HARISH,M,GEN,30,IND,248,25
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,MULUKUNTLA SUMAN,M,GEN,26,IND,240,26
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,SOMAVARAPU SATYANARAYANA,M,GEN,48,IND,210,27
S01,Andhra Pradesh,5,2014,Karimnagar,23,Ramagundam,GEN,SUDDALA RAMESH,M,GEN,48,IND,142,28
S01,Andhra Pradesh,5,2014,Karimnagar,24,Manthani,GEN,PUTTA MADHUKAR,M,GEN,42,TRS,84037,1
S01,Andhra Pradesh,5,2014,Karimnagar,24,Manthani,GEN,DUDDILLA SRIDHAR BABU,M,GEN,45,INC,64677,2
S01,Andhra Pradesh,5,2014,Karimnagar,24,Manthani,GEN,KARRU NAGAIAH,M,GEN,52,TDP,9735,3
S01,Andhra Pradesh,5,2014,Karimnagar,24,Manthani,GEN,CHANDRUPATLA SUNIL REDDY,M,GEN,38,IND,6530,4
S01,Andhra Pradesh,5,2014,Karimnagar,24,Manthani,GEN,DUNDE NARSAIAH,M,GEN,42,BSP,1725,5
S01,Andhra Pradesh,5,2014,Karimnagar,24,Manthani,GEN,None of the Above,NULL,NULL,NULL,NOTA,1339,6
S01,Andhra Pradesh,5,2014,Karimnagar,24,Manthani,GEN,DUBBASI VISHWANATH,M,SC,26,AAAP,677,7
S01,Andhra Pradesh,5,2014,Karimnagar,24,Manthani,GEN,THOKALA RAJKUMAR,M,SC,39,IND,580,8
S01,Andhra Pradesh,5,2014,Karimnagar,24,Manthani,GEN,AVADANULA HARI PRASAD,M,GEN,41,IND,471,9
S01,Andhra Pradesh,5,2014,Karimnagar,24,Manthani,GEN,NOONE RAJESHAM,M,GEN,63,IND,425,10
S01,Andhra Pradesh,5,2014,Karimnagar,25,Peddapalle,GEN,MANOHAR REDDY DASARI,M,GEN,60,TRS,96220,1
S01,Andhra Pradesh,5,2014,Karimnagar,25,Peddapalle,GEN,T. BHANU PRASAD RAO,M,GEN,47,INC,33543,2
S01,Andhra Pradesh,5,2014,Karimnagar,25,Peddapalle,GEN,CHINTHAKUNTA VIJAYA RAMANA RAO,M,GEN,47,TDP,24216,3
S01,Andhra Pradesh,5,2014,Karimnagar,25,Peddapalle,GEN,EDLA NEELA,F,SC,28,IND,5840,4
S01,Andhra Pradesh,5,2014,Karimnagar,25,Peddapalle,GEN,SARITHA PADMA,F,SC,28,PPOI,1791,5
S01,Andhra Pradesh,5,2014,Karimnagar,25,Peddapalle,GEN,None of the Above,NULL,NULL,NULL,NOTA,1545,6
S01,Andhra Pradesh,5,2014,Karimnagar,25,Peddapalle,GEN,VARIKILLA MALLESH,M,SC,38,BSP,1513,7
S01,Andhra Pradesh,5,2014,Karimnagar,25,Peddapalle,GEN,M.A.MUSTAK PASHA,M,GEN,29,YSRCP,736,8
S01,Andhra Pradesh,5,2014,Karimnagar,25,Peddapalle,GEN,THAMMADOBOINA ODELU YADAV,M,GEN,42,AAAP,665,9
S01,Andhra Pradesh,5,2014,Karimnagar,25,Peddapalle,GEN,PENDYALA SURENDER,M,GEN,39,IND,473,10
S01,Andhra Pradesh,5,2014,Karimnagar,25,Peddapalle,GEN,SHYAM SUNDAR ATTAL,M,GEN,54,IND,388,11
S01,Andhra Pradesh,5,2014,Karimnagar,25,Peddapalle,GEN,KETHIPELLI SAMMI REDDY,M,GEN,48,BCUF,364,12
S01,Andhra Pradesh,5,2014,Karimnagar,25,Peddapalle,GEN,KONDRA ENOCK,M,GEN,51,ICSP,278,13
S01,Andhra Pradesh,5,2014,Karimnagar,25,Peddapalle,GEN,DONKENA RAVINDAR,M,GEN,45,RLD,257,14
S01,Andhra Pradesh,5,2014,Karimnagar,26,Karimnagar ,GEN,GANGULA KAMALAKAR,M,GEN,46,TRS,77209,1
S01,Andhra Pradesh,5,2014,Karimnagar,26,Karimnagar ,GEN,BANDI SANJAY KUMAR,M,GEN,43,BJP,52455,2
S01,Andhra Pradesh,5,2014,Karimnagar,26,Karimnagar ,GEN,C. LAKSHMI NARASIMHA RAO,M,GEN,51,INC,51339,3
S01,Andhra Pradesh,5,2014,Karimnagar,26,Karimnagar ,GEN,WASEEMUDDIN AHMED,M,GEN,43,WPOI,3386,4
S01,Andhra Pradesh,5,2014,Karimnagar,26,Karimnagar ,GEN,SADURLA MALLESHAM,M,GEN,59,BSP,837,5
S01,Andhra Pradesh,5,2014,Karimnagar,26,Karimnagar ,GEN,DR. K. NAGESH,M,GEN,55,YSRCP,761,6
S01,Andhra Pradesh,5,2014,Karimnagar,26,Karimnagar ,GEN,None of the Above,NULL,NULL,NULL,NOTA,750,7
S01,Andhra Pradesh,5,2014,Karimnagar,26,Karimnagar ,GEN,CHETTY  KALYAN,M,GEN,31,IND,495,8
S01,Andhra Pradesh,5,2014,Karimnagar,26,Karimnagar ,GEN,SYED ISHTIAQ AHMED,M,GEN,44,AAAP,485,9
S01,Andhra Pradesh,5,2014,Karimnagar,26,Karimnagar ,GEN,MAMINDLA SANDEEP KUMAR,M,GEN,27,LSP,437,10
S01,Andhra Pradesh,5,2014,Karimnagar,26,Karimnagar ,GEN,MADARI SRINIVAS,M,SC,35,BMUP,203,11
S01,Andhra Pradesh,5,2014,Karimnagar,26,Karimnagar ,GEN,GAJANGI NIRMALA,F,GEN,39,IND,191,12
S01,Andhra Pradesh,5,2014,Karimnagar,26,Karimnagar ,GEN,M.A. BASHEER,M,GEN,51,BCUF,125,13
S01,Andhra Pradesh,5,2014,Karimnagar,27,Choppadandi ,SC,BODIGA SHOBHA,F,SC,39,TRS,86841,1
S01,Andhra Pradesh,5,2014,Karimnagar,27,Choppadandi ,SC,SUDDALA DEVAIAH,M,SC,58,INC,31860,2
S01,Andhra Pradesh,5,2014,Karimnagar,27,Choppadandi ,SC,MEDIPALLY SATHYAM,M,SC,34,TDP,13104,3
S01,Andhra Pradesh,5,2014,Karimnagar,27,Choppadandi ,SC,BANDAPALLI RAJAIAH,M,SC,51,MaSP,7199,4
S01,Andhra Pradesh,5,2014,Karimnagar,27,Choppadandi ,SC,MOHAN DURGAM,M,SC,41,RPI(A),1910,5
S01,Andhra Pradesh,5,2014,Karimnagar,27,Choppadandi ,SC,JANNU JAYARAJ,M,SC,60,BSP,1806,6
S01,Andhra Pradesh,5,2014,Karimnagar,27,Choppadandi ,SC,None of the Above,NULL,NULL,NULL,NOTA,993,7
S01,Andhra Pradesh,5,2014,Karimnagar,27,Choppadandi ,SC,MALYALA PRATHAP,M,SC,42,YSRCP,932,8
S01,Andhra Pradesh,5,2014,Karimnagar,27,Choppadandi ,SC,BOLLAMPALLI AILAIAH,M,SC,45,IND,846,9
S01,Andhra Pradesh,5,2014,Karimnagar,27,Choppadandi ,SC,BHAKTHU SARAIAH,M,SC,27,PRBP,729,10
S01,Andhra Pradesh,5,2014,Karimnagar,27,Choppadandi ,SC,CHILUKA LINGAIAH,M,SC,38,MCPI,626,11
S01,Andhra Pradesh,5,2014,Karimnagar,27,Choppadandi ,SC,THADAGONDA SATYARAJ VARMA,M,SC,45,AIFB,608,12
S01,Andhra Pradesh,5,2014,Karimnagar,27,Choppadandi ,SC,ANJAIAH THALLA,M,SC,46,IND,494,13
S01,Andhra Pradesh,5,2014,Karimnagar,27,Choppadandi ,SC,KANNAM RAGHU,M,SC,50,IND,396,14
S01,Andhra Pradesh,5,2014,Karimnagar,27,Choppadandi ,SC,SWAMY JANAPATLA,M,SC,57,IND,388,15
S01,Andhra Pradesh,5,2014,Karimnagar,27,Choppadandi ,SC,CHERLA LAXMAN,M,SC,47,IND,345,16
S01,Andhra Pradesh,5,2014,Karimnagar,27,Choppadandi ,SC,CHELIMALLA LAXMIKANTHAM @ SUNIL,M,SC,36,IND,318,17
S01,Andhra Pradesh,5,2014,Karimnagar,28,Vemulawada,GEN,RAMESH CHENNAMANENI,M,GEN,58,TRS,58414,1
S01,Andhra Pradesh,5,2014,Karimnagar,28,Vemulawada,GEN,AADI SRINIVAS,M,GEN,48,BJP,53146,2
S01,Andhra Pradesh,5,2014,Karimnagar,28,Vemulawada,GEN,BOMMA VENKATESHWAR,M,GEN,72,INC,14051,3
S01,Andhra Pradesh,5,2014,Karimnagar,28,Vemulawada,GEN,NAAGULA NARENDER,M,GEN,38,IND,3635,4
S01,Andhra Pradesh,5,2014,Karimnagar,28,Vemulawada,GEN,GADDAM RAVINDER REDDY,M,GEN,58,BSP,2432,5
S01,Andhra Pradesh,5,2014,Karimnagar,28,Vemulawada,GEN,None of the Above,NULL,NULL,NULL,NOTA,1535,6
S01,Andhra Pradesh,5,2014,Karimnagar,28,Vemulawada,GEN,CHEEKOTI VARUN KUMAR GUPTA,M,GEN,25,IND,1452,7
S01,Andhra Pradesh,5,2014,Karimnagar,28,Vemulawada,GEN,AREDDY SRIDHAR REDDY,M,GEN,33,AAAP,616,8
S01,Andhra Pradesh,5,2014,Karimnagar,28,Vemulawada,GEN,MUSKU VENKAT REDDY,M,GEN,29,YSRCP,525,9
S01,Andhra Pradesh,5,2014,Karimnagar,28,Vemulawada,GEN,A. RAJALINGAIAH,M,SC,43,MaSP,389,10
S01,Andhra Pradesh,5,2014,Karimnagar,28,Vemulawada,GEN,MARWADI SUDARSHAN,M,SC,35,BCUF,323,11
S01,Andhra Pradesh,5,2014,Karimnagar,29,Sircilla,GEN,K.TARAKARAMA RAO (KTR),M,GEN,38,TRS,92135,1
S01,Andhra Pradesh,5,2014,Karimnagar,29,Sircilla,GEN,KONDURU RAVINDER RAO,M,GEN,62,INC,39131,2
S01,Andhra Pradesh,5,2014,Karimnagar,29,Sircilla,GEN,AKULA VIJAYA,F,GEN,41,BJP,14494,3
S01,Andhra Pradesh,5,2014,Karimnagar,29,Sircilla,GEN,REDDYMALLA SRINIVAS,M,SC,46,RPI(A),3345,4
S01,Andhra Pradesh,5,2014,Karimnagar,29,Sircilla,GEN,ANAGANDULA VENKANNA,M,GEN,38,BSP,1815,5
S01,Andhra Pradesh,5,2014,Karimnagar,29,Sircilla,GEN,None of the Above,NULL,NULL,NULL,NOTA,1650,6
S01,Andhra Pradesh,5,2014,Karimnagar,29,Sircilla,GEN,GOPI REDDAVENI,M,GEN,38,IND,1637,7
S01,Andhra Pradesh,5,2014,Karimnagar,29,Sircilla,GEN,ANTHAIAH KODI,M,GEN,40,IND,1406,8
S01,Andhra Pradesh,5,2014,Karimnagar,29,Sircilla,GEN,SRIDHAR REDDY VELUMULA,M,GEN,40,YSRCP,803,9
S01,Andhra Pradesh,5,2014,Karimnagar,29,Sircilla,GEN,D.ANANDAM,M,GEN,58,AAAP,800,10
S01,Andhra Pradesh,5,2014,Karimnagar,29,Sircilla,GEN,CHALLA BALREDDY,M,GEN,58,IND,653,11
S01,Andhra Pradesh,5,2014,Karimnagar,30,Manakondur ,SC,RASAMAI BALAKISHAN,M,SC,48,TRS,85010,1
S01,Andhra Pradesh,5,2014,Karimnagar,30,Manakondur ,SC,AREPALLI MOHAN,M,SC,51,INC,38088,2
S01,Andhra Pradesh,5,2014,Karimnagar,30,Manakondur ,SC,DR. KAVVAMPALLY SATYANARAYANA,M,SC,49,TDP,23627,3
S01,Andhra Pradesh,5,2014,Karimnagar,30,Manakondur ,SC,ANDE BHANUMURTHY,M,SC,65,RPI(A),2877,4
S01,Andhra Pradesh,5,2014,Karimnagar,30,Manakondur ,SC,NISANI RAMACHANDRAM,M,SC,28,BSP,1748,5
S01,Andhra Pradesh,5,2014,Karimnagar,30,Manakondur ,SC,None of the Above,NULL,NULL,NULL,NOTA,1105,6
S01,Andhra Pradesh,5,2014,Karimnagar,30,Manakondur ,SC,BAMANDLA RAVINDER,M,SC,34,IND,990,7
S01,Andhra Pradesh,5,2014,Karimnagar,30,Manakondur ,SC,THIPPARAPU JOHN SUMAN,M,SC,30,IND,727,8
S01,Andhra Pradesh,5,2014,Karimnagar,30,Manakondur ,SC,AJAY VARMA SOLLU,M,SC,42,YSRCP,630,9
S01,Andhra Pradesh,5,2014,Karimnagar,30,Manakondur ,SC,GADDAM NAGARAJU,M,SC,40,IND,539,10
S01,Andhra Pradesh,5,2014,Karimnagar,30,Manakondur ,SC,KANDE SAMMAIAH,M,SC,45,BCUF,424,11
S01,Andhra Pradesh,5,2014,Karimnagar,30,Manakondur ,SC,SIRICILLA SRINIVAS,M,SC,27,IND,385,12
S01,Andhra Pradesh,5,2014,Karimnagar,30,Manakondur ,SC,JAKANAPALLY GANESH,M,SC,25,AIFB,244,13
S01,Andhra Pradesh,5,2014,Karimnagar,30,Manakondur ,SC,KONDRA SWAROOPA,F,SC,33,IND,242,14
S01,Andhra Pradesh,5,2014,Karimnagar,30,Manakondur ,SC,EDLA VENKATAIAH,M,SC,58,IND,211,15
S01,Andhra Pradesh,5,2014,Karimnagar,31,Huzurabad,GEN,EATALA RAJENDER,M,GEN,50,TRS,95315,1
S01,Andhra Pradesh,5,2014,Karimnagar,31,Huzurabad,GEN,KETHIRI SUDARSHAN REDDY,M,GEN,57,INC,38278,2
S01,Andhra Pradesh,5,2014,Karimnagar,31,Huzurabad,GEN,KASHYAP REDDY MUDDASANI,M,GEN,31,TDP,15642,3
S01,Andhra Pradesh,5,2014,Karimnagar,31,Huzurabad,GEN,E. BHEEMA RAO,M,SC,40,IND,5075,4
S01,Andhra Pradesh,5,2014,Karimnagar,31,Huzurabad,GEN,MYAKAMALLA RATHNAIAH,M,SC,52,RPI(A),1992,5
S01,Andhra Pradesh,5,2014,Karimnagar,31,Huzurabad,GEN,CHINTHA ANILKUMAR,M,GEN,29,PPOI,1711,6
S01,Andhra Pradesh,5,2014,Karimnagar,31,Huzurabad,GEN,KOTHURI RAMESH,M,SC,33,BSP,1479,7
S01,Andhra Pradesh,5,2014,Karimnagar,31,Huzurabad,GEN,None of the Above,NULL,NULL,NULL,NOTA,1445,8
S01,Andhra Pradesh,5,2014,Karimnagar,31,Huzurabad,GEN,SANDAMALLA NARESH,M,SC,27,YSRCP,741,9
S01,Andhra Pradesh,5,2014,Karimnagar,31,Huzurabad,GEN,SHINGI REDDY VEERA REDDY,M,GEN,51,BCUF,523,10
S01,Andhra Pradesh,5,2014,Karimnagar,32,Husnabad,GEN,VODITHELA SATHISH KUMAR,M,GEN,45,TRS,96517,1
S01,Andhra Pradesh,5,2014,Karimnagar,32,Husnabad,GEN,ALIGIREDDY PRAVEEN REDDY,M,GEN,55,INC,62248,2
S01,Andhra Pradesh,5,2014,Karimnagar,32,Husnabad,GEN,VELPULA SANJEEV,M,SC,33,IND,4626,3
S01,Andhra Pradesh,5,2014,Karimnagar,32,Husnabad,GEN,ENAGANDULA LAXMINARAYANA,M,SC,53,IND,2156,4
S01,Andhra Pradesh,5,2014,Karimnagar,32,Husnabad,GEN,BOLLI ILAIAH,M,GEN,41,BSP,2098,5
S01,Andhra Pradesh,5,2014,Karimnagar,32,Husnabad,GEN,KAPARTHI RAGHU,M,GEN,29,PPOI,1819,6
S01,Andhra Pradesh,5,2014,Karimnagar,32,Husnabad,GEN,None of the Above,NULL,NULL,NULL,NOTA,1449,7
S01,Andhra Pradesh,5,2014,Karimnagar,32,Husnabad,GEN,DUBBAKA VISHNUVARDHAN REDDY,M,GEN,42,IND,1201,8
S01,Andhra Pradesh,5,2014,Karimnagar,32,Husnabad,GEN,KAMERA LAXMAN,M,GEN,43,IND,819,9
S01,Andhra Pradesh,5,2014,Karimnagar,32,Husnabad,GEN,BOLLAM RAVI,M,GEN,29,LSP,655,10
S01,Andhra Pradesh,5,2014,Karimnagar,32,Husnabad,GEN,VENKATADRI CHENNABOINA,M,GEN,37,IND,561,11
S01,Andhra Pradesh,5,2014,Karimnagar,32,Husnabad,GEN,AAKULA BHUMAIAH,M,GEN,72,IND,533,12
S01,Andhra Pradesh,5,2014,Karimnagar,32,Husnabad,GEN,BHASKER REDDY SINGIREDDY,M,GEN,50,YSRCP,506,13
S01,Andhra Pradesh,5,2014,Karimnagar,32,Husnabad,GEN,SRINIVAS BURRA,M,GEN,42,BCUF,297,14
S01,Andhra Pradesh,5,2014,Medak,33,Siddipet,GEN,THANNEERU HARISH RAO,M,GEN,42,TRS,108699,1
S01,Andhra Pradesh,5,2014,Medak,33,Siddipet,GEN,TADURI SRINIVAS GOUD,M,GEN,44,INC,15371,2
S01,Andhra Pradesh,5,2014,Medak,33,Siddipet,GEN,SOPPADANDI VIDYASAGAR,M,GEN,49,BJP,13003,3
S01,Andhra Pradesh,5,2014,Medak,33,Siddipet,GEN,KARROLLA BABU,M,SC,30,BSP,5035,4
