ST_CODE,ST_NAME,AC_NO,AC_NAME,CANDIDATE,YEAR,CANDIDATE_SEX,CANDIDATE_AGE,CANDIDATE_CATEGORY,PARTY,DIST_NAME,AC_TYPE,VOTES,,,,,,,,
S24,Uttar Pradesh,18,Nagina ,CHIRANJEE  LAL,2017,M,54,SC,BLSP,,,493,,,,,,,,
S24,Uttar Pradesh,18,Nagina ,JAGDISH SINGH,2017,M,59,SC,IND,,,449,,,,,,,,
S24,Uttar Pradesh,18,Nagina ,SARVESH ALIAS SHABNAM,2017,F,40,SC,VIP,,,287,,,,,,,,
S24,Uttar Pradesh,18,Nagina ,SAPNA,2017,F,33,SC,NAAP,,,171,,,,,,,,
S24,Uttar Pradesh,18,Nagina ,SATENDRA KUMAR,2017,M,28,SC,GKP,,,141,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,SUSHANT KUMAR,2017,M,28,GEN,BJP,,,78744,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,HUSAIN AHMAD,2017,M,59,GEN,INC,,,68920,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,FAHAD YAZDANI,2017,M,36,GEN,BSP,,,50684,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,DR INDRA DEV SINGH,2017,M,63,GEN,IND,,,6190,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,RADHA,2017,F,37,GEN,RLD,,,3449,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,KULVEER SINGH,2017,M,62,GEN,IND,,,3164,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,NIHAL SINGH,2017,M,70,GEN,BAHAP,,,1586,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,ABID ANSARI,2017,M,36,GEN,IND,,,1468,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,TAHIR HUSAIN,2017,M,57,GEN,IND,,,1110,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,NIRMAL MISHRA,2017,M,49,GEN,IND,,,963,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,AJAY KUMAR,2017,M,36,GEN,GKP,,,845,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,MONIKA AHLAWAT,2017,F,32,GEN,IND,,,748,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,ROHITASH,2017,M,47,GEN,IND,,,596,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,BIRJESH,2017,M,47,GEN,PECP,,,562,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,None of the Above,2017,,,,NOTA,,,556,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,CHANDRA SHEKHAR,2017,M,31,GEN,IND,,,524,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,GAJALA TAUSIF,2017,F,31,GEN,IND,,,409,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,JAYPAL SINGH,2017,M,60,GEN,IND,,,358,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,TODA SINGH,2017,M,68,GEN,BSRD,,,345,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,SAMLESH SAINI,2017,F,58,GEN,BLSP,,,277,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,SHAILENDRA PRATAP,2017,M,35,GEN,IND,,,253,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,MUKUL,2017,M,32,GEN,IND,,,206,,,,,,,,
S24,Uttar Pradesh,19,Barhapur,SADHANA SINGH,2017,F,62,GEN,IND,,,192,,,,,,,,
S24,Uttar Pradesh,20,Dhampur,ASHOK KUMAR RANA,2017,M,57,GEN,BJP,,,82169,,,,,,,,
S24,Uttar Pradesh,20,Dhampur,THA. MOOL CHAND CHAUHAN,2017,M,65,GEN,SP,,,64305,,,,,,,,
S24,Uttar Pradesh,20,Dhampur,MUHAMMAD GHAZI,2017,M,41,GEN,BSP,,,42836,,,,,,,,
S24,Uttar Pradesh,20,Dhampur,None of the Above,2017,,,,NOTA,,,1020,,,,,,,,
S24,Uttar Pradesh,20,Dhampur,NAIMUDDIN,2017,M,52,GEN,RLD,,,659,,,,,,,,
S24,Uttar Pradesh,20,Dhampur,FIRASAT,2017,M,40,GEN,ANC,,,519,,,,,,,,
S24,Uttar Pradesh,20,Dhampur,KAMPI,2017,F,32,GEN,BMF,,,467,,,,,,,,
S24,Uttar Pradesh,20,Dhampur,LAXMAN,2017,M,56,GEN,IND,,,349,,,,,,,,
S24,Uttar Pradesh,20,Dhampur,MOHD. DANISH,2017,M,34,GEN,IND,,,342,,,,,,,,
S24,Uttar Pradesh,20,Dhampur,BHOOPENDRA KUMAR,2017,M,45,GEN,AKSP,,,295,,,,,,,,
S24,Uttar Pradesh,21,Nehtaur,OMKUMAR,2017,M,50,SC,BJP,,,76644,,,,,,,,
S24,Uttar Pradesh,21,Nehtaur,MUNNALAL PREMI,2017,M,63,SC,INC,,,53493,,,,,,,,
S24,Uttar Pradesh,21,Nehtaur,VIVEK SINGH,2017,M,27,SC,BSP,,,47059,,,,,,,,
S24,Uttar Pradesh,21,Nehtaur,CHANDRAPAL SINGH,2017,M,55,SC,RLD,,,6486,,,,,,,,
S24,Uttar Pradesh,21,Nehtaur,None of the Above,2017,,,,NOTA,,,1273,,,,,,,,
S24,Uttar Pradesh,21,Nehtaur,NIRMALA DEVI,2017,F,62,SC,IND,,,935,,,,,,,,
S24,Uttar Pradesh,21,Nehtaur,NAIPAL,2017,M,40,SC,GKP,,,561,,,,,,,,
S24,Uttar Pradesh,21,Nehtaur,JITENDRA SINGH,2017,M,26,SC,IND,,,479,,,,,,,,
S24,Uttar Pradesh,21,Nehtaur,PREM SINGH,2017,M,65,SC,IND,,,430,,,,,,,,
S24,Uttar Pradesh,21,Nehtaur,GAJRAJ SINGH,2017,M,46,SC,IND,,,302,,,,,,,,
S24,Uttar Pradesh,21,Nehtaur,RANJEET SINGH,2017,M,42,SC,UPRP,,,294,,,,,,,,
S24,Uttar Pradesh,21,Nehtaur,SUNITA SINGH,2017,F,34,SC,BMF,,,251,,,,,,,,
S24,Uttar Pradesh,22,Bijnor,SUCHI,2017,F,27,GEN,BJP,,,105548,,,,,,,,
S24,Uttar Pradesh,22,Bijnor,RUCHI VIRA,2017,F,55,GEN,SP,,,78267,,,,,,,,
S24,Uttar Pradesh,22,Bijnor,RASHID AHMAD,2017,M,56,GEN,BSP,,,49788,,,,,,,,
S24,Uttar Pradesh,22,Bijnor,RAHUL SINGH,2017,M,39,GEN,RLD,,,7799,,,,,,,,
S24,Uttar Pradesh,22,Bijnor,None of the Above,2017,,,,NOTA,,,1241,,,,,,,,
S24,Uttar Pradesh,22,Bijnor,GAURAV KUMAR DHIMAN,2017,M,32,GEN,GKP,,,830,,,,,,,,
S24,Uttar Pradesh,22,Bijnor,RAFEEQ AHMAD,2017,M,50,GEN,IND,,,774,,,,,,,,
S24,Uttar Pradesh,22,Bijnor,BHUPENDRA SINGH,2017,M,52,GEN,BMF,,,466,,,,,,,,
S24,Uttar Pradesh,22,Bijnor,RAHUL KUMAR,2017,M,33,GEN,IND,,,448,,,,,,,,
S24,Uttar Pradesh,22,Bijnor,PARVEZ AQIL,2017,M,47,GEN,AIMF,,,375,,,,,,,,
S24,Uttar Pradesh,22,Bijnor,BEGRAJ,2017,M,52,GEN,RMGP,,,235,,,,,,,,
S24,Uttar Pradesh,23,Chandpur,KAMLESH SAINI,2017,F,50,GEN,BJP,,,92345,,,,,,,,
S24,Uttar Pradesh,23,Chandpur,MOHAMMAD IQBAL,2017,M,62,GEN,BSP,,,56696,,,,,,,,
S24,Uttar Pradesh,23,Chandpur,MO. ARSHAD,2017,M,39,GEN,SP,,,36531,,,,,,,,
S24,Uttar Pradesh,23,Chandpur,SHER BAAZ KHAN,2017,M,41,GEN,INC,,,15826,,,,,,,,
S24,Uttar Pradesh,23,Chandpur,SURENDRA KUMAR VERMA,2017,M,63,GEN,RLD,,,11880,,,,,,,,
S24,Uttar Pradesh,23,Chandpur,FARMAN,2017,M,38,GEN,PECP,,,1457,,,,,,,,
S24,Uttar Pradesh,23,Chandpur,None of the Above,2017,,,,NOTA,,,932,,,,,,,,
S24,Uttar Pradesh,23,Chandpur,AMAR SINGH,2017,M,62,GEN,CPM,,,799,,,,,,,,
S24,Uttar Pradesh,23,Chandpur,BHUPENDRA,2017,M,45,GEN,IND,,,600,,,,,,,,
S24,Uttar Pradesh,23,Chandpur,RAMCHARAN,2017,M,61,SC,IND,,,584,,,,,,,,
S24,Uttar Pradesh,23,Chandpur,JAGAT SINGH,2017,M,42,GEN,IND,,,450,,,,,,,,
S24,Uttar Pradesh,23,Chandpur,ILYAS,2017,M,70,GEN,IND,,,384,,,,,,,,
S24,Uttar Pradesh,24,Noorpur,LOKENDRA SINGH,2017,M,40,GEN,BJP,,,79172,,,,,,,,
S24,Uttar Pradesh,24,Noorpur,NAIM UL HASAN,2017,M,47,GEN,SP,,,66436,,,,,,,,
S24,Uttar Pradesh,24,Noorpur,GOHAR IQBAL,2017,M,46,GEN,BSP,,,45902,,,,,,,,
S24,Uttar Pradesh,24,Noorpur,VIJAYPAL SINGH,2017,M,67,GEN,MD,,,5338,,,,,,,,
S24,Uttar Pradesh,24,Noorpur,YOGESH URF TILLU TYAGI,2017,M,45,GEN,RLD,,,2172,,,,,,,,
S24,Uttar Pradesh,24,Noorpur,None of the Above,2017,,,,NOTA,,,1115,,,,,,,,
S24,Uttar Pradesh,24,Noorpur,MAHBOOB,2017,M,37,GEN,PECP,,,811,,,,,,,,
S24,Uttar Pradesh,24,Noorpur,AMIT KUMAR SINGH,2017,M,33,GEN,IND,,,753,,,,,,,,
S24,Uttar Pradesh,24,Noorpur,HARSWAROOP,2017,M,57,GEN,IND,,,482,,,,,,,,
S24,Uttar Pradesh,24,Noorpur,DINESH KUMAR,2017,M,25,GEN,IND,,,376,,,,,,,,
S24,Uttar Pradesh,24,Noorpur,RAJPAL,2017,M,50,GEN,AKSP,,,308,,,,,,,,
S24,Uttar Pradesh,24,Noorpur,RAVENDAR KUMAR,2017,M,33,GEN,IND,,,243,,,,,,,,
S24,Uttar Pradesh,25,Kanth,RAJESH KUMAR SINGH (CHUNNU),2017,M,58,GEN,BJP,,,76307,,,,,,,,
S24,Uttar Pradesh,25,Kanth,ANEESURREHMAN,2017,M,54,GEN,SP,,,73959,,,,,,,,
S24,Uttar Pradesh,25,Kanth,MOHD. NASIR,2017,M,45,GEN,BSP,,,43820,,,,,,,,
S24,Uttar Pradesh,25,Kanth,FIZAULLAH CHAUDHRY,2017,M,61,GEN,AIMIM,,,22908,,,,,,,,
S24,Uttar Pradesh,25,Kanth,MUHAMMED USMAN ALI,2017,M,50,GEN,PECP,,,13931,,,,,,,,
S24,Uttar Pradesh,25,Kanth,DINESH KUMAR SAINI,2017,M,34,GEN,IND,,,10924,,,,,,,,
S24,Uttar Pradesh,25,Kanth,AFAK ALI KHAN,2017,M,52,GEN,RLD,,,3458,,,,,,,,
S24,Uttar Pradesh,25,Kanth,KASHIF,2017,M,29,GEN,IND,,,1744,,,,,,,,
S24,Uttar Pradesh,25,Kanth,None of the Above,2017,,,,NOTA,,,1199,,,,,,,,
S24,Uttar Pradesh,25,Kanth,RAMRAKSHPAL,2017,M,52,GEN,SHS,,,1086,,,,,,,,
S24,Uttar Pradesh,25,Kanth,MOHAMMAD AMIL,2017,M,47,GEN,NALP,,,950,,,,,,,,
S24,Uttar Pradesh,25,Kanth,RAFIULLAH KHAN,2017,M,52,GEN,IND,,,866,,,,,,,,
S24,Uttar Pradesh,25,Kanth,MADAN LAL SINGH,2017,M,55,SC,NCP,,,861,,,,,,,,
S24,Uttar Pradesh,25,Kanth,MOHD ISRAR,2017,M,44,GEN,IND,,,744,,,,,,,,
S24,Uttar Pradesh,25,Kanth,SATISH KUMAR,2017,M,31,SC,RACP,,,351,,,,,,,,
S24,Uttar Pradesh,26,Thakurdwara,NAVAB JAN,2017,M,58,GEN,SP,,,107865,,,,,,,,
S24,Uttar Pradesh,26,Thakurdwara,RAJPAL SINGH CHAUHAN,2017,M,61,GEN,BJP,,,94456,,,,,,,,
S24,Uttar Pradesh,26,Thakurdwara,VIJAY YADAV,2017,M,54,GEN,BSP,,,39821,,,,,,,,
S24,Uttar Pradesh,26,Thakurdwara,EJAJ AHMAD,2017,M,47,GEN,AIMIM,,,9444,,,,,,,,
S24,Uttar Pradesh,26,Thakurdwara,ATEEQ AHMAD,2017,M,55,GEN,CPM,,,1096,,,,,,,,
S24,Uttar Pradesh,26,Thakurdwara,None of the Above,2017,,,,NOTA,,,1040,,,,,,,,
S24,Uttar Pradesh,26,Thakurdwara,ABID,2017,M,51,GEN,IND,,,771,,,,,,,,
S24,Uttar Pradesh,26,Thakurdwara,HARPAL SINGH,2017,M,26,GEN,RLD,,,598,,,,,,,,
S24,Uttar Pradesh,26,Thakurdwara,JITENDRA KUMAR SHARMA,2017,M,46,GEN,BSRD,,,505,,,,,,,,
S24,Uttar Pradesh,26,Thakurdwara,SHAMSHAD HUSSAIN,2017,M,51,GEN,IND,,,504,,,,,,,,
S24,Uttar Pradesh,26,Thakurdwara,ATUL KUMAR,2017,M,32,GEN,IND,,,320,,,,,,,,
S24,Uttar Pradesh,27,Moradabad Rural,HAJI IKRAM QURESHI,2017,M,58,GEN,SP,,,97916,,,,,,,,
S24,Uttar Pradesh,27,Moradabad Rural,HARIOM SHARMA,2017,M,44,GEN,BJP,,,69135,,,,,,,,
S24,Uttar Pradesh,27,Moradabad Rural,MOHD KAMRANUL HAQ,2017,M,25,GEN,RLD,,,23404,,,,,,,,
S24,Uttar Pradesh,27,Moradabad Rural,PANNALAL URF BABLU SAINI,2017,M,30,GEN,BSP,,,20054,,,,,,,,
S24,Uttar Pradesh,27,Moradabad Rural,MOHD ASLAM,2017,M,56,GEN,AIMIM,,,3503,,,,,,,,
S24,Uttar Pradesh,27,Moradabad Rural,FAHEEM,2017,M,39,GEN,IND,,,2038,,,,,,,,
S24,Uttar Pradesh,27,Moradabad Rural,PRANSHU JOSHI,2017,M,34,GEN,IND,,,1565,,,,,,,,
S24,Uttar Pradesh,27,Moradabad Rural,BRAHMSWAROOP,2017,M,68,SC,CPM,,,771,,,,,,,,
S24,Uttar Pradesh,27,Moradabad Rural,None of the Above,2017,,,,NOTA,,,639,,,,,,,,
S24,Uttar Pradesh,27,Moradabad Rural,PARUL SHARMA,2017,M,40,GEN,IND,,,363,,,,,,,,
S24,Uttar Pradesh,27,Moradabad Rural,NASERUDDIN,2017,M,32,GEN,IND,,,361,,,,,,,,
S24,Uttar Pradesh,27,Moradabad Rural,KUSUM,2017,F,42,GEN,IND,,,347,,,,,,,,
S24,Uttar Pradesh,27,Moradabad Rural,MOHD NASIR,2017,M,33,GEN,IND,,,287,,,,,,,,
S24,Uttar Pradesh,27,Moradabad Rural,RAMPRASAD,2017,M,39,GEN,SHS,,,257,,,,,,,,
S24,Uttar Pradesh,27,Moradabad Rural,VIVEK GUPTA,2017,M,43,GEN,AVIRP,,,234,,,,,,,,
S24,Uttar Pradesh,27,Moradabad Rural,MOHD ASLAM URF PASA,2017,M,47,GEN,RPI(A),,,185,,,,,,,,
S24,Uttar Pradesh,27,Moradabad Rural,DINESH KUMAR,2017,M,57,GEN,BSRD,,,165,,,,,,,,
S24,Uttar Pradesh,27,Moradabad Rural,DINESH KUMAR YADAV,2017,M,44,GEN,RACP,,,143,,,,,,,,
S24,Uttar Pradesh,28,Moradabad Nagar,RITESH KUMAR GUPTA,2017,M,44,GEN,BJP,,,123467,,,,,,,,
S24,Uttar Pradesh,28,Moradabad Nagar,MOHAMMAD YUSUF ANSARI,2017,M,60,GEN,SP,,,120274,,,,,,,,
S24,Uttar Pradesh,28,Moradabad Nagar,ATEEQ AHMED SAIFI,2017,M,48,GEN,BSP,,,24650,,,,,,,,
S24,Uttar Pradesh,28,Moradabad Nagar,B.K SAINI,2017,M,58,GEN,SHS,,,2022,,,,,,,,
S24,Uttar Pradesh,28,Moradabad Nagar,RAUF,2017,M,52,GEN,RLD,,,1035,,,,,,,,
S24,Uttar Pradesh,28,Moradabad Nagar,GYANENDRA KUMAR,2017,M,31,GEN,IND,,,966,,,,,,,,
S24,Uttar Pradesh,28,Moradabad Nagar,SHAHBUDDIN,2017,M,37,GEN,AIMIM,,,947,,,,,,,,
S24,Uttar Pradesh,28,Moradabad Nagar,None of the Above,2017,,,,NOTA,,,855,,,,,,,,
S24,Uttar Pradesh,28,Moradabad Nagar,ABDUL RAUK,2017,M,52,GEN,PECP,,,633,,,,,,,,
S24,Uttar Pradesh,28,Moradabad Nagar,HARKISHOR SINGH,2017,M,46,GEN,SUCI,,,420,,,,,,,,
S24,Uttar Pradesh,28,Moradabad Nagar,MAMTA GUPTA,2017,F,40,GEN,IND,,,414,,,,,,,,
S24,Uttar Pradesh,28,Moradabad Nagar,RISHI BHARDWAJ,2017,M,33,GEN,IND,,,223,,,,,,,,
S24,Uttar Pradesh,28,Moradabad Nagar,VINAY PRAKESH,2017,M,30,GEN,NINSHAD,,,212,,,,,,,,
S24,Uttar Pradesh,28,Moradabad Nagar,DRESPAL SINGH,2017,M,28,GEN,RAC,,,211,,,,,,,,
S24,Uttar Pradesh,28,Moradabad Nagar,RAJEEV KUMAR DUBEY,2017,M,52,GEN,AVIRP,,,205,,,,,,,,
S24,Uttar Pradesh,28,Moradabad Nagar,VIJETA GUPTA,2017,F,32,GEN,RMEP,,,145,,,,,,,,
S24,Uttar Pradesh,28,Moradabad Nagar,RADHEY SHYAM,2017,M,32,GEN,RACP,,,126,,,,,,,,
S24,Uttar Pradesh,29,Kundarki,MOHAMMAD RIZWAN,2017,M,66,GEN,SP,,,110561,,,,,,,,
S24,Uttar Pradesh,29,Kundarki,RAMVEER SINGH,2017,M,46,GEN,BJP,,,99740,,,,,,,,
S24,Uttar Pradesh,29,Kundarki,AKBAR HUSAIN,2017,M,72,GEN,BSP,,,36071,,,,,,,,
S24,Uttar Pradesh,29,Kundarki,ISRAR HUSAIN,2017,M,35,GEN,AIMIM,,,7025,,,,,,,,
S24,Uttar Pradesh,29,Kundarki,MOHAMMAD NABI,2017,M,40,GEN,RLD,,,4078,,,,,,,,
S24,Uttar Pradesh,29,Kundarki,MOHD. ZAKI,2017,M,30,GEN,IND,,,1578,,,,,,,,
S24,Uttar Pradesh,29,Kundarki,PAPPU SINGH,2017,M,26,GEN,IND,,,1342,,,,,,,,
S24,Uttar Pradesh,29,Kundarki,None of the Above,2017,,,,NOTA,,,1170,,,,,,,,
S24,Uttar Pradesh,29,Kundarki,RAMJANI,2017,M,43,GEN,PECP,,,921,,,,,,,,
S24,Uttar Pradesh,29,Kundarki,MOHD. RAIS,2017,M,48,GEN,IND,,,504,,,,,,,,
S24,Uttar Pradesh,29,Kundarki,UVAIS,2017,M,40,GEN,IND,,,457,,,,,,,,
S24,Uttar Pradesh,29,Kundarki,FAYYAZUL HUSAIN,2017,M,56,GEN,BBPP,,,278,,,,,,,,
S24,Uttar Pradesh,29,Kundarki,SANTU URF SANTOSH KUMAR,2017,M,30,GEN,BSRD,,,246,,,,,,,,
S24,Uttar Pradesh,29,Kundarki,IRFAN ALI,2017,M,39,GEN,IND,,,191,,,,,,,,
S24,Uttar Pradesh,29,Kundarki,RAJENDRA,2017,M,38,GEN,JASD,,,168,,,,,,,,
S24,Uttar Pradesh,30,Bilari,MOHD. FAEEM,2017,M,38,GEN,SP,,,85682,,,,,,,,
S24,Uttar Pradesh,30,Bilari,SURESH SAINI,2017,M,57,GEN,BJP,,,72241,,,,,,,,
S24,Uttar Pradesh,30,Bilari,RISHIPAL SINGH,2017,M,50,GEN,BSP,,,60976,,,,,,,,
S24,Uttar Pradesh,30,Bilari,ARIF HUSAIN,2017,M,40,GEN,PECP,,,2666,,,,,,,,
S24,Uttar Pradesh,30,Bilari,ANIL CHAUDHARY,2017,M,48,GEN,RLD,,,2493,,,,,,,,
S24,Uttar Pradesh,30,Bilari,YOGENDRA SINGH,2017,M,42,GEN,IND,,,1278,,,,,,,,
S24,Uttar Pradesh,30,Bilari,None of the Above,2017,,,,NOTA,,,1123,,,,,,,,
S24,Uttar Pradesh,30,Bilari,RATANPAL,2017,M,57,GEN,IND,,,790,,,,,,,,
S24,Uttar Pradesh,30,Bilari,WASEEM AHMAD,2017,M,40,GEN,IND,,,704,,,,,,,,
S24,Uttar Pradesh,30,Bilari,MOHD MOHSIN KAMAL,2017,M,31,GEN,IND,,,306,,,,,,,,
S24,Uttar Pradesh,30,Bilari,HARI SINGH,2017,M,48,GEN,BSRD,,,269,,,,,,,,
S24,Uttar Pradesh,30,Bilari,DINESH SHARMA,2017,M,44,GEN,IND,,,220,,,,,,,,
S24,Uttar Pradesh,30,Bilari,VIJAY SINGH,2017,M,35,GEN,BMF,,,218,,,,,,,,
S24,Uttar Pradesh,30,Bilari,ANANDI,2017,M,50,GEN,IND,,,150,,,,,,,,
S24,Uttar Pradesh,31,Chandausi ,GULAB DEVI,2017,F,61,SC,BJP,,,104806,,,,,,,,
S24,Uttar Pradesh,31,Chandausi ,KM. VIMLESH KUMARI,2017,F,34,SC,INC,,,59337,,,,,,,,
S24,Uttar Pradesh,31,Chandausi ,VIRMAWATI,2017,F,47,SC,BSP,,,51049,,,,,,,,
S24,Uttar Pradesh,31,Chandausi ,JYOTASNA,2017,F,25,SC,MD,,,3615,,,,,,,,
S24,Uttar Pradesh,31,Chandausi ,None of the Above,2017,,,,NOTA,,,2135,,,,,,,,
S24,Uttar Pradesh,31,Chandausi ,RAVINDRA KUMAR,2017,M,38,SC,RLD,,,1278,,,,,,,,
S24,Uttar Pradesh,31,Chandausi ,BRHAM DEV,2017,M,46,SC,IND,,,1257,,,,,,,,
S24,Uttar Pradesh,31,Chandausi ,RAMPAL SINGH,2017,M,67,SC,IND,,,597,,,,,,,,
S24,Uttar Pradesh,32,Asmoli,PINKI YADAV,2017,F,35,GEN,SP,,,97610,,,,,,,,
S24,Uttar Pradesh,32,Asmoli,NARENDRA SINGH,2017,M,65,GEN,BJP,,,76484,,,,,,,,
S24,Uttar Pradesh,32,Asmoli,AQEELURREHMAN KHAN,2017,M,55,GEN,BSP,,,67457,,,,,,,,
S24,Uttar Pradesh,32,Asmoli,None of the Above,2017,,,,NOTA,,,1872,,,,,,,,
S24,Uttar Pradesh,32,Asmoli,RAMSARAN,2017,M,43,GEN,SARSAMP,,,1689,,,,,,,,
S24,Uttar Pradesh,32,Asmoli,DHIRENDRA YADAV,2017,M,65,GEN,RLD,,,1027,,,,,,,,
S24,Uttar Pradesh,32,Asmoli,PAPPU,2017,M,34,SC,IND,,,960,,,,,,,,
S24,Uttar Pradesh,32,Asmoli,ASHARAF,2017,M,26,GEN,KSJP,,,906,,,,,,,,
S24,Uttar Pradesh,32,Asmoli,AJAY KUMAR,2017,M,45,GEN,IND,,,646,,,,,,,,
S24,Uttar Pradesh,32,Asmoli,MAHARAM SINGH,2017,M,62,GEN,IND,,,542,,,,,,,,
S24,Uttar Pradesh,32,Asmoli,ZAKIR HUSAIN,2017,M,54,GEN,IND,,,534,,,,,,,,
S24,Uttar Pradesh,32,Asmoli,ZAKIR KHAN,2017,M,44,GEN,IND,,,318,,,,,,,,
S24,Uttar Pradesh,33,Sambhal,IQBAL MEHMOOD,2017,M,64,GEN,SP,,,79248,,,,,,,,
S24,Uttar Pradesh,33,Sambhal,DR. ARVIND,2017,M,60,GEN,BJP,,,59976,,,,,,,,
S24,Uttar Pradesh,33,Sambhal,ZIAURREHMAN,2017,M,29,GEN,AIMIM,,,59336,,,,,,,,
S24,Uttar Pradesh,33,Sambhal,RAFATULLA,2017,M,57,GEN,BSP,,,36705,,,,,,,,
S24,Uttar Pradesh,33,Sambhal,None of the Above,2017,,,,NOTA,,,1683,,,,,,,,
S24,Uttar Pradesh,33,Sambhal,AJAY KUMAR,2017,M,46,SC,IND,,,1361,,,,,,,,
S24,Uttar Pradesh,33,Sambhal,QAISER ABBAS,2017,M,40,GEN,RLD,,,920,,,,,,,,
S24,Uttar Pradesh,33,Sambhal,SANTOSH KUMARI,2017,F,50,GEN,IND,,,842,,,,,,,,
S24,Uttar Pradesh,33,Sambhal,FARHAD A.,2017,M,37,GEN,IND,,,623,,,,,,,,
S24,Uttar Pradesh,33,Sambhal,NEM SINGH JATAV ADVOCATE,2017,M,40,SC,JASD,,,600,,,,,,,,
S24,Uttar Pradesh,34,Suar,MOHAMMAD ABDULLAH AZAM KHAN,2017,M,26,GEN,SP,,,106443,,,,,,,,
S24,Uttar Pradesh,34,Suar,LAXMI SAINI,2017,F,30,GEN,BJP,,,53347,,,,,,,,
S24,Uttar Pradesh,34,Suar,NAWAB KAZIM ALI KHAN,2017,M,56,GEN,BSP,,,42233,,,,,,,,
S24,Uttar Pradesh,34,Suar,ARSHAD WARSI,2017,M,34,GEN,MNDP,,,1283,,,,,,,,
S24,Uttar Pradesh,34,Suar,NAVIN KUMAR,2017,M,50,GEN,RLD,,,902,,,,,,,,
S24,Uttar Pradesh,34,Suar,None of the Above,2017,,,,NOTA,,,872,,,,,,,,
S24,Uttar Pradesh,34,Suar,MAHAVEER SINGH,2017,M,40,GEN,BSRD,,,583,,,,,,,,
S24,Uttar Pradesh,34,Suar,IKRAM,2017,M,25,GEN,IND,,,299,,,,,,,,
S24,Uttar Pradesh,35,Chamraua,NASEER AHMAD KHAN,2017,M,79,GEN,SP,,,87400,,,,,,,,
S24,Uttar Pradesh,35,Chamraua,ALI YUSUF ALI,2017,M,42,GEN,BSP,,,53024,,,,,,,,
S24,Uttar Pradesh,35,Chamraua,MOHAN KUMAR LODHI,2017,M,40,GEN,BJP,,,50954,,,,,,,,
S24,Uttar Pradesh,35,Chamraua,None of the Above,2017,,,,NOTA,,,1077,,,,,,,,
S24,Uttar Pradesh,35,Chamraua,RAKESH KUMAR,2017,M,34,GEN,JASSP,,,815,,,,,,,,
S24,Uttar Pradesh,35,Chamraua,MURSHAD ALI,2017,M,28,GEN,IND,,,523,,,,,,,,
S24,Uttar Pradesh,35,Chamraua,MOHD. RAFI,2017,M,69,GEN,IND,,,492,,,,,,,,
S24,Uttar Pradesh,36,Bilaspur,BALDEV SINGH AULAKH,2017,M,57,GEN,BJP,,,99100,,,,,,,,
S24,Uttar Pradesh,36,Bilaspur,SANJAY KAPOOR,2017,M,54,GEN,INC,,,76741,,,,,,,,
S24,Uttar Pradesh,36,Bilaspur,PRADEEP KUMAR,2017,M,40,GEN,BSP,,,39344,,,,,,,,
S24,Uttar Pradesh,36,Bilaspur,SHAHID HUSSAIN KHAN,2017,M,51,GEN,PECP,,,2688,,,,,,,,
S24,Uttar Pradesh,36,Bilaspur,SANTOSH SHARMA,2017,M,45,GEN,RLD,,,2439,,,,,,,,
S24,Uttar Pradesh,36,Bilaspur,None of the Above,2017,,,,NOTA,,,1227,,,,,,,,
S24,Uttar Pradesh,36,Bilaspur,HARENDER SINGH,2017,M,37,GEN,LPI(V),,,781,,,,,,,,
S24,Uttar Pradesh,36,Bilaspur,MAKDOOM AHMED,2017,M,50,GEN,IND,,,748,,,,,,,,
S24,Uttar Pradesh,36,Bilaspur,SATYA PRAKASH,2017,M,39,GEN,IND,,,626,,,,,,,,
S24,Uttar Pradesh,37,Rampur  ,MOHAMMAD AZAM KHAN,2017,M,62,GEN,SP,,,102100,,,,,,,,
S24,Uttar Pradesh,37,Rampur  ,SHIV BAHADUR SAXENA,2017,M,64,GEN,BJP,,,55258,,,,,,,,
S24,Uttar Pradesh,37,Rampur  ,DR. TANVEER AHMAD KHAN,2017,M,50,GEN,BSP,,,54248,,,,,,,,
S24,Uttar Pradesh,37,Rampur  ,None of the Above,2017,,,,NOTA,,,1191,,,,,,,,
S24,Uttar Pradesh,37,Rampur  ,AHMAD ALI,2017,M,61,GEN,IND,,,952,,,,,,,,
