ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTY,VOTES,POSITION
S07,Haryana,10,2014,Sonipat,28,Ganaur,GEN,SATENDER,M,GEN,36,IND,196,8
S07,Haryana,10,2014,Sonipat,28,Ganaur,GEN,JOGENDER KUMAR,M,GEN,40,IND,127,9
S07,Haryana,10,2014,Sonipat,28,Ganaur,GEN,ISHWER SINGH,M,GEN,37,RARS,99,10
S07,Haryana,10,2014,Sonipat,28,Ganaur,GEN,SUNDER SINGH,M,GEN,26,SMBHP,73,11
S07,Haryana,10,2014,Sonipat,28,Ganaur,GEN,RAMEHAR,M,GEN,38,RVNP,43,12
S07,Haryana,10,2014,Sonipat,29,Rai,GEN,JAI TIRATH,M,GEN,62,INC,36703,1
S07,Haryana,10,2014,Sonipat,29,Rai,GEN,INDERJEET,M,GEN,68,INLD,36700,2
S07,Haryana,10,2014,Sonipat,29,Rai,GEN,KRISHNA GAHLAWAT,F,GEN,62,BJP,34523,3
S07,Haryana,10,2014,Sonipat,29,Rai,GEN,RANJIT KAUSHIK,M,GEN,56,HJCBL,3299,4
S07,Haryana,10,2014,Sonipat,29,Rai,GEN,SATYAPAL  CHAUHAN,M,GEN,63,BSP,2837,5
S07,Haryana,10,2014,Sonipat,29,Rai,GEN,PARAMJEET,M,GEN,42,IND,646,6
S07,Haryana,10,2014,Sonipat,29,Rai,GEN,COMRADE DEVENDER SINGH,M,GEN,50,SUCI,542,7
S07,Haryana,10,2014,Sonipat,29,Rai,GEN,RAKESH KUMAR SAUDA,M,GEN,34,IND,540,8
S07,Haryana,10,2014,Sonipat,29,Rai,GEN,None of the Above,NULL,NULL,NULL,NOTA,477,9
S07,Haryana,10,2014,Sonipat,29,Rai,GEN,SANDEEP KUMAR,M,GEN,45,IND,411,10
S07,Haryana,10,2014,Sonipat,29,Rai,GEN,SUNIL KUMAR,M,GEN,42,IND,391,11
S07,Haryana,10,2014,Sonipat,29,Rai,GEN,BHAGWANDAS,M,GEN,40,IND,232,12
S07,Haryana,10,2014,Sonipat,29,Rai,GEN,RAJBIR,M,GEN,42,IND,125,13
S07,Haryana,10,2014,Sonipat,29,Rai,GEN,JAGBIR SINGH,M,GEN,60,IND,37,14
S07,Haryana,10,2014,Sonipat,29,Rai,GEN,NAVEEN KUMAR,M,GEN,31,IND,37,15
S07,Haryana,10,2014,Sonipat,29,Rai,GEN,BALBIR,M,GEN,62,SMBHP,37,16
S07,Haryana,10,2014,Sonipat,30,Kharkhauda (SC),SC,JAIVEER SINGH,M,SC,52,INC,37829,1
S07,Haryana,10,2014,Sonipat,30,Kharkhauda (SC),SC,PAWAN KUMAR,M,SC,33,IND,23647,2
S07,Haryana,10,2014,Sonipat,30,Kharkhauda (SC),SC,ANITA,F,SC,35,INLD,22477,3
S07,Haryana,10,2014,Sonipat,30,Kharkhauda (SC),SC,DR. KULDEEP KAKRAN,M,SC,43,BJP,13953,4
S07,Haryana,10,2014,Sonipat,30,Kharkhauda (SC),SC,NEELAM RANI,F,SC,28,HJCBL,1271,5
S07,Haryana,10,2014,Sonipat,30,Kharkhauda (SC),SC,SUBASH,M,SC,46,BSP,500,6
S07,Haryana,10,2014,Sonipat,30,Kharkhauda (SC),SC,RAM CHANDER,M,SC,42,HaLP,422,7
S07,Haryana,10,2014,Sonipat,30,Kharkhauda (SC),SC,None of the Above,NULL,NULL,NULL,NOTA,402,8
S07,Haryana,10,2014,Sonipat,30,Kharkhauda (SC),SC,JAI DEV,M,SC,37,SP,250,9
S07,Haryana,10,2014,Sonipat,30,Kharkhauda (SC),SC,MAYA DEVI,F,SC,48,IND,235,10
S07,Haryana,10,2014,Sonipat,30,Kharkhauda (SC),SC,GULAB SINGH,M,SC,44,PHRC,73,11
S07,Haryana,10,2014,Sonipat,30,Kharkhauda (SC),SC,INDER SINGH,M,SC,34,SMBHP,46,12
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,KAVITA JAIN,F,GEN,37,BJP,56832,1
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,DEV RAJ DIWAN,M,GEN,71,INC,31022,2
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,SURENDER PANWAR,M,GEN,45,INLD,29826,3
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,ANIL ANKUSH,M,GEN,55,BSP,1176,4
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,ARUN KAUSHIK,M,GEN,45,HJCBL,895,5
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,RAJIV VERMA,M,GEN,32,CPI,755,6
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,VIMAL KISHOR,M,GEN,45,IND,514,7
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,None of the Above,NULL,NULL,NULL,NOTA,450,8
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,SURENDER SAINI,M,GEN,37,IND,361,9
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,DR. ADISH JAIN,M,GEN,38,IND,317,10
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,JAI BHAGWAN,M,GEN,66,SUCI,281,11
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,RAMESH KHATRI LAMBARDAR,M,GEN,53,IND,280,12
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,KAVITA W/O ANKUR VALECHA,F,GEN,28,IND,220,13
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,SANT DHARAMVEER CHOTIWALA,M,GEN,42,IND,211,14
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,JAGBIR SINGH,M,GEN,46,IND,204,15
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,RAKESH SHARMA,M,GEN,31,IND,171,16
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,RAM BHAJ,M,SC,59,IND,151,17
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,MANJEET,M,SC,28,HaLP,133,18
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,RAKESH KUMAR,M,SC,26,IND,108,19
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,SANDEEP,M,GEN,36,RARS,89,20
S07,Haryana,10,2014,Sonipat,31,Sonipat,GEN,KAVITA W/O AMIT,F,GEN,35,IND,87,21
S07,Haryana,10,2014,Sonipat,32,Gohana,GEN,JAGBIR SINGH MALIK,M,GEN,64,INC,41393,1
S07,Haryana,10,2014,Sonipat,32,Gohana,GEN,DR.KRISHAN CHANDER BANGER,M,GEN,56,INLD,38165,2
S07,Haryana,10,2014,Sonipat,32,Gohana,GEN,RAM CHANDER JANGRA,M,GEN,64,BJP,28365,3
S07,Haryana,10,2014,Sonipat,32,Gohana,GEN,PT.UMESH KUMAR SHARMA,M,GEN,46,HaLP,2219,4
S07,Haryana,10,2014,Sonipat,32,Gohana,GEN,DR.GAJRAJ KAUSHIK,M,GEN,44,BSP,1692,5
S07,Haryana,10,2014,Sonipat,32,Gohana,GEN,SANJAY BARWASNIYA,M,GEN,38,IND,1644,6
S07,Haryana,10,2014,Sonipat,32,Gohana,GEN,DHARAMPAL SINGH MALIK,M,GEN,70,HJCBL,1218,7
S07,Haryana,10,2014,Sonipat,32,Gohana,GEN,None of the Above,NULL,NULL,NULL,NOTA,612,8
S07,Haryana,10,2014,Sonipat,32,Gohana,GEN,RAMCHANDER,M,GEN,70,IND,464,9
S07,Haryana,10,2014,Sonipat,32,Gohana,GEN,MUKESH TAYAL,M,GEN,51,IND,412,10
S07,Haryana,10,2014,Sonipat,32,Gohana,GEN,ARYA NARENDER MAHRA,M,GEN,38,RARS,307,11
S07,Haryana,10,2014,Sonipat,32,Gohana,GEN,JAIPAL,M,GEN,56,IND,250,12
S07,Haryana,10,2014,Sonipat,32,Gohana,GEN,JAGBIR SINGH,M,SC,41,IND,176,13
S07,Haryana,10,2014,Sonipat,32,Gohana,GEN,JAGBIR,M,GEN,40,IND,86,14
S07,Haryana,10,2014,Sonipat,32,Gohana,GEN,SAJJAN KUMAR,M,GEN,33,SMBHP,35,15
S07,Haryana,10,2014,Sonipat,32,Gohana,GEN,KRISHAN,M,GEN,39,IND,30,16
S07,Haryana,10,2014,Sonipat,33,Baroda,GEN,SRI KRISHAN,M,GEN,69,INC,50530,1
S07,Haryana,10,2014,Sonipat,33,Baroda,GEN,DR. KAPOOR SINGH NARWAL,M,GEN,56,INLD,45347,2
S07,Haryana,10,2014,Sonipat,33,Baroda,GEN,BALJIT SINGH MALIK,M,GEN,60,BJP,8698,3
S07,Haryana,10,2014,Sonipat,33,Baroda,GEN,SURENDER,M,GEN,47,IND,7525,4
S07,Haryana,10,2014,Sonipat,33,Baroda,GEN,DEVENDER SINGH,M,GEN,59,BSP,3255,5
S07,Haryana,10,2014,Sonipat,33,Baroda,GEN,JORAWAR SINGH,M,GEN,45,HJCPV,1126,6
S07,Haryana,10,2014,Sonipat,33,Baroda,GEN,SANT RAM,M,GEN,38,IND,569,7
S07,Haryana,10,2014,Sonipat,33,Baroda,GEN,PARVEEN MALIK,M,GEN,30,IND,567,8
S07,Haryana,10,2014,Sonipat,33,Baroda,GEN,INDER SINGH SEHRAWAT,M,GEN,66,IND,556,9
S07,Haryana,10,2014,Sonipat,33,Baroda,GEN,RAMESH CHANDER,M,GEN,52,HaLP,532,10
S07,Haryana,10,2014,Sonipat,33,Baroda,GEN,RAJESH,M,GEN,31,IND,524,11
S07,Haryana,10,2014,Sonipat,33,Baroda,GEN,KULDEEP SINGH,M,GEN,40,kajp,444,12
S07,Haryana,10,2014,Sonipat,33,Baroda,GEN,None of the Above,NULL,NULL,NULL,NOTA,358,13
S07,Haryana,10,2014,Sonipat,33,Baroda,GEN,SATISH,M,GEN,44,IND,143,14
S07,Haryana,10,2014,Sonipat,33,Baroda,GEN,SATYANARAYAN,M,GEN,47,IND,134,15
S07,Haryana,10,2014,Sonipat,33,Baroda,GEN,DHARAMPAL,M,SC,60,IND,84,16
S07,Haryana,10,2014,Sonipat,33,Baroda,GEN,ANIL KUMAR,M,GEN,32,IND,76,17
S07,Haryana,10,2014,Sonipat,33,Baroda,GEN,KRISHAN KUMAR,M,GEN,26,IND,41,18
S07,Haryana,10,2014,Jind,34,Julana,GEN,PARMINDER SINGH DHULL,M,GEN,57,INLD,54632,1
S07,Haryana,10,2014,Jind,34,Julana,GEN,DHARMENDER SINGH DHULL,M,GEN,38,INC,31826,2
S07,Haryana,10,2014,Jind,34,Julana,GEN,ARVIND KUMAR SHARMA,M,GEN,51,BSP,22286,3
S07,Haryana,10,2014,Jind,34,Julana,GEN,SANJEEV BUWANA,M,GEN,35,BJP,12013,4
S07,Haryana,10,2014,Jind,34,Julana,GEN,PARKASH CHANDER,M,GEN,66,CPM,984,5
S07,Haryana,10,2014,Jind,34,Julana,GEN,VISHAL,M,GEN,39,HJCBL,578,6
S07,Haryana,10,2014,Jind,34,Julana,GEN,None of the Above,NULL,NULL,NULL,NOTA,565,7
S07,Haryana,10,2014,Jind,34,Julana,GEN,SURESH JAGLAN,M,GEN,28,IND,385,8
S07,Haryana,10,2014,Jind,34,Julana,GEN,MUKESH,M,SC,39,BMUP,358,9
S07,Haryana,10,2014,Jind,34,Julana,GEN,VINOD LATHER,M,GEN,31,RARS,248,10
S07,Haryana,10,2014,Jind,34,Julana,GEN,MANU DEV,M,GEN,42,IND,161,11
S07,Haryana,10,2014,Jind,34,Julana,GEN,INDERJEET,M,GEN,47,IND,134,12
S07,Haryana,10,2014,Jind,35,Safidon,GEN,JASBIR DESWAL,M,GEN,64,IND,29369,1
S07,Haryana,10,2014,Jind,35,Safidon,GEN,DR.VANDANA SHARMA,F,GEN,49,BJP,27947,2
S07,Haryana,10,2014,Jind,35,Safidon,GEN,KALI RAM PATWARI,M,GEN,54,INLD,25958,3
S07,Haryana,10,2014,Jind,35,Safidon,GEN,BACHAN SINGH ARYA,M,GEN,59,INC,25204,4
S07,Haryana,10,2014,Jind,35,Safidon,GEN,KARMVIR SAINI,M,GEN,49,BSP,19843,5
S07,Haryana,10,2014,Jind,35,Safidon,GEN,ILAM SINGH,M,GEN,50,IND,1528,6
S07,Haryana,10,2014,Jind,35,Safidon,GEN,SHYAM SINGH,M,GEN,42,HJCPV,1130,7
S07,Haryana,10,2014,Jind,35,Safidon,GEN,None of the Above,NULL,NULL,NULL,NOTA,747,8
S07,Haryana,10,2014,Jind,35,Safidon,GEN,SATPAL SHARMA,M,GEN,34,IND,681,9
S07,Haryana,10,2014,Jind,35,Safidon,GEN,COMRADE SUSHIL KUMAR,M,GEN,52,CPM,487,10
S07,Haryana,10,2014,Jind,35,Safidon,GEN,VIPUL,M,GEN,41,IND,378,11
S07,Haryana,10,2014,Jind,35,Safidon,GEN,PARVEEN,M,GEN,40,IND,241,12
S07,Haryana,10,2014,Jind,35,Safidon,GEN,SURENDER SINGH,M,GEN,33,HaLP,173,13
S07,Haryana,10,2014,Jind,35,Safidon,GEN,PRASHANT,M,GEN,39,HRKD,167,14
S07,Haryana,10,2014,Jind,35,Safidon,GEN,MAHAVIR,M,SC,61,RMEP,73,15
S07,Haryana,10,2014,Jind,36,Jind,GEN,DR. HARI CHAND MIDDHA,M,GEN,72,INLD,31631,1
S07,Haryana,10,2014,Jind,36,Jind,GEN,SURINDER SINGH BARWALA,M,GEN,63,BJP,29374,2
S07,Haryana,10,2014,Jind,36,Jind,GEN,PRAMOD SEHWAG,M,GEN,32,INC,15267,3
S07,Haryana,10,2014,Jind,36,Jind,GEN,SUDHIR GAUTAM,M,GEN,31,BSP,13225,4
S07,Haryana,10,2014,Jind,36,Jind,GEN,RAMESH KUMAR SAINI,M,GEN,47,HJCBL,12246,5
S07,Haryana,10,2014,Jind,36,Jind,GEN,TEK RAM KANDELA,M,GEN,57,IND,11223,6
S07,Haryana,10,2014,Jind,36,Jind,GEN,BRIJ MOHAN SINGLA,M,GEN,64,IND,4293,7
S07,Haryana,10,2014,Jind,36,Jind,GEN,COMRADE RAMESH CHANDER,M,GEN,52,CPM,1057,8
S07,Haryana,10,2014,Jind,36,Jind,GEN,DR. DHARAMPAL JAIN,M,GEN,49,HaLP,859,9
S07,Haryana,10,2014,Jind,36,Jind,GEN,VIJAY PAL MAGHAN,M,GEN,48,SMBHP,537,10
S07,Haryana,10,2014,Jind,36,Jind,GEN,None of the Above,NULL,NULL,NULL,NOTA,439,11
S07,Haryana,10,2014,Jind,36,Jind,GEN,SURENDER SINGH VALMIKI,M,SC,33,IND,438,12
S07,Haryana,10,2014,Jind,36,Jind,GEN,ARYA SURINDER SAINI,M,GEN,33,RARS,301,13
S07,Haryana,10,2014,Jind,36,Jind,GEN,SATPAL,M,GEN,59,IND,259,14
S07,Haryana,10,2014,Jind,36,Jind,GEN,SATPAL,M,SC,47,kajp,204,15
S07,Haryana,10,2014,Jind,36,Jind,GEN,PAWAN KUMAR,M,SC,44,IND,144,16
S07,Haryana,10,2014,Jind,36,Jind,GEN,ASHWANI,M,SC,26,IND,132,17
S07,Haryana,10,2014,Jind,36,Jind,GEN,PARBHATI RAM,M,GEN,61,IND,86,18
S07,Haryana,10,2014,Jind,37,Uchana kalan,GEN,PREM LATA,F,GEN,64,BJP,79674,1
S07,Haryana,10,2014,Jind,37,Uchana kalan,GEN,DUSHYANT CHAUTALA,M,GEN,26,INLD,72194,2
S07,Haryana,10,2014,Jind,37,Uchana kalan,GEN,RANDHEER,M,SC,35,BSP,3112,3
