ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTY,VOTES,POSITION
S27,Jharkhand,12,2014,Deoghar,14,Sarath,GEN,SHASHANK SHEKHAR BHOKTA,M,GEN,61,JMM,43013,6
S27,Jharkhand,12,2014,Jamtara,14,Sarath,GEN,MD. YUSUF ANSARI,M,GEN,49,BSP,9083,7
S27,Jharkhand,12,2014,Deoghar,14,Sarath,GEN,MD. YUSUF ANSARI,M,GEN,49,BSP,9083,8
S27,Jharkhand,12,2014,Jamtara,14,Sarath,GEN,None of the Above,NULL,NULL,NULL,NOTA,3618,9
S27,Jharkhand,12,2014,Deoghar,14,Sarath,GEN,None of the Above,NULL,NULL,NULL,NOTA,3618,10
S27,Jharkhand,12,2014,Jamtara,14,Sarath,GEN,DR. SURAJ MANDAL,M,GEN,65,JVD,3583,11
S27,Jharkhand,12,2014,Deoghar,14,Sarath,GEN,DR. SURAJ MANDAL,M,GEN,65,JVD,3583,12
S27,Jharkhand,12,2014,Jamtara,14,Sarath,GEN,SURENDAR RAWANI,M,GEN,47,RJD,3462,13
S27,Jharkhand,12,2014,Deoghar,14,Sarath,GEN,SURENDAR RAWANI,M,GEN,47,RJD,3462,14
S27,Jharkhand,12,2014,Jamtara,14,Sarath,GEN,JIMOLI SOREN,F,ST,40,IND,2509,15
S27,Jharkhand,12,2014,Deoghar,14,Sarath,GEN,JIMOLI SOREN,F,ST,40,IND,2509,16
S27,Jharkhand,12,2014,Jamtara,14,Sarath,GEN,BHANGESHWAR MAHTO,M,GEN,56,CPI,1749,17
S27,Jharkhand,12,2014,Deoghar,14,Sarath,GEN,BHANGESHWAR MAHTO,M,GEN,56,CPI,1749,18
S27,Jharkhand,12,2014,Jamtara,14,Sarath,GEN,KISHOR  MANDAL,M,GEN,31,IND,1637,19
S27,Jharkhand,12,2014,Deoghar,14,Sarath,GEN,KISHOR  MANDAL,M,GEN,31,IND,1637,20
S27,Jharkhand,12,2014,Jamtara,14,Sarath,GEN,BALESHWAR PRASAD ROY,M,GEN,68,IND,1368,21
S27,Jharkhand,12,2014,Deoghar,14,Sarath,GEN,BALESHWAR PRASAD ROY,M,GEN,68,IND,1368,22
S27,Jharkhand,12,2014,Jamtara,14,Sarath,GEN,MUKESH HAJARI,M,GEN,27,IND,1304,23
S27,Jharkhand,12,2014,Deoghar,14,Sarath,GEN,MUKESH HAJARI,M,GEN,27,IND,1304,24
S27,Jharkhand,12,2014,Jamtara,14,Sarath,GEN,AKBAR ALI,M,GEN,55,IND,840,25
S27,Jharkhand,12,2014,Deoghar,14,Sarath,GEN,AKBAR ALI,M,GEN,55,IND,840,26
S27,Jharkhand,12,2014,Jamtara,14,Sarath,GEN,ABIR MIYAN,M,GEN,32,SP,827,27
S27,Jharkhand,12,2014,Deoghar,14,Sarath,GEN,ABIR MIYAN,M,GEN,32,SP,827,28
S27,Jharkhand,12,2014,Jamtara,14,Sarath,GEN,GAJALA PERVEEN,F,GEN,41,BMUP,648,29
S27,Jharkhand,12,2014,Deoghar,14,Sarath,GEN,GAJALA PERVEEN,F,GEN,41,BMUP,648,30
S27,Jharkhand,12,2014,Jamtara,14,Sarath,GEN,IMRAN ANSARI,M,GEN,49,SAP,482,31
S27,Jharkhand,12,2014,Deoghar,14,Sarath,GEN,IMRAN ANSARI,M,GEN,49,SAP,482,32
S27,Jharkhand,12,2014,Deoghar,15,Deoghar,SC,NARAYAN DAS,M,SC,48,BJP,92022,1
S27,Jharkhand,12,2014,Deoghar,15,Deoghar,SC,SURESH PASWAN,M,SC,49,RJD,46870,2
S27,Jharkhand,12,2014,Deoghar,15,Deoghar,SC,NIRMALA BHARTI,F,SC,33,JMM,23459,3
S27,Jharkhand,12,2014,Deoghar,15,Deoghar,SC,SANTOSH PASWAN,M,SC,41,JVM,17289,4
S27,Jharkhand,12,2014,Deoghar,15,Deoghar,SC,BAJARANGI MAHATHA,M,SC,30,IND,16859,5
S27,Jharkhand,12,2014,Deoghar,15,Deoghar,SC,None of the Above,NULL,NULL,NULL,NOTA,5761,6
S27,Jharkhand,12,2014,Deoghar,15,Deoghar,SC,MOHAN KUMAR,M,SC,38,IND,2762,7
S27,Jharkhand,12,2014,Deoghar,15,Deoghar,SC,MANOJ PRASAD TURI,M,SC,30,BMUP,2370,8
S27,Jharkhand,12,2014,Deoghar,15,Deoghar,SC,BRIJ BHUSHAN RAM,M,SC,44,SAP,2182,9
S27,Jharkhand,12,2014,Deoghar,15,Deoghar,SC,RAJESH KUMAR DAS,M,SC,36,BSP,2065,10
S27,Jharkhand,12,2014,Deoghar,15,Deoghar,SC,NAKUL SINGH,M,SC,49,CPI(ML)(L),1841,11
S27,Jharkhand,12,2014,Deoghar,15,Deoghar,SC,DEVENDRA PASWAN,M,SC,60,IND,1831,12
S27,Jharkhand,12,2014,Deoghar,15,Deoghar,SC,JAY PRAKASH DAS,M,SC,25,PMS,1643,13
S27,Jharkhand,12,2014,Dumka,16,Poreyahat,GEN,PRADIP YADAV,M,GEN,48,JVM,64036,1
S27,Jharkhand,12,2014,Godda,16,Poreyahat,GEN,PRADIP YADAV,M,GEN,48,JVM,64036,2
S27,Jharkhand,12,2014,Dumka,16,Poreyahat,GEN,DEVENDRANATH SINGH,M,GEN,51,BJP,52878,3
S27,Jharkhand,12,2014,Godda,16,Poreyahat,GEN,DEVENDRANATH SINGH,M,GEN,51,BJP,52878,4
S27,Jharkhand,12,2014,Dumka,16,Poreyahat,GEN,ASHOK KUMAR,M,GEN,46,JMM,44737,5
S27,Jharkhand,12,2014,Godda,16,Poreyahat,GEN,ASHOK KUMAR,M,GEN,46,JMM,44737,6
S27,Jharkhand,12,2014,Dumka,16,Poreyahat,GEN,NEEBHA JAISWAL,F,GEN,45,BSP,4314,7
S27,Jharkhand,12,2014,Godda,16,Poreyahat,GEN,NEEBHA JAISWAL,F,GEN,45,BSP,4314,8
S27,Jharkhand,12,2014,Dumka,16,Poreyahat,GEN,None of the Above,NULL,NULL,NULL,NOTA,3210,9
S27,Jharkhand,12,2014,Godda,16,Poreyahat,GEN,None of the Above,NULL,NULL,NULL,NOTA,3210,10
S27,Jharkhand,12,2014,Dumka,16,Poreyahat,GEN,DIVYANDU SHEKHAR,M,GEN,29,IND,2473,11
S27,Jharkhand,12,2014,Godda,16,Poreyahat,GEN,DIVYANDU SHEKHAR,M,GEN,29,IND,2473,12
S27,Jharkhand,12,2014,Dumka,16,Poreyahat,GEN,KISHOR KISKU,M,ST,46,IND,2039,13
S27,Jharkhand,12,2014,Godda,16,Poreyahat,GEN,KISHOR KISKU,M,ST,46,IND,2039,14
S27,Jharkhand,12,2014,Dumka,16,Poreyahat,GEN,DINESH MANDAL,M,GEN,30,IND,1402,15
S27,Jharkhand,12,2014,Godda,16,Poreyahat,GEN,DINESH MANDAL,M,GEN,30,IND,1402,16
S27,Jharkhand,12,2014,Dumka,16,Poreyahat,GEN,SANJAY KUMAR SINGH,M,GEN,35,RJD,1362,17
S27,Jharkhand,12,2014,Godda,16,Poreyahat,GEN,SANJAY KUMAR SINGH,M,GEN,35,RJD,1362,18
S27,Jharkhand,12,2014,Dumka,16,Poreyahat,GEN,TAHARIM ANSARI,M,GEN,41,SAP,1008,19
S27,Jharkhand,12,2014,Godda,16,Poreyahat,GEN,TAHARIM ANSARI,M,GEN,41,SAP,1008,20
S27,Jharkhand,12,2014,Dumka,16,Poreyahat,GEN,UMESH MISHRA,M,GEN,31,IND,866,21
S27,Jharkhand,12,2014,Godda,16,Poreyahat,GEN,UMESH MISHRA,M,GEN,31,IND,866,22
S27,Jharkhand,12,2014,Dumka,16,Poreyahat,GEN,MD. ALAM,M,GEN,32,IND,760,23
S27,Jharkhand,12,2014,Godda,16,Poreyahat,GEN,MD. ALAM,M,GEN,32,IND,760,24
S27,Jharkhand,12,2014,Dumka,16,Poreyahat,GEN,SANJAY KUMAR SINHA,M,GEN,41,AAMP,721,25
S27,Jharkhand,12,2014,Godda,16,Poreyahat,GEN,SANJAY KUMAR SINHA,M,GEN,41,AAMP,721,26
S27,Jharkhand,12,2014,Dumka,16,Poreyahat,GEN,MOTI LAL BHAGAT,M,GEN,61,CPI(ML)(L),504,27
S27,Jharkhand,12,2014,Godda,16,Poreyahat,GEN,MOTI LAL BHAGAT,M,GEN,61,CPI(ML)(L),504,28
S27,Jharkhand,12,2014,Godda,17,Godda,GEN,RAGHU NANDAN MANDAL,M,GEN,58,BJP,87158,1
S27,Jharkhand,12,2014,Godda,17,Godda,GEN,SANJAY PRASAD YADAV,M,GEN,42,RJD,52672,2
S27,Jharkhand,12,2014,Godda,17,Godda,GEN,RAJESH KUMAR SAH,M,GEN,46,JMM,17329,3
S27,Jharkhand,12,2014,Godda,17,Godda,GEN,SANJEEV ANAND,M,GEN,42,JVM,6994,4
S27,Jharkhand,12,2014,Godda,17,Godda,GEN,None of the Above,NULL,NULL,NULL,NOTA,2889,5
S27,Jharkhand,12,2014,Godda,17,Godda,GEN,BINDESHWARI PRASAD SAH,M,GEN,67,IND,2678,6
S27,Jharkhand,12,2014,Godda,17,Godda,GEN,HASINA ANSARI,F,GEN,62,IND,1660,7
S27,Jharkhand,12,2014,Godda,17,Godda,GEN,VIVEKA NAND MISHRA,M,GEN,39,BSP,1346,8
S27,Jharkhand,12,2014,Godda,17,Godda,GEN,ARBIND RAMDAS,M,GEN,62,IND,1161,9
S27,Jharkhand,12,2014,Godda,17,Godda,GEN,MANOJ KUMAR,M,GEN,39,CPI(ML)(L),1150,10
S27,Jharkhand,12,2014,Godda,17,Godda,GEN,HEM KANT THAKUR,M,GEN,60,IND,1101,11
S27,Jharkhand,12,2014,Godda,17,Godda,GEN,RAMDEV RAY,M,GEN,54,IND,1089,12
S27,Jharkhand,12,2014,Godda,17,Godda,GEN,NIRANJAN PRASAD YADAV,M,GEN,38,IND,743,13
S27,Jharkhand,12,2014,Godda,17,Godda,GEN,UMESH MAHTO,M,GEN,27,MCO,513,14
S27,Jharkhand,12,2014,Godda,17,Godda,GEN,KIRANI MANJHI,M,SC,36,BMUP,433,15
S27,Jharkhand,12,2014,Godda,18,Mahagama,GEN,ASHOK KUMAR,M,GEN,49,BJP,70635,1
S27,Jharkhand,12,2014,Godda,18,Mahagama,GEN,SHAHID IQBAL,M,GEN,48,JVM,39075,2
S27,Jharkhand,12,2014,Godda,18,Mahagama,GEN,RAJESH RANJAN,M,GEN,46,INC,18355,3
S27,Jharkhand,12,2014,Godda,18,Mahagama,GEN,SURENDRA MOHAN KESHRI,M,GEN,37,JMM,13770,4
S27,Jharkhand,12,2014,Godda,18,Mahagama,GEN,ASHOK SAH,M,GEN,39,CPM,10998,5
S27,Jharkhand,12,2014,Godda,18,Mahagama,GEN,JAWAHARLAL YADAV,M,GEN,36,BSP,8806,6
S27,Jharkhand,12,2014,Godda,18,Mahagama,GEN,SUDAMA KUMAR SINGH,M,GEN,29,IND,5044,7
S27,Jharkhand,12,2014,Godda,18,Mahagama,GEN,MD. YAHYA SIDDIQUE,M,GEN,34,NCP,4008,8
S27,Jharkhand,12,2014,Godda,18,Mahagama,GEN,None of the Above,NULL,NULL,NULL,NOTA,2892,9
S27,Jharkhand,12,2014,Godda,18,Mahagama,GEN,SARYU PRASAD PANJIYARA,M,GEN,46,SHS,1768,10
S27,Jharkhand,12,2014,Godda,18,Mahagama,GEN,PAPPU JAYASAVAL,M,GEN,43,IND,1506,11
S27,Jharkhand,12,2014,Godda,18,Mahagama,GEN,MD. ABDUL JABBAR,M,GEN,41,JJKM,824,12
S27,Jharkhand,12,2014,Godda,18,Mahagama,GEN,MD. LUKMAN SIDDIKI,M,GEN,40,SAP,732,13
S27,Jharkhand,12,2014,Godda,18,Mahagama,GEN,KURBAN ALI KASMI,M,GEN,43,BMUP,731,14
S27,Jharkhand,12,2014,Godda,18,Mahagama,GEN,TAHIR ANSARI,M,GEN,50,IND,686,15
S27,Jharkhand,12,2014,Kodarma,19,Kodarma,GEN,DR. NEERA YADAV,F,GEN,43,BJP,84874,1
S27,Jharkhand,12,2014,Kodarma,19,Kodarma,GEN,ANNAPURNA DEVI,F,GEN,46,RJD,71349,2
S27,Jharkhand,12,2014,Kodarma,19,Kodarma,GEN,BHIM SAHU,M,GEN,43,JVM,10629,3
S27,Jharkhand,12,2014,Kodarma,19,Kodarma,GEN,SIKANDER DHOBI,M,SC,33,IND,5628,4
S27,Jharkhand,12,2014,Kodarma,19,Kodarma,GEN,GOPAL YADAV,M,GEN,60,SP,3947,5
S27,Jharkhand,12,2014,Kodarma,19,Kodarma,GEN,MOHAMMAD DANISH,M,GEN,30,IND,3874,6
S27,Jharkhand,12,2014,Kodarma,19,Kodarma,GEN,None of the Above,NULL,NULL,NULL,NOTA,2911,7
S27,Jharkhand,12,2014,Kodarma,19,Kodarma,GEN,RAVINDRA KUMAR SHANDILYA,M,GEN,38,JMM,2898,8
S27,Jharkhand,12,2014,Kodarma,19,Kodarma,GEN,SAYEED NASIM,M,GEN,31,BSP,2832,9
S27,Jharkhand,12,2014,Kodarma,19,Kodarma,GEN,RAMDHAN YADAV,M,GEN,40,CPI(ML)(L),2420,10
S27,Jharkhand,12,2014,Kodarma,19,Kodarma,GEN,CHANDRADEO YADAV,M,GEN,40,IND,1813,11
S27,Jharkhand,12,2014,Kodarma,19,Kodarma,GEN,WASIF BAKHTAWAR KHAN,M,GEN,46,BMUP,973,12
S27,Jharkhand,12,2014,Kodarma,19,Kodarma,GEN,ASHOK PANDEY,M,GEN,38,IND,963,13
S27,Jharkhand,12,2014,Kodarma,19,Kodarma,GEN,EVI KUMAR,M,SC,34,IND,962,14
S27,Jharkhand,12,2014,Kodarma,19,Kodarma,GEN,YOGENDRA RAM,M,GEN,39,ABJS,651,15
S27,Jharkhand,12,2014,Kodarma,19,Kodarma,GEN,SHAILENDRA KUMAR SINGH,M,GEN,31,SWRP,634,16
S27,Jharkhand,12,2014,Kodarma,19,Kodarma,GEN,MANOJ KUMAR JHUNNU,M,GEN,43,SAP,576,17
S27,Jharkhand,12,2014,Kodarma,20,Barkatha,GEN,JANKI PRASAD YADAV,M,GEN,51,JVM,63336,1
S27,Jharkhand,12,2014,Hazaribagh,20,Barkatha,GEN,JANKI PRASAD YADAV,M,GEN,51,JVM,63336,2
S27,Jharkhand,12,2014,Kodarma,20,Barkatha,GEN,AMIT KUMAR YADAV,M,GEN,31,BJP,55129,3
S27,Jharkhand,12,2014,Hazaribagh,20,Barkatha,GEN,AMIT KUMAR YADAV,M,GEN,31,BJP,55129,4
S27,Jharkhand,12,2014,Kodarma,20,Barkatha,GEN,DIGAMBER KUMAR MEHTA,M,GEN,47,JMM,19282,5
S27,Jharkhand,12,2014,Hazaribagh,20,Barkatha,GEN,DIGAMBER KUMAR MEHTA,M,GEN,47,JMM,19282,6
S27,Jharkhand,12,2014,Kodarma,20,Barkatha,GEN,BATESHWER PD. MEHTA,M,GEN,56,JD(U),17183,7
S27,Jharkhand,12,2014,Hazaribagh,20,Barkatha,GEN,BATESHWER PD. MEHTA,M,GEN,56,JD(U),17183,8
S27,Jharkhand,12,2014,Kodarma,20,Barkatha,GEN,MOHAMMAD ASRAF ANSARI,M,GEN,42,NCP,8101,9
S27,Jharkhand,12,2014,Hazaribagh,20,Barkatha,GEN,MOHAMMAD ASRAF ANSARI,M,GEN,42,NCP,8101,10
S27,Jharkhand,12,2014,Kodarma,20,Barkatha,GEN,MAHADEO RAM,M,SC,45,CPI,6651,11
S27,Jharkhand,12,2014,Hazaribagh,20,Barkatha,GEN,MAHADEO RAM,M,SC,45,CPI,6651,12
S27,Jharkhand,12,2014,Kodarma,20,Barkatha,GEN,RAJENDRA PRASAD,M,GEN,39,JKP,6592,13
S27,Jharkhand,12,2014,Hazaribagh,20,Barkatha,GEN,RAJENDRA PRASAD,M,GEN,39,JKP,6592,14
S27,Jharkhand,12,2014,Kodarma,20,Barkatha,GEN,None of the Above,NULL,NULL,NULL,NOTA,5140,15
S27,Jharkhand,12,2014,Hazaribagh,20,Barkatha,GEN,None of the Above,NULL,NULL,NULL,NOTA,5140,16
S27,Jharkhand,12,2014,Kodarma,20,Barkatha,GEN,ALAKHDEO SINGH,M,GEN,30,SP,2964,17
S27,Jharkhand,12,2014,Hazaribagh,20,Barkatha,GEN,ALAKHDEO SINGH,M,GEN,30,SP,2964,18
S27,Jharkhand,12,2014,Kodarma,20,Barkatha,GEN,SUKHDEO YADAV,M,GEN,54,IND,2683,19
S27,Jharkhand,12,2014,Hazaribagh,20,Barkatha,GEN,SUKHDEO YADAV,M,GEN,54,IND,2683,20
S27,Jharkhand,12,2014,Kodarma,20,Barkatha,GEN,SHYAM DEO YADAV,M,GEN,38,CPI(ML)(L),2671,21
S27,Jharkhand,12,2014,Hazaribagh,20,Barkatha,GEN,SHYAM DEO YADAV,M,GEN,38,CPI(ML)(L),2671,22
S27,Jharkhand,12,2014,Kodarma,20,Barkatha,GEN,MUNSHI PRASAD MANJHI,M,ST,25,IND,2109,23
S27,Jharkhand,12,2014,Hazaribagh,20,Barkatha,GEN,MUNSHI PRASAD MANJHI,M,ST,25,IND,2109,24
S27,Jharkhand,12,2014,Kodarma,20,Barkatha,GEN,TUKLAL NAYAK,M,GEN,54,IND,1963,25
S27,Jharkhand,12,2014,Hazaribagh,20,Barkatha,GEN,TUKLAL NAYAK,M,GEN,54,IND,1963,26
S27,Jharkhand,12,2014,Kodarma,20,Barkatha,GEN,SANJAY KUMAR,M,GEN,25,BSP,912,27
S27,Jharkhand,12,2014,Hazaribagh,20,Barkatha,GEN,SANJAY KUMAR,M,GEN,25,BSP,912,28
S27,Jharkhand,12,2014,Kodarma,21,Barhi,GEN,MANOJ KUMAR YADAV,M,GEN,53,INC,57818,1
S27,Jharkhand,12,2014,Hazaribagh,21,Barhi,GEN,MANOJ KUMAR YADAV,M,GEN,53,INC,57818,2
S27,Jharkhand,12,2014,Kodarma,21,Barhi,GEN,UMASHANKAR AKELA,M,GEN,56,BJP,50733,3
S27,Jharkhand,12,2014,Hazaribagh,21,Barhi,GEN,UMASHANKAR AKELA,M,GEN,56,BJP,50733,4
S27,Jharkhand,12,2014,Kodarma,21,Barhi,GEN,SABI DEVI,F,GEN,25,JMM,39255,5
S27,Jharkhand,12,2014,Hazaribagh,21,Barhi,GEN,SABI DEVI,F,GEN,25,JMM,39255,6
S27,Jharkhand,12,2014,Kodarma,21,Barhi,GEN,YOGENDRA PRATAP,M,GEN,36,JVM,5857,7
S27,Jharkhand,12,2014,Hazaribagh,21,Barhi,GEN,YOGENDRA PRATAP,M,GEN,36,JVM,5857,8
S27,Jharkhand,12,2014,Kodarma,21,Barhi,GEN,None of the Above,NULL,NULL,NULL,NOTA,3629,9
S27,Jharkhand,12,2014,Hazaribagh,21,Barhi,GEN,None of the Above,NULL,NULL,NULL,NOTA,3629,10
S27,Jharkhand,12,2014,Kodarma,21,Barhi,GEN,MANJU GAUTAM,F,GEN,47,CPI,3412,11
S27,Jharkhand,12,2014,Hazaribagh,21,Barhi,GEN,MANJU GAUTAM,F,GEN,47,CPI,3412,12
S27,Jharkhand,12,2014,Kodarma,21,Barhi,GEN,BASUDEO PASWAN,M,SC,44,IND,3087,13
S27,Jharkhand,12,2014,Hazaribagh,21,Barhi,GEN,BASUDEO PASWAN,M,SC,44,IND,3087,14
S27,Jharkhand,12,2014,Kodarma,21,Barhi,GEN,SANTOSH RAVIDAS,M,SC,34,BSP,2918,15
S27,Jharkhand,12,2014,Hazaribagh,21,Barhi,GEN,SANTOSH RAVIDAS,M,SC,34,BSP,2918,16
S27,Jharkhand,12,2014,Kodarma,21,Barhi,GEN,RAJENDRA RAJAK,M,SC,43,IND,1362,17
S27,Jharkhand,12,2014,Hazaribagh,21,Barhi,GEN,RAJENDRA RAJAK,M,SC,43,IND,1362,18
S27,Jharkhand,12,2014,Kodarma,21,Barhi,GEN,RANJIT KUMAR,M,GEN,31,CPI(ML)(L),1357,19
S27,Jharkhand,12,2014,Hazaribagh,21,Barhi,GEN,RANJIT KUMAR,M,GEN,31,CPI(ML)(L),1357,20
S27,Jharkhand,12,2014,Kodarma,21,Barhi,GEN,GAUTAM KUMAR YADAV,M,GEN,25,IND,1223,21
S27,Jharkhand,12,2014,Hazaribagh,21,Barhi,GEN,GAUTAM KUMAR YADAV,M,GEN,25,IND,1223,22
S27,Jharkhand,12,2014,Kodarma,21,Barhi,GEN,BHUNESHWAR YADAV,M,GEN,25,SP,1182,23
S27,Jharkhand,12,2014,Hazaribagh,21,Barhi,GEN,BHUNESHWAR YADAV,M,GEN,25,SP,1182,24
S27,Jharkhand,12,2014,Kodarma,21,Barhi,GEN,DHANANJAY KUMAR,M,GEN,32,PMS,1087,25
S27,Jharkhand,12,2014,Hazaribagh,21,Barhi,GEN,DHANANJAY KUMAR,M,GEN,32,PMS,1087,26
S27,Jharkhand,12,2014,Kodarma,21,Barhi,GEN,HARI PRASAD MEHTA,M,GEN,34,JKPP,1020,27
S27,Jharkhand,12,2014,Hazaribagh,21,Barhi,GEN,HARI PRASAD MEHTA,M,GEN,34,JKPP,1020,28
S27,Jharkhand,12,2014,Kodarma,21,Barhi,GEN,PARAS SHARAN DEO,M,SC,43,BMUP,506,29
S27,Jharkhand,12,2014,Hazaribagh,21,Barhi,GEN,PARAS SHARAN DEO,M,SC,43,BMUP,506,30
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,NIRMALA DEVI,F,GEN,48,INC,61817,1
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,NIRMALA DEVI,F,GEN,48,INC,61817,2
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,NIRMALA DEVI,F,GEN,48,INC,61817,3
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,ROSHAN LAL CHAUDHARY,M,GEN,50,AJSUP,61406,4
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,ROSHAN LAL CHAUDHARY,M,GEN,50,AJSUP,61406,5
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,ROSHAN LAL CHAUDHARY,M,GEN,50,AJSUP,61406,6
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,SANJEEV KUMAR,M,ST,41,JMM,32496,7
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,SANJEEV KUMAR,M,ST,41,JMM,32496,8
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,SANJEEV KUMAR,M,ST,41,JMM,32496,9
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,RAMENDRA KUMAR,M,GEN,73,CPI,16631,10
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,RAMENDRA KUMAR,M,GEN,73,CPI,16631,11
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,RAMENDRA KUMAR,M,GEN,73,CPI,16631,12
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,SHIVLAL MAHTO,M,GEN,39,JVM,15068,13
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,SHIVLAL MAHTO,M,GEN,39,JVM,15068,14
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,SHIVLAL MAHTO,M,GEN,39,JVM,15068,15
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,DEEPAK KUMAR DAS,M,SC,36,BSP,3851,16
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,DEEPAK KUMAR DAS,M,SC,36,BSP,3851,17
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,DEEPAK KUMAR DAS,M,SC,36,BSP,3851,18
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,KARTIK MAHTO,M,GEN,36,IND,3122,19
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,KARTIK MAHTO,M,GEN,36,IND,3122,20
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,KARTIK MAHTO,M,GEN,36,IND,3122,21
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,GAUTAM TIWARI,M,GEN,34,IND,2906,22
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,GAUTAM TIWARI,M,GEN,34,IND,2906,23
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,GAUTAM TIWARI,M,GEN,34,IND,2906,24
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,None of the Above,NULL,NULL,NULL,NOTA,2002,25
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,None of the Above,NULL,NULL,NULL,NOTA,2002,26
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,None of the Above,NULL,NULL,NULL,NOTA,2002,27
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,HEERA GOPE,M,GEN,53,CPI(ML)(L),1717,28
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,HEERA GOPE,M,GEN,53,CPI(ML)(L),1717,29
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,HEERA GOPE,M,GEN,53,CPI(ML)(L),1717,30
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,SHAHID ALI,M,GEN,33,IUML,1467,31
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,SHAHID ALI,M,GEN,33,IUML,1467,32
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,SHAHID ALI,M,GEN,33,IUML,1467,33
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,ANIRUDDH KUMAR,M,GEN,37,SAP,1455,34
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,ANIRUDDH KUMAR,M,GEN,37,SAP,1455,35
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,ANIRUDDH KUMAR,M,GEN,37,SAP,1455,36
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,MANOJ KUMAR SINHA,M,GEN,44,NCP,1455,37
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,MANOJ KUMAR SINHA,M,GEN,44,NCP,1455,38
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,MANOJ KUMAR SINHA,M,GEN,44,NCP,1455,39
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,PRABHU ORAON,M,ST,38,IND,1114,40
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,PRABHU ORAON,M,ST,38,IND,1114,41
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,PRABHU ORAON,M,ST,38,IND,1114,42
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,BITU KUMAR,M,GEN,27,JKP,942,43
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,BITU KUMAR,M,GEN,27,JKP,942,44
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,BITU KUMAR,M,GEN,27,JKP,942,45
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,ANUPAM KUMAR PATHAK,M,GEN,39,IND,905,46
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,ANUPAM KUMAR PATHAK,M,GEN,39,IND,905,47
S27,Jharkhand,12,2014,Chatra,22,Barkagaon,GEN,ANUPAM KUMAR PATHAK,M,GEN,39,IND,905,48
S27,Jharkhand,12,2014,Hazaribagh,22,Barkagaon,GEN,BINOD RANA,M,GEN,30,BASAPA,730,49
S27,Jharkhand,12,2014,Ramgarh,22,Barkagaon,GEN,BINOD RANA,M,GEN,30,BASAPA,730,50
