ST_CODE,ST_NAME,PC_NO,PC_NAME,CANDIDATE,CANDIDATE_SEX,CANDIDATE_AGE,CANDIDATE_CATEGORY,PARTY,VOTES
S25,West Bengal,,Mathurapur,Soumen Sarkar,M,42,SC,BSP,4634
S25,West Bengal,,Mathurapur,Choudhury Mohan Jatua,M,80,SC,AITC,726828
S25,West Bengal,,Mathurapur,Krittibas Sardar,M,63,SC,INC,32324
S25,West Bengal,,Mathurapur,Dr.Sarat Chandra Haldar,M,42,SC,CPM,92417
S25,West Bengal,,Mathurapur,Amitav Naskar,M,33,SC,NDPOI,1494
S25,West Bengal,,Mathurapur,Shyamaprasad Halder,M,46,SC,BJP,522854
S25,West Bengal,,Mathurapur,Pronab Kumar Jatua,M,57,SC,IND,6048
S25,West Bengal,,Mathurapur,Asit Kumar Haldar,M,40,SC,IND,1752
S25,West Bengal,,Diamond harbour,Ajay Ghosh,M,69,GEN,SUCI(C),1846
S25,West Bengal,,Diamond harbour,Nilanjan Roy,M,43,GEN,BJP,470533
S25,West Bengal,,Diamond harbour,Soumya Aich Roy,M,49,GEN,INC,19828
S25,West Bengal,,Diamond harbour,Abhishek Banerjee,M,31,GEN,AITC,791127
S25,West Bengal,,Diamond harbour,Dr.Fuad Halim,M,48,GEN,CPM,93941
S25,West Bengal,,Diamond harbour,Santosh Kumar,M,39,GEN,SHS,2252
S25,West Bengal,,Diamond harbour,Md.Goribulla Molla,M,43,GEN,BSP,2911
S25,West Bengal,,Diamond harbour,Subrata Bose,M,61,GEN,IND,5555
S25,West Bengal,,Diamond harbour,Swarnalata Sarkar,F,44,GEN,BNARP,2018
S25,West Bengal,,Diamond harbour,Prabir Sarkar,M,58,GEN,IND,2744
S25,West Bengal,,Jadavpur,Sujata Banerjee,F,64,GEN,SUCI(C),4354
S25,West Bengal,,Jadavpur,Anuradha Putatunda,F,64,GEN,PDS,5549
S25,West Bengal,,Jadavpur,Gopal Naskar,M,45,GEN,RJNP,1343
S25,West Bengal,,Jadavpur,Bimal Krishna Mandal,M,59,SC,BSP,5114
S25,West Bengal,,Jadavpur,Kartick Naskar,M,68,SC,IND,2554
S25,West Bengal,,Jadavpur,Bikash Ranjan Bhattacharyya,M,68,GEN,CPM,302264
S25,West Bengal,,Jadavpur,Mangal Kumar Sardar,M,30,SC,IND,3475
S25,West Bengal,,Jadavpur,Kartik Kayal,M,44,SC,IND,9378
S25,West Bengal,,Jadavpur,Mimi Chakraborty,F,30,GEN,AITC,688472
S25,West Bengal,,Jadavpur,Anupam Hazra,M,37,GEN,BJP,393233
S25,West Bengal,,Jadavpur,Dr Nazrul Islam,M,65,GEN,MPOI,1605
S25,West Bengal,,Jadavpur,Rupa Khan,F,50,GEN,BNARP,1667
S25,West Bengal,,Jadavpur,Atanu Chatterjee,M,30,GEN,IND,2345
S25,West Bengal,,Kolkata dakshin,Debabrata Bera,M,43,GEN,SUCI(C),2391
S25,West Bengal,,Kolkata dakshin,Mala Roy,F,61,GEN,AITC,573119
S25,West Bengal,,Kolkata dakshin,Mita Chakraborty,F,44,GEN,INC,42618
S25,West Bengal,,Kolkata dakshin,Chandra Kumar Bose,M,58,GEN,BJP,417927
S25,West Bengal,,Kolkata dakshin,Niraj Agarwal,M,37,GEN,IND,1658
S25,West Bengal,,Kolkata dakshin,Nandini Mukherjee,F,53,GEN,CPM,140275
S25,West Bengal,,Kolkata dakshin,Sridhar Chandra Bagari,M,62,GEN,SHS,1697
S25,West Bengal,,Kolkata dakshin,Rita Dutta,F,53,GEN,IND,2457
S25,West Bengal,,Kolkata dakshin,Sarfaraz Khan,M,43,GEN,BSP,2360
S25,West Bengal,,Kolkata dakshin,Gautam Mitra,M,61,GEN,IND,701
S25,West Bengal,,Kolkata dakshin,Santanu Roy,M,46,GEN,IND,4564
S25,West Bengal,,Kolkata dakshin,Kashinath Das,M,64,GEN,IND,1253
S25,West Bengal,,Kolkata dakshin,Badal Mondal,M,49,GEN,IND,801
S25,West Bengal,,Kolkata uttar,Bijnan Kumar Bera,M,59,GEN,SUCI(C),1315
S25,West Bengal,,Kolkata uttar,Mir Tipu Sultan Ali,M,51,GEN,PDS,503
S25,West Bengal,,Kolkata uttar,Rinku Gupta,F,44,GEN,PPOI,965
S25,West Bengal,,Kolkata uttar,Kaninika Bose (Ghosh),F,50,GEN,CPM,71080
S25,West Bengal,,Kolkata uttar,Subhash Verma,M,49,GEN,JSVP,1301
S25,West Bengal,,Kolkata uttar,Rathindra Nath Roy,M,52,SC,PUJP,1602
S25,West Bengal,,Kolkata uttar,Rahul (Biswajit) Sinha,M,55,GEN,BJP,347796
S25,West Bengal,,Kolkata uttar,Omprakash Prajapati,M,37,GEN,BSP,2597
S25,West Bengal,,Kolkata uttar,Manmohan Garodia,M,56,GEN,RAHM,440
S25,West Bengal,,Kolkata uttar,Anujit Kumar Nan,M,53,GEN,IND,5737
S25,West Bengal,,Kolkata uttar,Bandyopadhyay Sudip,M,70,GEN,AITC,474891
S25,West Bengal,,Kolkata uttar,Naresh Kr Singh,M,58,GEN,JASP,712
S25,West Bengal,,Kolkata uttar,Syed Shahid Imam,M,57,GEN,INC,26093
S25,West Bengal,,Kolkata uttar,Kalipada Jana,M,68,GEN,IND,924
S25,West Bengal,,Kolkata uttar,Md Imtiaz Khan,M,45,GEN,BHAPRAP,418
S25,West Bengal,,Kolkata uttar,Joydeb Das,M,31,GEN,BHMP,480
S25,West Bengal,,Kolkata uttar,Sumanta Bhowmick,M,58,GEN,IND,1301
S25,West Bengal,,Kolkata uttar,Manas Majumder,M,39,GEN,SHS,901
S25,West Bengal,,Kolkata uttar,Panna Lal Shaw,M,56,GEN,IND,599
S25,West Bengal,,Kolkata uttar,Debjit Roy Chowdhury,M,52,GEN,IND,3713
S25,West Bengal,,Kolkata uttar,Utpal Biswas,M,44,SC,IND,509
S25,West Bengal,,Howrah,Prasun Banerjee,M,64,GEN,AITC,576711
S25,West Bengal,,Howrah,Md.Shanawaz,M,61,GEN,SUCI(C),1120
S25,West Bengal,,Howrah,Sumitro Adhikary,M,44,GEN,CPM,105547
S25,West Bengal,,Howrah,Imtiaz Ahmed Mollah,M,52,GEN,IND,1323
S25,West Bengal,,Howrah,Rantidev Sengupta,M,60,GEN,BJP,473016
S25,West Bengal,,Howrah,Sudarsan Manna,M,73,GEN,STPI,730
S25,West Bengal,,Howrah,Debasish Mandal,M,43,SC,IND,1347
S25,West Bengal,,Howrah,Kanai Sit,M,29,GEN,IND,1003
S25,West Bengal,,Howrah,Samir Mondal,M,45,GEN,IND,686
S25,West Bengal,,Howrah,Pankaj Gar,M,44,GEN,IND,1179
S25,West Bengal,,Howrah,Gautam Kumar Shaw,M,40,GEN,PUJP,1379
S25,West Bengal,,Howrah,Chandra Sekhar Jha,M,34,GEN,SHS,1840
S25,West Bengal,,Howrah,Shyam Prasad Ram,M,45,SC,IND,2028
S25,West Bengal,,Howrah,Ashraf Ali,M,52,GEN,IND,975
S25,West Bengal,,Howrah,Sisir Samanta,M,59,GEN,IND,3555
S25,West Bengal,,Howrah,Suvra Ghosh,F,61,GEN,INC,32107
S25,West Bengal,,Howrah,Sekhar Mondal,M,46,GEN,IND,6447
S25,West Bengal,,Howrah,Shailendra Kumar Jaiswal,M,49,GEN,IND,3949
S25,West Bengal,,Howrah,Kashi Nath Malick,M,35,SC,IND,1014
S25,West Bengal,,Uluberia,Minati Sarkar,F,61,GEN,SUCI(C),1697
S25,West Bengal,,Uluberia,Maksuda Khatun,F,58,GEN,CPM,81314
S25,West Bengal,,Uluberia,Simal Saren,M,33,ST,IUC,2339
S25,West Bengal,,Uluberia,Sajda Ahmed,F,57,GEN,AITC,694945
S25,West Bengal,,Uluberia,Amal Barman,M,42,SC,IND,1885
S25,West Bengal,,Uluberia,Shoma Ranisree Roy,F,40,GEN,INC,27568
S25,West Bengal,,Uluberia,Durgadas Hajra,M,62,GEN,IND,6770
S25,West Bengal,,Uluberia,Alimuddin Nazir,M,26,GEN,RaJSP,2519
S25,West Bengal,,Uluberia,Joy Banerjee,M,56,GEN,BJP,479586
S25,West Bengal,,Uluberia,Susanta Kumar Dalui,M,54,SC,IND,3077
S25,West Bengal,,Srerampur,Pradyut Chowdhuri,M,65,GEN,SUCI(C),1886
S25,West Bengal,,Srerampur,Kalyan Banerjee,M,62,GEN,AITC,637707
S25,West Bengal,,Srerampur,Tirthankar Ray,M,44,GEN,CPM,152281
S25,West Bengal,,Srerampur,Mangal Sarkar,M,39,GEN,IND,5092
S25,West Bengal,,Srerampur,Lachman Rajak,M,61,SC,BSP,2593
S25,West Bengal,,Srerampur,Debabrata Biswas,M,60,GEN,INC,32509
S25,West Bengal,,Srerampur,Kashinath Murmu,M,58,ST,IUC,1664
S25,West Bengal,,Srerampur,Prabhash Chandra Kar,M,61,GEN,RaJSP,1772
S25,West Bengal,,Srerampur,Avash Munshi,M,54,GEN,IND,2272
S25,West Bengal,,Srerampur,Debjit Sarkar,M,42,GEN,BJP,539171
S25,West Bengal,,Srerampur,Swapan Manna,M,41,GEN,IND,4257
S25,West Bengal,,Hooghly,Bhaskar Ghosh,M,39,GEN,SUCI(C),8082
S25,West Bengal,,Hooghly,Locket Chatterjee,F,45,GEN,BJP,671448
S25,West Bengal,,Hooghly,Pradip Saha,M,54,SC,CPM,121588
S25,West Bengal,,Hooghly,Dr.Ratna De (Nag),F,70,GEN,AITC,598086
S25,West Bengal,,Hooghly,Pratul Chandra Saha,M,57,SC,INC,25374
S25,West Bengal,,Hooghly,Sajal Adhikari,M,55,GEN,CPI(ML)(L),8012
S25,West Bengal,,Hooghly,Dulal Ch.Hembram,M,61,ST,IND,3080
S25,West Bengal,,Hooghly,Noor Hossain Mondal,M,34,GEN,IND,3509
S25,West Bengal,,Hooghly,Vijay Kumar Mahato,M,49,SC,BSP,5138
S25,West Bengal,,Arambagh,Prosanta Malik,M,44,SC,SUCI(C),3473
S25,West Bengal,,Arambagh,Tapan Kumar Ray,M,55,SC,BJP,648787
S25,West Bengal,,Arambagh,Chittaranjan Mallick,M,60,SC,IND,7648
S25,West Bengal,,Arambagh,Sakti Mohan Malik,M,59,SC,CPM,100520
S25,West Bengal,,Arambagh,Aparupa Poddar (Afrin Ali),F,33,SC,AITC,649929
S25,West Bengal,,Arambagh,Binay Kumar Malik,M,42,SC,RaJSP,8669
S25,West Bengal,,Arambagh,Jhantu Lal Pakre,M,49,SC,BNARP,2618
S25,West Bengal,,Arambagh,Jyoti Kumari Das,F,41,SC,INC,25128
S25,West Bengal,,Arambagh,Samir Mitra,M,56,SC,BSP,4714
S25,West Bengal,,Tamluk,Madhusudan Bera,M,59,GEN,SUCI(C),6008
S25,West Bengal,,Tamluk,Lakshman Chandra Seth,M,73,SC,INC,16001
S25,West Bengal,,Tamluk,Adhikari Dibyendu,M,42,GEN,AITC,724433
S25,West Bengal,,Tamluk,Adak Sukomal,M,33,GEN,IND,2486
S25,West Bengal,,Tamluk,Sk Ibrahim Ali,M,31,GEN,CPM,136129
S25,West Bengal,,Tamluk,Dhananjoy Dalai,M,44,SC,IND,1631
S25,West Bengal,,Tamluk,Satadal Metya,M,31,GEN,SHS,3197
S25,West Bengal,,Tamluk,Sankar Mondal,M,36,GEN,RAJADP,1226
S25,West Bengal,,Tamluk,Sidharthashankar Naskar,M,50,SC,BJP,534268
S25,West Bengal,,Tamluk,Makhan Mahapatra,M,43,GEN,BSP,4496
S25,West Bengal,,Tamluk,Marphat Ali Khan,M,52,GEN,IND,4750
S25,West Bengal,,Tamluk,Motyar Rahaman,M,49,GEN,BHAPRAP,1341
S25,West Bengal,,Kanthi,Manas Pradhan,M,49,GEN,SUCI(C),3297
S25,West Bengal,,Kanthi,Adhikari Sisir,M,77,GEN,AITC,711872
S25,West Bengal,,Kanthi,Paritosh Pattanayak,M,38,GEN,CPM,76185
S25,West Bengal,,Kanthi,Dipak Kumar Das,M,65,GEN,INC,16851
S25,West Bengal,,Kanthi,Barman Khokan,M,39,SC,BSP,3004
S25,West Bengal,,Kanthi,Dr.Debasis Samanta,M,46,GEN,BJP,600204
S25,West Bengal,,Kanthi,Kenaram Misra,M,62,GEN,SHS,4147
S25,West Bengal,,Ghatal,Dinesh Maikap,M,46,GEN,SUCI(C),5301
S25,West Bengal,,Ghatal,Tapan Ganguli,M,63,GEN,CPI,97060
S25,West Bengal,,Ghatal,Ujjwal Kumar Ghatak,M,45,GEN,SHS,4213
S25,West Bengal,,Ghatal,Bharati Ghosh,F,56,GEN,BJP,609986
S25,West Bengal,,Ghatal,Adhikari Deepak (Dev),M,36,GEN,AITC,717959
S25,West Bengal,,Ghatal,Khandakar Md.Saifullah (Saiful),M,33,GEN,INC,32839
S25,West Bengal,,Ghatal,Surajit Senapati,M,30,SC,BSP,7650
S25,West Bengal,,Jhargram,Sushil Mandi,M,38,ST,SUCI(C),6449
S25,West Bengal,,Jhargram,Narendra Nath Hembram,M,53,ST,IND,13228
S25,West Bengal,,Jhargram,Kunar Hembram,M,56,ST,BJP,626583
S25,West Bengal,,Jhargram,Birbaha Saren,F,48,ST,AITC,614816
S25,West Bengal,,Jhargram,Deblina Hembram,F,48,ST,CPM,75680
S25,West Bengal,,Jhargram,Ashok Kumar Murmu,M,60,ST,BSP,11324
S25,West Bengal,,Jhargram,Jageswar Hembram,M,54,ST,INC,20754
S25,West Bengal,,Jhargram,Birbaha Hansda,F,37,ST,JKP(N),11204
S25,West Bengal,,Jhargram,Maheswar Hembram,M,29,ST,AKBJHP,8484
S25,West Bengal,,Medinipur,Tushar Jana,M,62,GEN,SUCI(C),6603
S25,West Bengal,,Medinipur,Rabindra Nath Bera,M,75,GEN,AMB,8570
S25,West Bengal,,Medinipur,Sambhunath Chattapadhyay,M,64,GEN,INC,20807
S25,West Bengal,,Medinipur,Biplab Bhatta,M,50,GEN,CPI,62319
S25,West Bengal,,Medinipur,Ashoke Sarkar,M,65,GEN,SHS,3093
S25,West Bengal,,Medinipur,Dilip Ghosh,M,54,GEN,BJP,685433
S25,West Bengal,,Medinipur,Manas Ranjan Bhunia,M,67,GEN,AITC,596481
S25,West Bengal,,Medinipur,Ramkrishna Sarkar,M,72,GEN,BSP,7568
S25,West Bengal,,Medinipur,Tapas Kumar Kar,M,45,GEN,IND,4183
S25,West Bengal,,Purulia,Rangalal Kumar,M,48,GEN,SUCI(C),4369
S25,West Bengal,,Purulia,Laxmikanta Mahata,M,64,GEN,AMB,3503
S25,West Bengal,,Purulia,Bir Singh Mahato,M,73,GEN,AIFB,68434
S25,West Bengal,,Purulia,Nepal Mahata,M,58,GEN,INC,84477
S25,West Bengal,,Purulia,Jyotirmay Singh Mahato,M,34,GEN,BJP,668107
S25,West Bengal,,Purulia,Dipendu Mahato,M,46,GEN,JMM,1798
S25,West Bengal,,Purulia,Anandi Tudu,F,51,ST,BSP,11202
S25,West Bengal,,Purulia,Barjuram Singh Sardar,M,66,ST,IND,6516
S25,West Bengal,,Purulia,Uttam Tantubay,M,48,GEN,BHMP,6031
S25,West Bengal,,Purulia,Dr.Mriganka Mahato,M,56,GEN,AITC,463375
S25,West Bengal,,Purulia,Jawaharlal Mahato,M,66,GEN,MPOI,2452
S25,West Bengal,,Purulia,Sekh Fatik,M,30,GEN,BNARP,7777
S25,West Bengal,,Purulia,Mrityunjoy Mahato,M,57,GEN,IND,10336
S25,West Bengal,,Purulia,Uma Charan Mahato,M,77,GEN,IND,3876
S25,West Bengal,,Purulia,Rajib Mahato,M,41,GEN,SHS,1661
S25,West Bengal,,Bankura,Dr.Tanmay Mandal,M,54,GEN,SUCI(C),5679
S25,West Bengal,,Bankura,Amiya Patra,M,67,GEN,CPM,100282
S25,West Bengal,,Bankura,Subrata Mukherjee,M,72,GEN,AITC,500986
S25,West Bengal,,Bankura,Sukchand Saren,M,58,ST,CPIM,2889
S25,West Bengal,,Bankura,Dr.Subhas Sarkar,M,65,GEN,BJP,675319
S25,West Bengal,,Bankura,Prabir Banerjee,M,49,GEN,JHAP,4164
S25,West Bengal,,Bankura,Mahadeb Bauri,M,39,SC,BSP,6707
S25,West Bengal,,Bankura,Animesh Mal,M,27,SC,BNARP,9123
S25,West Bengal,,Bankura,Ananda Kumar Saren,M,43,ST,RaJSP,3228
S25,West Bengal,,Bankura,Shyamal Kumar Palit,M,42,GEN,IND,5034
S25,West Bengal,,Bankura,Gour Chandra (Akhan) Hembram,M,47,ST,JKPP,2220
S25,West Bengal,,Bankura,Abdul Rahim Mallik,M,52,GEN,IND,5819
S25,West Bengal,,Bankura,Subhash Sarkar,M,50,SC,SHS,9072
S25,West Bengal,,Bankura,Bibhuti Sardar,M,64,ST,IND,12372
S25,West Bengal,,Bankura,Milan Mandi,M,40,ST,IND,14942
S25,West Bengal,,Bishnupur,Ajit Kumar Bauri,M,38,SC,SUCI(C),11225
S25,West Bengal,,Bishnupur,Khan Sunil,M,72,SC,CPM,102615
S25,West Bengal,,Bishnupur,Jitendra Nath Roy,M,62,SC,CPIM,6438
S25,West Bengal,,Bishnupur,Shyamal Santra,M,39,SC,AITC,578972
S25,West Bengal,,Bishnupur,Tarani Roy,M,66,SC,IND,11070
S25,West Bengal,,Bishnupur,Khan Narayan Chandra,M,67,SC,INC,17932
S25,West Bengal,,Bishnupur,Khan Saumitra,M,38,SC,BJP,657019
S25,West Bengal,,Bishnupur,Basudeb Sikari,M,42,SC,BMUP,13545
S25,West Bengal,,Bishnupur,Sanjit Khan,M,39,SC,IND,7396
S25,West Bengal,,Bardhaman purba,Nirmal Majhi,M,37,SC,SUCI(C),6419
S25,West Bengal,,Bardhaman purba,Iswar Chandra Das,M,58,SC,CPM,175920
S25,West Bengal,,Bardhaman purba,Paresh Chandra Das,M,61,SC,BJP,551523
S25,West Bengal,,Bardhaman purba,Sunil Kumar Mondal,M,61,SC,AITC,640834
S25,West Bengal,,Bardhaman purba,Mukul Biswas,M,45,SC,BSP,8862
S25,West Bengal,,Bardhaman purba,Siddhartha Majumdar,M,37,SC,INC,38472
S25,West Bengal,,Bardhaman purba,Biplab Mistri,M,49,SC,BNARP,6496
S25,West Bengal,,Bardhaman durgapur,Sucheta Kundu(Banerjee),F,50,GEN,SUCI(C),6543
S25,West Bengal,,Bardhaman durgapur,Abhas Ray Chaudhuri,M,50,GEN,CPM,161329
S25,West Bengal,,Bardhaman durgapur,Dr.Mamtaz Sanghamita,F,73,GEN,AITC,595937
S25,West Bengal,,Bardhaman durgapur,Ramkrishna Malik (Dev),M,32,SC,BSP,13766
S25,West Bengal,,Bardhaman durgapur,Ranajit Mukherjee,M,39,GEN,INC,38516
S25,West Bengal,,Bardhaman durgapur,S.S Ahluwalia,M,67,GEN,BJP,598376
S25,West Bengal,,Asansol,Amar Chowdhury,M,63,GEN,SUCI(C),4383
S25,West Bengal,,Asansol,Swaraj Das (Bapi),M,52,SC,IND,10066
S25,West Bengal,,Asansol,Gouranga Chatterjee,M,59,GEN,CPM,87608
S25,West Bengal,,Asansol,Babul Supriyo,M,48,GEN,BJP,633378
S25,West Bengal,,Asansol,Md.Zahir Alam,M,62,GEN,BMUP,12677
S25,West Bengal,,Asansol,Abhishekh Kumar Singh,M,49,GEN,SHS,5761
S25,West Bengal,,Asansol,Biswarup Mondal,M,37,GEN,INC,21038
S25,West Bengal,,Asansol,Moon Moon Sen,F,65,GEN,AITC,435741
S25,West Bengal,,Asansol,Sandip Sarkar,M,53,SC,BSP,7860
S25,West Bengal,,Asansol,Kajal Banerjee,M,53,GEN,IND,5176
S25,West Bengal,,Bolpur,Bijoy Dolui,M,48,SC,SUCI(C),8797
S25,West Bengal,,Bolpur,Das Samiran,M,39,SC,BSP,9165
S25,West Bengal,,Bolpur,Asit Kumar Mal,M,63,SC,AITC,699171
S25,West Bengal,,Bolpur,Das Ramprasad,M,53,SC,BJP,592769
S25,West Bengal,,Bolpur,Abhijit Saha,M,47,SC,INC,30112
S25,West Bengal,,Bolpur,Ram Chandra Dome,M,61,SC,CPM,91964
S25,West Bengal,,Bolpur,Simanta Mondal,M,44,SC,RVNP,17013
S25,West Bengal,,Birbhum,Ayesha Khatun,F,49,GEN,SUCI(C),6000
S25,West Bengal,,Birbhum,Prabir Mukhopadhyay,M,56,GEN,BSP,9467
S25,West Bengal,,Birbhum,Satabdi Roy,F,49,GEN,AITC,654077
S25,West Bengal,,Birbhum,Chittaranjan Hansda,M,63,ST,IND,5528
S25,West Bengal,,Birbhum,Karim Rezaul,M,54,GEN,CPM,96763
S25,West Bengal,,Birbhum,Dudh Kumar Mondal,M,63,GEN,BJP,565153
S25,West Bengal,,Birbhum,Imam Hossain,M,51,GEN,INC,75546
S25,West Bengal,,Birbhum,Ahamed Faruk,M,49,GEN,RVNP,15171
S25,West Bengal,,Birbhum,Md.Firoj Ali,M,39,GEN,BNJD,9400
S26,Chhattisgarh,,Sarguja,Maya Bhagat,F,40,ST,BSP,18534
S26,Chhattisgarh,,Sarguja,Renuka Singh Saruta,F,55,ST,BJP,663711
S26,Chhattisgarh,,Sarguja,Palsay Uranv,M,38,ST,IND,9414
S26,Chhattisgarh,,Sarguja,Asha Devi Poya,F,44,ST,GGP,24463
S26,Chhattisgarh,,Sarguja,Khel Sai Singh,M,72,ST,INC,505838
S26,Chhattisgarh,,Sarguja,Pawan Kumar Nag,M,39,ST,BMUP,4143
S26,Chhattisgarh,,Sarguja,Ramnath Cherwa,M,48,ST,SSD,9060
S26,Chhattisgarh,,Sarguja,Mohan Singh Tekam,M,41,ST,SHS,7161
S26,Chhattisgarh,,Sarguja,Guman Singh Poya,M,34,ST,APoI,5388
S26,Chhattisgarh,,Sarguja,Chandradeep Singh Korcho,M,26,ST,RJsbhP,3712
S26,Chhattisgarh,,Raigarh,Laljeet Singh Rathia,M,42,ST,INC,592308
S26,Chhattisgarh,,Raigarh,Gomati Sai,F,43,ST,BJP,658335
S26,Chhattisgarh,,Raigarh,Jai Singh Sidar,M,42,ST,GGP,2545
S26,Chhattisgarh,,Raigarh,Innocent Kujur,M,58,ST,BSP,26596
S26,Chhattisgarh,,Raigarh,Ravishankar Sidar,M,29,ST,APoI,4006
S26,Chhattisgarh,,Raigarh,Tarika Tarangini Uraon,F,39,ST,IND,5713
S26,Chhattisgarh,,Raigarh,Kripashankar Bhagat,M,44,ST,BTP,2591
S26,Chhattisgarh,,Raigarh,Naval Kishor Rathia,M,29,ST,IND,9560
S26,Chhattisgarh,,Raigarh,Vir Kumar Tigga,M,41,ST,BMUP,2835
S26,Chhattisgarh,,Raigarh,Jyoti Bhagat,F,37,ST,KMSP,1854
S26,Chhattisgarh,,Raigarh,Tejram Sidar,M,50,ST,IND,5656
S26,Chhattisgarh,,Raigarh,Prakash Kumar Uranw,M,35,ST,IND,10162
S26,Chhattisgarh,,Raigarh,Amrit Tirkey,M,42,ST,PSPL,8887
S26,Chhattisgarh,,Raigarh,Vijay Lakara,M,39,ST,SHS,3347
S26,Chhattisgarh,,Janjgir-champa,Dauram Ratnakar,M,60,SC,BSP,131387
S26,Chhattisgarh,,Janjgir-champa,Ravi Parasram Bhardwaj,M,42,SC,INC,489535
S26,Chhattisgarh,,Janjgir-champa,Guharam Ajgalley,M,52,SC,BJP,572790
S26,Chhattisgarh,,Janjgir-champa,Ashish Ratre,F,52,SC,PPID,6240
S26,Chhattisgarh,,Janjgir-champa,Shanti Kumar Ratre,M,39,SC,GGP,2784
S26,Chhattisgarh,,Janjgir-champa,Seema Ajay,F,25,SC,APoI,7831
S26,Chhattisgarh,,Janjgir-champa,Naresh Bai Jangde,F,30,SC,SHS,1826
S26,Chhattisgarh,,Janjgir-champa,Naresh Kumar Dahariya,M,41,SC,RGOP,1850
S26,Chhattisgarh,,Janjgir-champa,Lakhan Lal Chauhan Alias Lakhala Danav,M,67,SC,BMUP,1791
S26,Chhattisgarh,,Janjgir-champa,Dr.Uday Ratre,M,52,SC,IND,4778
S26,Chhattisgarh,,Janjgir-champa,Nitesh Kumar Ratre,M,26,SC,SUSP,2568
S26,Chhattisgarh,,Janjgir-champa,Asharam Ratnakar,M,38,SC,IND,6467
S26,Chhattisgarh,,Janjgir-champa,Vrinda Chauhan,F,37,SC,cvgrp,2187
S26,Chhattisgarh,,Janjgir-champa,Sita Chauhan,F,30,SC,BSCP,3876
S26,Chhattisgarh,,Janjgir-champa,Bhojram Banjare,M,60,SC,RJsbhP,1759
S26,Chhattisgarh,,Korba,Jyotsna Charandas Mahant,F,65,GEN,INC,523310
S26,Chhattisgarh,,Korba,Chandra Bhushan Kanwar Adhivakta L L M,M,41,ST,APoI,3965
S26,Chhattisgarh,,Korba,Raj Kumar Yadav,M,67,GEN,BYPP,1986
S26,Chhattisgarh,,Korba,Ramdayal Uraon,M,58,ST,IND,6801
S26,Chhattisgarh,,Korba,Jyoti Nand Dubey,M,52,GEN,BJP,497061
S26,Chhattisgarh,,Korba,Suman Lal Khande,M,42,SC,RJsbhP,2987
S26,Chhattisgarh,,Korba,Parmit Singh,M,45,GEN,BSP,15880
S26,Chhattisgarh,,Korba,Rajesh Pandey,M,43,GEN,BHBHP,3085
S26,Chhattisgarh,,Korba,Lilambar Singh,M,58,ST,BTP,2910
S26,Chhattisgarh,,Korba,Tuleshwar Hirasingh Markam,M,45,ST,GGP,37417
S26,Chhattisgarh,,Korba,Deepak Sahu,M,34,GEN,IND,3703
S26,Chhattisgarh,,Korba,Lakhan Lal Dewangan,M,44,GEN,IND,13695
S26,Chhattisgarh,,Korba,Pramod Kumar Sharma,M,60,GEN,IND,4798
S26,Chhattisgarh,,Bilaspur,Eg.Ramfal Mandrey,M,40,SC,APoI,2482
S26,Chhattisgarh,,Bilaspur,Salik Ram Jogi,M,52,SC,IND,645
S26,Chhattisgarh,,Bilaspur,"Sandeep Tiwari ""Raj""",M,43,GEN,BSHSP,1852
S26,Chhattisgarh,,Bilaspur,Santosh Kaushal,M,47,GEN,SHS,1865
S26,Chhattisgarh,,Bilaspur,Atal Shrivastav,M,51,GEN,INC,492796
S26,Chhattisgarh,,Bilaspur,Arun Sao,M,51,GEN,BJP,634559
S26,Chhattisgarh,,Bilaspur,Pooran Lal Chhabariya,M,56,GEN,SWAP,966
S26,Chhattisgarh,,Bilaspur,Uttam Das Guroo Gosai,M,47,GEN,BSP,21180
S26,Chhattisgarh,,Bilaspur,Avishek Ekka,M,31,ST,IND,6782
S26,Chhattisgarh,,Bilaspur,Sandeep Singh Porte,M,28,ST,AVVP,2201
S26,Chhattisgarh,,Bilaspur,Horilal Anant,M,25,SC,IND,1446
S26,Chhattisgarh,,Bilaspur,Harish Kumar Mandwa,M,38,SC,IND,946
S26,Chhattisgarh,,Bilaspur,Nand Kishore Raj,M,45,ST,GGP,5259
S26,Chhattisgarh,,Bilaspur,Urmila Tiwari,F,60,GEN,IND,4979
S26,Chhattisgarh,,Bilaspur,Shambhu Prasad Sharma,M,74,GEN,BHBHP,1960
S26,Chhattisgarh,,Bilaspur,Ramkumar Ghatlahare,M,46,SC,BLRP,826
S26,Chhattisgarh,,Bilaspur,Siddhram Lahare,M,44,SC,RJsbhP,1311
S26,Chhattisgarh,,Bilaspur,Raju Khatik Urph Lalu,M,50,SC,IND,543
S26,Chhattisgarh,,Bilaspur,Baldau Prasad Sahu,M,46,GEN,IND,801
S26,Chhattisgarh,,Bilaspur,Engineer Indrasen Mogre,M,53,GEN,IND,11982
S26,Chhattisgarh,,Bilaspur,Yaman Banjare,M,26,SC,BKNP,896
S26,Chhattisgarh,,Bilaspur,Harish Chandra Sahu,M,50,GEN,IND,1258
S26,Chhattisgarh,,Bilaspur,Arunkumar Sahu,M,41,GEN,IND,3281
S26,Chhattisgarh,,Bilaspur,Duj Ram Sahu,M,47,GEN,IND,3505
S26,Chhattisgarh,,Bilaspur,Vidya Sahu,F,49,GEN,IND,748
