ST_CODE,ST_NAME,PC_NO,PC_NAME,CANDIDATE,CANDIDATE_SEX,CANDIDATE_AGE,CATEGORY,PARTY,VOTES
S01,Andhra Pradesh,20,Hindupur,G.C VENKATARAMUDU,M,54,GEN,INC,36452
S01,Andhra Pradesh,20,Hindupur,ANAND,M,28,GEN,PPOI,3101
S01,Andhra Pradesh,20,Hindupur,AMUDALA SUBRAMANYAM,M,48,GEN,RPS,4521
S01,Andhra Pradesh,20,Hindupur,DUDDUKUNTA SREEDHAR REDDY,M,43,GEN,YSRCP,506966
S01,Andhra Pradesh,20,Hindupur,K.MOHAMMAD SHAMEER BASHA,M,39,GEN,JaSPa,4590
S01,Andhra Pradesh,20,Hindupur,APPIREDDYGARI KONDA REDDY,M,41,GEN,IND,1257
S01,Andhra Pradesh,20,Hindupur,ASADULLAH K.M,M,61,GEN,IND,1099
S01,Andhra Pradesh,20,Hindupur,CHINTA SARATH KUMAR REDDY,M,31,GEN,IND,1275
S01,Andhra Pradesh,20,Hindupur,K.PEDDA REDDI,M,48,GEN,IND,1152
S01,Andhra Pradesh,20,Hindupur,MADDIPATLA SUDHAKAR NAIDU,M,43,GEN,IND,2332
S01,Andhra Pradesh,20,Hindupur,D.SOMANATH,M,46,GEN,IND,2032
S01,Andhra Pradesh,21,Kadapa,AJAYA KUMAR VEENA,M,51,GEN,INC,14319
S01,Andhra Pradesh,21,Kadapa,MALIKIREDDY.HANUMANTHA REDDY,M,35,GEN,BSP,5515
S01,Andhra Pradesh,21,Kadapa,SRINIVASA REDDY REDDEPPAGARI,M,46,GEN,TDP,481660
S01,Andhra Pradesh,21,Kadapa,Y.S.AVINASH REDDY,M,29,GEN,YSRCP,671983
S01,Andhra Pradesh,21,Kadapa,YELLIPALEM RAMESH.REDDY,M,46,GEN,JD(U),3809
S01,Andhra Pradesh,21,Kadapa,GAJJALA.RAMA SUBBA REDDY,M,61,GEN,PPOI,1821
S01,Andhra Pradesh,21,Kadapa,PUTHA.LAKSHMI REDDY,M,26,GEN,AIFB,933
S01,Andhra Pradesh,21,Kadapa,B.PULLAIAH,M,65,SC,ANC,2565
S01,Andhra Pradesh,21,Kadapa,RACHINENI.VENUGOPAL,M,36,GEN,RPC(S),1034
S01,Andhra Pradesh,21,Kadapa,G.V.A.K.REDDY,M,40,GEN,JD(S),888
S01,Andhra Pradesh,21,Kadapa,VARADI SOBHARANI,F,42,SC,DABAP,2240
S01,Andhra Pradesh,21,Kadapa,DR.SHAIK GHOUSE PEER,M,52,GEN,JaSPa,3219
S01,Andhra Pradesh,21,Kadapa,SAJID HUSSAIN,M,50,GEN,AAAP,3401
S01,Andhra Pradesh,21,Kadapa,POREDDY PRABHAKARA REDDY,M,48,GEN,IND,1217
S01,Andhra Pradesh,22,Nellore,ADALA PRABHAKARA REDDY,M,64,GEN,TDP,562918
S01,Andhra Pradesh,22,Nellore,NARAYANA REDDY VAKATI,M,51,GEN,INC,22870
S01,Andhra Pradesh,22,Nellore,PATTAPU RAVI,M,56,SC,BSP,3299
S01,Andhra Pradesh,22,Nellore,KOLATI GOPINATH,M,33,GEN,PPOI,999
S01,Andhra Pradesh,22,Nellore,CHEMIKALA TIRUPATI,M,43,GEN,ARPS,1424
S01,Andhra Pradesh,22,Nellore,CHANDRA SEKHAR YADAV,M,45,GEN,RDHP,4112
S01,Andhra Pradesh,22,Nellore,MEKAPATI RAJAMOHAN REDDY,M,69,GEN,YSRCP,576396
S01,Andhra Pradesh,22,Nellore,SYED HANEEF,M,43,GEN,JaSPa,5578
S01,Andhra Pradesh,22,Nellore,ANANDA RAO SOMPALLI,M,52,GEN,IND,760
S01,Andhra Pradesh,22,Nellore,NAVEEN SUKPALLI,M,27,SC,IND,626
S01,Andhra Pradesh,22,Nellore,PANDHITI SUBBAIAH,M,42,SC,IND,736
S01,Andhra Pradesh,22,Nellore,MALLI VENKATESWARLU,M,39,GEN,IND,686
S01,Andhra Pradesh,22,Nellore,MALYADRI RAVULAKOLLU,M,31,GEN,IND,875
S01,Andhra Pradesh,22,Nellore,MEDA MALLA REDDY,M,63,GEN,IND,820
S01,Andhra Pradesh,23,Tirupati,KARUMANCHI JAYARAM,M,54,SC,BJP,542951
S01,Andhra Pradesh,23,Tirupati,KOTHAPALLI SUBRAMANYAM,M,45,SC,CPM,11168
S01,Andhra Pradesh,23,Tirupati,CHINTA MOHAN,M,59,SC,INC,33333
S01,Andhra Pradesh,23,Tirupati,"DR.U RAMACHANDRA, M.B.B.S",M,43,SC,BSP,6036
S01,Andhra Pradesh,23,Tirupati,DEGALA SURYA NARAYANA,M,39,SC,PPOI,2875
S01,Andhra Pradesh,23,Tirupati,NEERUGUTTA NAGESWARA,M,26,SC,AAAP,7280
S01,Andhra Pradesh,23,Tirupati,VARAPRASAD RAO VELAGAPALLI,M,61,SC,YSRCP,580376
S01,Andhra Pradesh,23,Tirupati,M SOLMON,M,60,SC,ARPS,9815
S01,Andhra Pradesh,23,Tirupati,KATTAMANCHI PRABHAKAR,M,46,SC,IND,1455
S01,Andhra Pradesh,23,Tirupati,KALAVAPALLI SAHADEVAIAH,M,46,SC,IND,2510
S01,Andhra Pradesh,23,Tirupati,THYDULA SUBBARAMAIAH,M,74,SC,IND,1403
S01,Andhra Pradesh,23,Tirupati,NUNE VENGAIAH,M,56,SC,IND,1829
S01,Andhra Pradesh,23,Tirupati,K.S.MUNIRATHNAM,M,60,SC,IND,1696
S01,Andhra Pradesh,23,Tirupati,SONGA RATNAMMA,F,54,SC,IND,1645
S01,Andhra Pradesh,24,Rajampet,ANNAYYAGARI SAI PRATHAP,M,69,GEN,INC,29332
S01,Andhra Pradesh,24,Rajampet,D.PURANDESWARI,F,53,GEN,BJP,426990
S01,Andhra Pradesh,24,Rajampet,VENKATA SUBBAIAH NALLUGARI,M,37,SC,BSP,8189
S01,Andhra Pradesh,24,Rajampet,N.DEVA,M,33,GEN,HJP,3896
S01,Andhra Pradesh,24,Rajampet,S NARENDRA BABU,M,31,SC,MaSP,15086
S01,Andhra Pradesh,24,Rajampet,P.V.MIDHUN REDDY,M,36,GEN,YSRCP,601752
S01,Andhra Pradesh,24,Rajampet,G.MUJEEB HUSSAIN,M,56,GEN,JaSPa,59777
S01,Andhra Pradesh,24,Rajampet,V PATTABHI,M,56,GEN,IND,3549
S01,Andhra Pradesh,24,Rajampet,SHAIK JEELANI SAHEB,M,60,GEN,IND,2630
S01,Andhra Pradesh,25,Chittoor,JITHENDRA KUMAR.DHANDU,M,38,SC,BSP,15897
S01,Andhra Pradesh,25,Chittoor,NARAMALLI SIVAPRASAD,M,62,SC,TDP,594862
S01,Andhra Pradesh,25,Chittoor,DR.B.RAJAGOPAL,M,64,SC,INC,16572
S01,Andhra Pradesh,25,Chittoor,UDAYA C.S,F,34,SC,PPOI,3803
S01,Andhra Pradesh,25,Chittoor,P.PUSHPA RAJ,M,57,SC,JaSPa,5740
S01,Andhra Pradesh,25,Chittoor,G.SAMANYAKIRAN,F,35,SC,YSRCP,550724
S01,Andhra Pradesh,25,Chittoor,S.ANJAPPA,M,43,SC,IND,4321
S01,Andhra Pradesh,26,Adilabad,GODAM NAGESH,M,49,ST,TRS,430847
S01,Andhra Pradesh,26,Adilabad,NARESH,M,37,ST,INC,259557
S01,Andhra Pradesh,26,Adilabad,RAMESH RATHOD,M,48,ST,TDP,184198
S01,Andhra Pradesh,26,Adilabad,RATHOD SADASHIV,M,55,ST,BSP,94420
S01,Andhra Pradesh,26,Adilabad,NETHAWATH RAMDAS,M,44,ST,IND,41032
S01,Andhra Pradesh,26,Adilabad,PAWAR KRISHNA,M,33,ST,IND,5055
S01,Andhra Pradesh,26,Adilabad,BANKA SAHADEV,M,53,ST,IND,4787
S01,Andhra Pradesh,26,Adilabad,MOSALI CHINNAIAH,M,40,ST,IND,8859
S01,Andhra Pradesh,27,Peddapalle,DR.JANAPATI SARAT BABU,M,42,SC,TDP,63334
S01,Andhra Pradesh,27,Peddapalle,TAGARAM SHANKAR LAL,M,37,SC,BSP,9449
S01,Andhra Pradesh,27,Peddapalle,BALKA SUMAN,M,31,SC,TRS,565496
S01,Andhra Pradesh,27,Peddapalle,G.VIVEKANAND,M,56,SC,INC,274338
S01,Andhra Pradesh,27,Peddapalle,KALVALA SHANKAR,M,44,SC,PPOI,9290
S01,Andhra Pradesh,27,Peddapalle,KALVALA SANJEEV,M,37,SC,RPI,8609
S01,Andhra Pradesh,27,Peddapalle,BOTHA VENKATA MALLAIAH,M,58,SC,BCUF,2245
S01,Andhra Pradesh,27,Peddapalle,J.V.RAJU,M,50,SC,NIP,3020
S01,Andhra Pradesh,27,Peddapalle,VENKATA SWAMY INJAM,M,42,SC,MaSP,3866
S01,Andhra Pradesh,27,Peddapalle,VELTHURU MALLAIAH,M,57,SC,RP(K),45977
S01,Andhra Pradesh,27,Peddapalle,KAMILLA JAYA RAO,M,43,SC,IND,2742
S01,Andhra Pradesh,27,Peddapalle,GADDALA VINAY KUMAR,M,65,SC,IND,3266
S01,Andhra Pradesh,27,Peddapalle,GORRE RAMESH,M,43,SC,IND,2361
S01,Andhra Pradesh,27,Peddapalle,JINNA RAMADEVI,F,37,SC,IND,9199
S01,Andhra Pradesh,27,Peddapalle,THALLAPALLI SRINIVAS,M,35,SC,IND,3699
S01,Andhra Pradesh,27,Peddapalle,BUPELLI NARAYANA,M,30,SC,IND,7258
S01,Andhra Pradesh,27,Peddapalle,MOUTAM RAVINDER,M,33,SC,IND,2674
S01,Andhra Pradesh,28,Karimnagar,CHENNAMANENI VIDYA SAGAR RAO,M,73,GEN,BJP,214828
S01,Andhra Pradesh,28,Karimnagar,PONNAM PRABHAKAR,M,47,GEN,INC,300706
S01,Andhra Pradesh,28,Karimnagar,BURLA.RAVI,M,42,GEN,NCP,4769
S01,Andhra Pradesh,28,Karimnagar,B.LAXMAN,M,53,SC,BSP,11328
S01,Andhra Pradesh,28,Karimnagar,VINOD KUMAR BOINAPALLY,M,54,GEN,TRS,505358
S01,Andhra Pradesh,28,Karimnagar,DR.DHARMAIAH VENDAVETLA,M,61,SC,BMUP,3772
S01,Andhra Pradesh,28,Karimnagar,L.PRABHAKAR REDDY,M,48,GEN,PPOI,3943
S01,Andhra Pradesh,28,Karimnagar,MEESALA RAJI REDDY,M,44,GEN,YSRCP,3075
S01,Andhra Pradesh,28,Karimnagar,RANAVENI LAKSHMAN,M,41,GEN,NIP,2062
S01,Andhra Pradesh,28,Karimnagar,REDDI MALLA SRINIVAS,M,46,SC,RPI(A),8034
S01,Andhra Pradesh,28,Karimnagar,SHAIK MAHMOOD,M,58,GEN,WPOI,39308
S01,Andhra Pradesh,28,Karimnagar,UPPULETI.LAXMAN,M,49,SC,IND,2445
S01,Andhra Pradesh,28,Karimnagar,KANDEM PRABHAKAR,M,45,GEN,IND,4728
S01,Andhra Pradesh,28,Karimnagar,PULIKOTA RAMESH,M,34,SC,IND,1773
S01,Andhra Pradesh,28,Karimnagar,MALLESH YADAV BARLA,M,26,GEN,IND,2757
S01,Andhra Pradesh,28,Karimnagar,MOHAMMED AMJAD MOHIUDDIN,M,45,GEN,IND,6713
S01,Andhra Pradesh,28,Karimnagar,SRINIVAS REDDY LINGAMPALLY,M,41,GEN,IND,3851
S01,Andhra Pradesh,29,Nizamabad,ENDALA LAKSHMINARAYANA,M,51,GEN,BJP,225333
S01,Andhra Pradesh,29,Nizamabad,KALVAKUNTLA KAVITHA,F,36,GEN,TRS,439307
S01,Andhra Pradesh,29,Nizamabad,TALARI RAMULU,M,46,SC,BSP,7421
S01,Andhra Pradesh,29,Nizamabad,MADHU YASKHI GOUD,M,56,GEN,INC,272123
S01,Andhra Pradesh,29,Nizamabad,ABDUL GANI,M,39,GEN,BCUF,4791
S01,Andhra Pradesh,29,Nizamabad,BANJA VEERAPPA,M,53,GEN,PPOI,3651
S01,Andhra Pradesh,29,Nizamabad,MALIK MOHTASIM KHAN,M,47,GEN,WPOI,43814
S01,Andhra Pradesh,29,Nizamabad,RAPELLY SRINIVAS,M,39,GEN,AAAP,2621
S01,Andhra Pradesh,29,Nizamabad,SAGAR SUDDALA,M,32,SC,BMUP,1978
S01,Andhra Pradesh,29,Nizamabad,SINGAREDDY RAVINDRA REDDY,M,46,GEN,YSRCP,3529
S01,Andhra Pradesh,29,Nizamabad,ABDUL KAREEM KHAN (BABU),M,44,GEN,IND,1601
S01,Andhra Pradesh,29,Nizamabad,KANDEM PRABHAKAR,M,45,GEN,IND,3990
S01,Andhra Pradesh,29,Nizamabad,KOTAPATI NARSIMHAM NAIDU,M,56,GEN,IND,2462
S01,Andhra Pradesh,29,Nizamabad,S.CHANDRAIAH,M,66,GEN,IND,2817
S01,Andhra Pradesh,29,Nizamabad,CHIRULINGADRULA VENKATESHAM,M,40,GEN,IND,3091
S01,Andhra Pradesh,29,Nizamabad,BAGWAN B,M,49,ST,IND,8129
S01,Andhra Pradesh,30,Zahirabad,B.B.PATIL,M,58,GEN,TRS,508661
S01,Andhra Pradesh,30,Zahirabad,K.MADAN MOHAN RAO,M,44,GEN,TDP,157497
S01,Andhra Pradesh,30,Zahirabad,SYED FEROZUDDIN,M,46,GEN,BSP,8180
S01,Andhra Pradesh,30,Zahirabad,SURESH KUMAR SHETKAR,M,53,GEN,INC,364030
S01,Andhra Pradesh,30,Zahirabad,MARRI DURGESH,M,30,SC,RPI(A),18027
S01,Andhra Pradesh,30,Zahirabad,MAHMOOD MOHIUDDIN,M,44,GEN,YSRCP,12383
S01,Andhra Pradesh,30,Zahirabad,DR.SUNEEL KUMAR CHOWDHARY,M,53,GEN,AAAP,3285
S01,Andhra Pradesh,30,Zahirabad,TANDALE AMBAJI RAO,M,45,GEN,IND,2323
S01,Andhra Pradesh,30,Zahirabad,BENJAMIN RAJU,M,43,GEN,IND,4804
S01,Andhra Pradesh,30,Zahirabad,RAMA RAO,M,45,GEN,IND,4426
S01,Andhra Pradesh,31,Medak,KALVAKUNTLA CHANDRASEKHAR RAO,M,60,GEN,TRS,657492
S01,Andhra Pradesh,31,Medak,CHAGANLA NARENDRA NATH,M,49,GEN,BJP,181804
S01,Andhra Pradesh,31,Medak,Y.SHANKAR GOUD,M,50,GEN,BSP,6643
S01,Andhra Pradesh,31,Medak,DR.P.SHRAVAN KUMAR REDDY,M,39,GEN,INC,260463
S01,Andhra Pradesh,31,Medak,IQBAL ALI ZAFAR,M,59,GEN,MBT,5010
S01,Andhra Pradesh,31,Medak,KOMPELLI PRABHUDAS,M,48,SC,RPI(A),7599
S01,Andhra Pradesh,31,Medak,"PRABHUGOUD, PULLAIAHGARI",M,45,GEN,YSRCP,11752
S01,Andhra Pradesh,31,Medak,BOMMA BALESHAM,M,62,GEN,PPOI,3297
S01,Andhra Pradesh,31,Medak,KUNDETI.RAVI.,M,40,GEN,IND,33507
S01,Andhra Pradesh,31,Medak,GAJABINKAR BANSILAL,M,49,GEN,IND,3281
S01,Andhra Pradesh,31,Medak,GURJADA BHEERAIAH YADAV,M,47,GEN,IND,2053
S01,Andhra Pradesh,31,Medak,BALARAJU MITTAPALLY,M,43,GEN,IND,2973
S01,Andhra Pradesh,31,Medak,MEKA.SUBBA RAO,M,37,SC,IND,4441
S01,Andhra Pradesh,32,Malkajgiri,KARUNAKAR.R,M,48,GEN,BSP,6133
S01,Andhra Pradesh,32,Malkajgiri,CH.MALLA REDDY,M,56,GEN,TDP,523356
S01,Andhra Pradesh,32,Malkajgiri,SARVEY SATHYANARAYANA,M,60,GEN,INC,233530
S01,Andhra Pradesh,32,Malkajgiri,HANUMANTH RAO MYNAMPALLY,M,47,GEN,TRS,495190
S01,Andhra Pradesh,32,Malkajgiri,DR.JAYAPRAKASH  NARAYAN.N,M,58,GEN,LSP,158248
S01,Andhra Pradesh,32,Malkajgiri,JAJULA BHASKAR,M,39,GEN,SHP,7953
S01,Andhra Pradesh,32,Malkajgiri,V.DINESH REDDY,M,60,GEN,YSRCP,115221
S01,Andhra Pradesh,32,Malkajgiri,DIVAKAR DHARANIKOTA SUDHAKAR,M,28,GEN,AIMIM,18544
S01,Andhra Pradesh,32,Malkajgiri,PADURI SRINIVAS REDDY,M,39,GEN,TLP,802
S01,Andhra Pradesh,32,Malkajgiri,BANDI SUDHAKAR,M,39,GEN,JaSPa,4095
S01,Andhra Pradesh,32,Malkajgiri,MURARI.T.N,M,60,GEN,SHS,1390
S01,Andhra Pradesh,32,Malkajgiri,SATHYANARAYANA YAADAV PEDDIBOYINA,M,40,GEN,BCBDP,596
S01,Andhra Pradesh,32,Malkajgiri,SUTHARAPU PADMAIAH,M,60,GEN,APRSSP,529
S01,Andhra Pradesh,32,Malkajgiri,DR.N.V.SUDHA KIRAN,M,48,GEN,AAAP,8301
S01,Andhra Pradesh,32,Malkajgiri,SURAKANTI VENKAT REDDY,M,50,GEN,PPOI,2049
S01,Andhra Pradesh,32,Malkajgiri,ANJANEYULU.E,M,28,GEN,IND,2677
S01,Andhra Pradesh,32,Malkajgiri,KANTE SAYANNA,M,35,GEN,IND,2261
S01,Andhra Pradesh,32,Malkajgiri,KOYALKAR BHOJ RAJ,M,56,GEN,IND,1547
S01,Andhra Pradesh,32,Malkajgiri,GAJABINKAR BANSILAL,M,47,GEN,IND,1416
S01,Andhra Pradesh,32,Malkajgiri,DASARI BHARATH REDDY,M,28,GEN,IND,1693
S01,Andhra Pradesh,32,Malkajgiri,PROF.K.NAGESHWAR,M,50,GEN,IND,13239
S01,Andhra Pradesh,32,Malkajgiri,M.NAGESWARA RAO,M,60,GEN,IND,1301
S01,Andhra Pradesh,32,Malkajgiri,PEESARI SATISH REDDY,M,32,GEN,IND,1325
S01,Andhra Pradesh,32,Malkajgiri,POTTURI TULASI DAS,M,62,GEN,IND,411
S01,Andhra Pradesh,32,Malkajgiri,POLISETTY KRISHNA RAO,M,28,GEN,IND,496
S01,Andhra Pradesh,32,Malkajgiri,D.BIKSHAPATHI,M,40,GEN,IND,5717
S01,Andhra Pradesh,32,Malkajgiri,RAHUL PANDIT,M,48,GEN,IND,899
S01,Andhra Pradesh,32,Malkajgiri,VATTIKUTI RAMARAO GOUD,M,28,GEN,IND,1032
S01,Andhra Pradesh,32,Malkajgiri,M.T.VARUGHESE,M,50,GEN,IND,1026
S01,Andhra Pradesh,32,Malkajgiri,B.VEERA HANUMANTHA REDDY,M,48,GEN,IND,775
S01,Andhra Pradesh,33,Secundrabad,M.ANJAN KUMAR YADAV,M,53,GEN,INC,183536
S01,Andhra Pradesh,33,Secundrabad,KHAJA KHALID ANWAR,M,47,GEN,BSP,2863
S01,Andhra Pradesh,33,Secundrabad,BANDARU DATTATREYA,M,66,GEN,BJP,438271
S01,Andhra Pradesh,33,Secundrabad,T.BHEEMSEN,M,65,GEN,TRS,143847
S01,Andhra Pradesh,33,Secundrabad,ABDUS SATTAR MUJAHED,M,48,GEN,ABML(S),809
S01,Andhra Pradesh,33,Secundrabad,DR.N.S.UDAY KUMAR,M,53,GEN,pjdl,928
S01,Andhra Pradesh,33,Secundrabad,KARANKOTE NARENDER,M,52,GEN,AIFB,474
S01,Andhra Pradesh,33,Secundrabad,KUMAR CHOWDARY YADAV.G,M,55,GEN,sps,547
S01,Andhra Pradesh,33,Secundrabad,KHAJA SIRAJUDDIN AZAZ,M,49,GEN,mmsp,959
S01,Andhra Pradesh,33,Secundrabad,CHAYA RATAN MUSINIPALLY,F,61,SC,AAAP,11184
S01,Andhra Pradesh,33,Secundrabad,B.DEEPAK KUMAR,M,39,SC,RPI(KH),1813
S01,Andhra Pradesh,33,Secundrabad,NARLA MOHAN RAO,M,47,GEN,AIMIM,145120
S01,Andhra Pradesh,33,Secundrabad,DR.MALATHI LATHA EPPA,F,29,GEN,JAP,873
S01,Andhra Pradesh,33,Secundrabad,CH.MURAHARI,M,55,GEN,SUCI,554
S01,Andhra Pradesh,33,Secundrabad,MOHD IMTIAZ HUSSAIN,M,35,GEN,IUML,786
S01,Andhra Pradesh,33,Secundrabad,RAGHU DESHABOINA,M,45,GEN,BMUP,1496
S01,Andhra Pradesh,33,Secundrabad,J.RAMULU,M,39,GEN,RSP,2058
S01,Andhra Pradesh,33,Secundrabad,SHAKTHI SATYAVATHI,F,49,ST,PPOI,638
S01,Andhra Pradesh,33,Secundrabad,K.SRINIVASULU,M,42,GEN,JaSPa,3691
S01,Andhra Pradesh,33,Secundrabad,SYED SAJID ALI,M,44,GEN,YSRCP,45187
S01,Andhra Pradesh,33,Secundrabad,K.SAI KRISHNA MOHAN RAO,M,53,GEN,ICSP,2603
S01,Andhra Pradesh,33,Secundrabad,SONU SARSAL VALMIKI,M,29,SC,TECPI,2311
S01,Andhra Pradesh,33,Secundrabad,ANANTH RAO GUNDEPALLY,M,43,GEN,IND,779
S01,Andhra Pradesh,33,Secundrabad,AVULA RANGANAYAKULU,M,60,GEN,IND,1144
S01,Andhra Pradesh,33,Secundrabad,MICHAEL DANIEL OVELZ,M,41,GEN,IND,291
S01,Andhra Pradesh,33,Secundrabad,MOHD ABUBAKAR PARWAIZ SIDDIQUI,M,38,GEN,IND,322
S01,Andhra Pradesh,33,Secundrabad,MOHAMMED RIZWAN HUSSAIN,M,32,GEN,IND,370
S01,Andhra Pradesh,33,Secundrabad,S.LAKSHMAN RAO,M,50,GEN,IND,886
S01,Andhra Pradesh,33,Secundrabad,SYED MADANI QUADRI,M,53,GEN,IND,376
S01,Andhra Pradesh,33,Secundrabad,B.SUBRAMANYAM,M,60,GEN,IND,2481
S01,Andhra Pradesh,34,Hyderabad,S KRISHNA REDDY,M,51,GEN,INC,49310
S01,Andhra Pradesh,34,Hyderabad,DR.BHAGAVANTH RAO,M,61,GEN,BJP,311414
S01,Andhra Pradesh,34,Hyderabad,RASHID SHAREEF,M,53,GEN,TRS,37195
S01,Andhra Pradesh,34,Hyderabad,VENU GOPAL.P,M,30,SC,BSP,3100
S01,Andhra Pradesh,34,Hyderabad,ASADUDDIN OWAISI,M,43,GEN,AIMIM,513868
S01,Andhra Pradesh,34,Hyderabad,S.KHAJA MOINUDDIN,M,45,GEN,AIACP,1593
S01,Andhra Pradesh,34,Hyderabad,JAYA VINDHYALA,F,49,GEN,SP(I),598
S01,Andhra Pradesh,34,Hyderabad,BINGHI RAJASHEKAR,M,38,GEN,PPOI,21796
S01,Andhra Pradesh,34,Hyderabad,BODDU SAINATH REDDY,M,36,GEN,YSRCP,10743
S01,Andhra Pradesh,34,Hyderabad,N.MAHENDER SINGH,M,49,GEN,NBNP,485
S01,Andhra Pradesh,34,Hyderabad,LUBNA SARWATH,F,49,GEN,AAAP,6118
S01,Andhra Pradesh,34,Hyderabad,SYED MUSTAFA MAHMOOD,M,45,GEN,MBT,2102
S01,Andhra Pradesh,34,Hyderabad,MD OSMAN,M,52,GEN,IND,728
S01,Andhra Pradesh,34,Hyderabad,SHAIK MOIN,M,46,GEN,IND,626
S01,Andhra Pradesh,34,Hyderabad,SYED ABDUL GAFFER,M,56,GEN,IND,740
S01,Andhra Pradesh,34,Hyderabad,M A HABEEB,M,37,GEN,IND,5992
S01,Andhra Pradesh,35,CHELVELLA,KONDA VISHWESHWAR REDDY,M,54,GEN,TRS,435077
S01,Andhra Pradesh,35,CHELVELLA,TULLA VEERENDER,M,31,GEN,TDP,353203
S01,Andhra Pradesh,35,CHELVELLA,PATLOLLA KARTIK REDDY,M,34,GEN,INC,362054
S01,Andhra Pradesh,35,CHELVELLA,SAMALA RAVINDAR,M,46,GEN,BSP,7732
S01,Andhra Pradesh,35,CHELVELLA,KUMMARI GIRI,M,33,GEN,PPOI,5789
S01,Andhra Pradesh,35,CHELVELLA,KONDA RAGHAVA REDDY,M,54,GEN,YSRCP,40135
S01,Andhra Pradesh,35,CHELVELLA,DR.GOLLA RAMAIAH,M,73,GEN,TLP,1765
S01,Andhra Pradesh,35,CHELVELLA,CHAN PASHA,M,37,GEN,ABML(S),56835
S01,Andhra Pradesh,35,CHELVELLA,MD YUNUS MIYA,M,70,GEN,MCPI,2904
S01,Andhra Pradesh,35,CHELVELLA,REGATTE VENKAT REDDY,M,54,GEN,AAAP,7462
S01,Andhra Pradesh,35,CHELVELLA,SYED HASHMATHULLAH QUADRI,M,45,GEN,IUML,1411
S01,Andhra Pradesh,35,CHELVELLA,DR.P.SADHU SATYANADHAN,M,61,GEN,ICSP,2545
S01,Andhra Pradesh,35,CHELVELLA,SUTHARAPU PADMAIAH,M,61,GEN,APRSSP,2214
S01,Andhra Pradesh,35,CHELVELLA,G.MALLESHAM GOUD,M,38,GEN,IND,24660
S01,Andhra Pradesh,35,CHELVELLA,SANIKE RAM GOPAL YADAV,M,47,GEN,IND,2058
S01,Andhra Pradesh,36,Mahbubnagar,KADIRE KRISHNA,M,37,SC,BSP,15779
S01,Andhra Pradesh,36,Mahbubnagar,DR.JANARDHAN REDDY NAGAM,M,65,GEN,BJP,272791
S01,Andhra Pradesh,36,Mahbubnagar,JAIPAL REDDY SUDINI,M,72,GEN,INC,331638
S01,Andhra Pradesh,36,Mahbubnagar,AP JITHENDER REDDY,M,60,GEN,TRS,334228
S01,Andhra Pradesh,36,Mahbubnagar,S.R.PREMAIAH,M,60,SC,PPOI,30388
S01,Andhra Pradesh,36,Mahbubnagar,H.A.RAHMAN,M,44,GEN,YSRCP,9105
S01,Andhra Pradesh,36,Mahbubnagar,IBRAHIM SYED,M,44,GEN,IND,4549
S01,Andhra Pradesh,36,Mahbubnagar,DR.CHANDRA SEKHAR.A,M,45,GEN,IND,4033
S01,Andhra Pradesh,36,Mahbubnagar,S.SHIVA SHANKAR,M,45,GEN,IND,3252
S01,Andhra Pradesh,37,Nagarkurnool,YELLAIAH NANDI,M,71,SC,INC,420075
S01,Andhra Pradesh,37,Nagarkurnool,BAKKANI NARSIMLU,M,63,SC,TDP,183352
S01,Andhra Pradesh,37,Nagarkurnool,BAHADHUR SRINIVAS,M,39,SC,BSP,12089
S01,Andhra Pradesh,37,Nagarkurnool,DR.MANDA JAGANNATH,M,63,SC,TRS,403399
S01,Andhra Pradesh,37,Nagarkurnool,MAREDU GOPAL,M,63,SC,YSRCP,22985
S01,Andhra Pradesh,37,Nagarkurnool,BUDDULA SRINIVAS,M,39,SC,IND,54680
S01,Andhra Pradesh,38,Nalgonda,KUNDARAPU RAMESH,M,46,GEN,BSP,11517
S01,Andhra Pradesh,38,Nalgonda,GUTHA SUKHENDER REDDY,M,60,GEN,INC,472093
S01,Andhra Pradesh,38,Nalgonda,TERA CHINNAPA REDDY,M,50,GEN,TDP,278937
S01,Andhra Pradesh,38,Nalgonda,NANDYALA NARSIMHA REDDY,M,58,GEN,CPM,54423
S01,Andhra Pradesh,38,Nalgonda,DR.PALLA RAJESHWAR REDDY,M,50,GEN,TRS,260677
S01,Andhra Pradesh,38,Nalgonda,GUNNAM NAGI REDDY,M,64,GEN,YSRCP,39385
S01,Andhra Pradesh,38,Nalgonda,TEJAVATH BELLAIAH NAIK,M,42,GEN,AAAP,2308
S01,Andhra Pradesh,38,Nalgonda,MANUPURI DAYA SAGAR,M,39,GEN,PPOI,4495
S01,Andhra Pradesh,38,Nalgonda,MARRI NEHEMIAH,M,58,GEN,IND,56259
S01,Andhra Pradesh,39,Bhongir,ARVAPALLY AMBATI,M,34,GEN,BSP,9029
S01,Andhra Pradesh,39,Bhongir,INDRASENA REDDY NALLU,M,64,GEN,BJP,183249
S01,Andhra Pradesh,39,Bhongir,KOMATIREDDY RAJGOPAL REDDY,M,46,GEN,INC,417620
S01,Andhra Pradesh,39,Bhongir,CHERUPALLY SEETHARAMULU,M,60,GEN,CPM,54035
S01,Andhra Pradesh,39,Bhongir,DR.BOORA NARSAIAH GOUD,M,55,GEN,TRS,448164
S01,Andhra Pradesh,39,Bhongir,KAPILAVAI DILEEP KUMAR,M,60,GEN,RLD,5551
